period,ratio
2016-01-01,0.93966
2016-01-02,1.53313
2016-01-03,1.08803
2016-01-04,6.08308
2016-01-05,6.87438
2016-01-06,7.02274
2016-01-07,6.6271
2016-01-08,5.63798
2016-01-09,1.53313
2016-01-10,0.84075
2016-01-11,5.14342
2016-01-12,7.46785
2016-01-13,10.68249
2016-01-14,21.61226
2016-01-15,17.65578
2016-01-16,2.52225
2016-01-17,2.57171
2016-01-18,11.37487
2016-01-19,10.3363
2016-01-20,9.64391
2016-01-21,9.9901
2016-01-22,9.39663
2016-01-23,2.1266
2016-01-24,1.33531
2016-01-25,9.74282
2016-01-26,9.84174
2016-01-27,8.70425
2016-01-28,8.11078
2016-01-29,7.36894
2016-01-30,2.07715
2016-01-31,1.6815
2016-02-01,8.06132
2016-02-02,8.80316
2016-02-03,8.01186
2016-02-04,6.08308
2016-02-05,7.17111
2016-02-06,1.28585
2016-02-07,1.08803
2016-02-08,0.54401
2016-02-09,1.23639
2016-02-10,0.74183
2016-02-11,8.01186
2016-02-12,7.36894
2016-02-13,0.98911
2016-02-14,1.53313
2016-02-15,8.7537
2016-02-16,9.44609
2016-02-17,7.41839
2016-02-18,7.31948
2016-02-19,11.02868
2016-02-20,2.57171
2016-02-21,3.70919
2016-02-22,8.60534
2016-02-23,7.02274
2016-02-24,7.41839
2016-02-25,7.56676
2016-02-26,6.87438
2016-02-27,1.6815
2016-02-28,2.1266
2016-02-29,7.46785
2016-03-01,1.97823
2016-03-02,6.67655
2016-03-03,7.36894
2016-03-04,5.19287
2016-03-05,1.23639
2016-03-06,0.98911
2016-03-07,7.31948
2016-03-08,7.71513
2016-03-09,5.63798
2016-03-10,5.44015
2016-03-11,9.05044
2016-03-12,2.47279
2016-03-13,1.78041
2016-03-14,6.97329
2016-03-15,7.71513
2016-03-16,6.47873
2016-03-17,7.61622
2016-03-18,5.63798
2016-03-19,0.59347
2016-03-20,1.78041
2016-03-21,6.18199
2016-03-22,4.99505
2016-03-23,5.14342
2016-03-24,6.82492
2016-03-25,7.12166
2016-03-26,1.82987
2016-03-27,1.13748
2016-03-28,5.63798
2016-03-29,5.78635
2016-03-30,6.23145
2016-03-31,7.56676
2016-04-01,6.13254
2016-04-02,2.02769
2016-04-03,1.13748
2016-04-04,6.2809
2016-04-05,6.2809
2016-04-06,5.14342
2016-04-07,6.97329
2016-04-08,5.29179
2016-04-09,1.08803
2016-04-10,1.23639
2016-04-11,7.76458
2016-04-12,8.90207
2016-04-13,2.17606
2016-04-14,8.45697
2016-04-15,7.46785
2016-04-16,1.53313
2016-04-17,1.33531
2016-04-18,7.61622
2016-04-19,9.89119
2016-04-20,8.80316
2016-04-21,27.69535
2016-04-22,15.33135
2016-04-23,3.26409
2016-04-24,3.41246
2016-04-25,14.39169
2016-04-26,11.12759
2016-04-27,9.84174
2016-04-28,7.8635
2016-04-29,8.50642
2016-04-30,2.62116
2016-05-01,1.38476
2016-05-02,9.14935
2016-05-03,7.66567
2016-05-04,7.71513
2016-05-05,2.07715
