period,ratio
2016-01-01,0.44692
2016-01-02,0.38071
2016-01-03,0.46347
2016-01-04,2.06907
2016-01-05,1.8263
2016-01-06,3.85676
2016-01-07,2.48841
2016-01-08,2.78636
2016-01-09,0.35312
2016-01-10,0.41933
2016-01-11,2.09114
2016-01-12,1.93114
2016-01-13,1.6994
2016-01-14,1.72147
2016-01-15,1.94217
2016-01-16,0.27035
2016-01-17,0.19311
2016-01-18,1.72147
2016-01-19,1.45663
2016-01-20,1.46766
2016-01-21,1.56146
2016-01-22,1.55594
2016-01-23,0.19863
2016-01-24,0.2538
2016-01-25,1.3849
2016-01-26,1.32972
2016-01-27,1.3849
2016-01-28,1.42904
2016-01-29,1.50077
2016-01-30,0.3145
2016-01-31,0.18759
2016-02-01,1.30765
2016-02-02,1.18627
2016-02-03,1.14213
2016-02-04,1.30765
2016-02-05,1.30214
2016-02-06,0.13242
2016-02-07,0.20414
2016-02-08,0.1269
2016-02-09,0.18759
2016-02-10,0.33105
2016-02-11,1.96424
2016-02-12,11.62546
2016-02-13,2.2346
2016-02-14,2.25115
2016-02-15,24.61928
2016-02-16,19.89627
2016-02-17,13.45729
2016-02-18,8.51909
2016-02-19,6.01412
2016-02-20,1.69388
2016-02-21,1.46766
2016-02-22,5.22511
2016-02-23,4.64577
2016-02-24,5.26373
2016-02-25,4.01125
2016-02-26,3.52571
2016-02-27,0.69521
2016-02-28,0.73383
2016-02-29,3.07327
2016-03-01,0.87728
2016-03-02,3.02361
2016-03-03,4.5299
2016-03-04,4.87751
2016-03-05,1.28007
2016-03-06,1.20282
2016-03-07,4.43058
2016-03-08,3.18914
2016-03-09,2.58221
2016-03-10,2.94636
2016-03-11,2.40013
2016-03-12,0.67314
2016-03-13,0.59589
2016-03-14,2.1408
2016-03-15,2.28978
2016-03-16,2.1077
2016-03-17,2.11322
2016-03-18,2.16839
2016-03-19,0.35312
2016-03-20,0.40829
2016-03-21,2.72566
2016-03-22,2.74222
2016-03-23,2.33392
2016-03-24,2.49393
2016-03-25,1.97528
2016-03-26,0.55727
2016-03-27,0.55727
2016-03-28,1.91458
2016-03-29,2.48841
2016-03-30,2.46082
2016-03-31,3.32156
2016-04-01,2.56565
2016-04-02,0.52968
2016-04-03,0.50761
2016-04-04,2.11873
2016-04-05,3.02913
2016-04-06,2.84705
2016-04-07,2.27322
2016-04-08,1.83734
2016-04-09,0.50761
2016-04-10,0.48002
2016-04-11,2.48841
2016-04-12,2.28978
2016-04-13,0.72831
2016-04-14,2.56565
2016-04-15,2.35047
2016-04-16,0.41933
2016-04-17,0.51313
2016-04-18,2.53255
2016-04-19,2.676
2016-04-20,2.54358
2016-04-21,2.74773
2016-04-22,3.09534
2016-04-23,0.99867
2016-04-24,1.02074
2016-04-25,4.20988
2016-04-26,4.64577
2016-04-27,2.88015
2016-04-28,2.78084
2016-04-29,2.29529
2016-04-30,0.70624
2016-05-01,0.4414
2016-05-02,2.08563
2016-05-03,2.26771
2016-05-04,1.94769
2016-05-05,0.51864
2016-05-06,0.4745
2016-05-07,0.43588
2016-05-08,0.4414
2016-05-09,2.02493
2016-05-10,1.98631
2016-05-11,3.13396
2016-05-12,2.81946
2016-05-13,2.89119
2016-05-14,0.75038
2016-05-15,0.73383
2016-05-16,5.12028
2016-05-17,3.79055
2016-05-18,2.60979
2016-05-19,2.43875
2016-05-20,1.99183
2016-05-21,0.36967
2016-05-22,0.51313
2016-05-23,2.43875
2016-05-24,2.0139
2016-05-25,2.21805
2016-05-26,1.83734
2016-05-27,2.06907
2016-05-28,0.95453
2016-05-29,0.5352
2016-05-30,2.4553
2016-05-31,2.84705
2016-06-01,11.1951
2016-06-02,5.00993
2016-06-03,4.69543
2016-06-04,11.39373
2016-06-05,1.76009
2016-06-06,2.79187
2016-06-07,5.15338
2016-06-08,3.66365
2016-06-09,3.48708
2016-06-10,2.88567
