period,ratio
2016-01-01,0.18686
2016-01-02,0.24025
2016-01-03,0.5072
2016-01-04,4.67164
2016-01-05,3.65723
2016-01-06,3.8174
2016-01-07,3.63053
2016-01-08,2.93646
2016-01-09,0.69407
2016-01-10,0.56059
2016-01-11,3.57714
2016-01-12,2.56273
2016-01-13,3.33689
2016-01-14,3.04324
2016-01-15,2.29578
2016-01-16,0.42712
2016-01-17,0.61398
2016-01-18,4.45808
2016-01-19,3.36358
2016-01-20,3.09663
2016-01-21,2.6962
2016-01-22,3.15002
2016-01-23,0.13347
2016-01-24,0.77415
2016-01-25,3.65723
2016-01-26,4.59156
2016-01-27,3.09663
2016-01-28,3.8174
2016-01-29,3.41697
2016-01-30,0.45381
2016-01-31,0.74746
2016-02-01,4.378
2016-02-02,3.65723
2016-02-03,3.31019
2016-02-04,3.23011
2016-02-05,2.05552
2016-02-07,0.29364
2016-02-08,0.24025
2016-02-10,0.21356
2016-02-11,3.71062
2016-02-12,3.73731
2016-02-13,0.5072
2016-02-14,0.5072
2016-02-15,5.49919
2016-02-16,4.88521
2016-02-17,5.57928
2016-02-18,3.8441
2016-02-19,3.39028
2016-02-20,0.96102
2016-02-21,0.96102
2016-02-22,6.91404
2016-02-23,4.40469
2016-02-24,3.63053
2016-02-25,4.45808
2016-02-26,3.33689
2016-02-27,0.90763
2016-02-28,0.58729
2016-02-29,4.13774
2016-03-01,0.80085
2016-03-02,5.55258
2016-03-03,5.01868
2016-03-04,4.61825
2016-03-05,0.66737
2016-03-06,0.66737
2016-03-07,6.70048
2016-03-08,6.11318
2016-03-09,5.52589
2016-03-10,5.12546
2016-03-11,8.14201
2016-03-12,2.13561
2016-03-13,1.78857
2016-03-14,10.30432
2016-03-15,7.76828
2016-03-16,8.756
2016-03-17,9.04965
2016-03-18,7.79498
2016-03-19,2.05552
2016-03-20,2.08222
2016-03-21,11.26534
2016-03-22,9.34329
2016-03-23,8.756
2016-03-24,9.18312
2016-03-25,7.76828
2016-03-26,2.37586
2016-03-27,2.48264
2016-03-28,19.80779
2016-03-29,14.73571
2016-03-30,11.5056
2016-03-31,13.10731
2016-04-01,11.34543
2016-04-02,4.27122
2016-04-03,4.11105
2016-04-04,14.30859
2016-04-05,13.96155
2016-04-06,13.1607
2016-04-07,14.97597
2016-04-08,14.54885
2016-04-09,4.21783
2016-04-10,4.19113
2016-04-11,16.92471
2016-04-12,15.85691
2016-04-13,4.48478
2016-04-14,15.3497
2016-04-15,15.32301
2016-04-16,4.56486
2016-04-17,6.0064
2016-04-18,16.01708
2016-04-19,13.93486
2016-04-20,14.94927
2016-04-21,16.36412
2016-04-22,13.85477
2016-04-23,4.85851
2016-04-24,5.15216
2016-04-25,16.84463
2016-04-26,14.2819
2016-04-27,14.97597
2016-04-28,14.49546
2016-04-29,12.09289
2016-04-30,4.80512
2016-05-01,4.16444
2016-05-02,13.6946
2016-05-03,14.01494
2016-05-04,12.78697
2016-05-05,3.20341
2016-05-06,3.49706
2016-05-07,2.189
2016-05-08,3.06994
2016-05-09,17.64548
2016-05-10,15.64335
2016-05-11,15.99038
2016-05-12,15.18953
2016-05-13,14.70902
2016-05-14,5.07207
2016-05-15,5.07207
2016-05-16,18.126
2016-05-17,16.9781
2016-05-18,16.41751
2016-05-19,18.15269
2016-05-20,21.24933
2016-05-21,6.19327
2016-05-22,5.97971
2016-05-23,21.83662
2016-05-24,18.44634
2016-05-25,20.07474
2016-05-26,18.55312
2016-05-27,17.64548
2016-05-28,6.48691
2016-05-29,6.35344
2016-05-30,23.67859
2016-05-31,23.41163
2016-06-01,21.54297
2016-06-02,20.60864
2016-06-03,18.31286
2016-06-04,5.49919
2016-06-05,3.71062
2016-06-06,5.17885
2016-06-07,32.14095
2016-06-08,30.35237
2016-06-09,24.74639
2016-06-10,21.16924
2016-06-11,6.35344
2016-06-12,5.49919
2016-06-13,26.3481
2016-06-14,23.46502
2016-06-15,23.38494
2016-06-16,22.58408
2016-06-17,24.29257
2016-06-18,5.25894
2016-06-19,4.9386
2016-06-20,25.54725
2016-06-21,22.23705
2016-06-22,23.35824
2016-06-23,22.37052
2016-06-24,24.18579
2016-06-25,6.0064
2016-06-26,5.25894
2016-06-27,24.7197
2016-06-28,21.16924
2016-06-29,21.64975
2016-06-30,60.73144
2016-07-01,32.64815
2016-07-02,5.60597
2016-07-03,5.31233
2016-07-04,24.85317
2016-07-05,22.31713
2016-07-06,19.06033
2016-07-07,16.89802
2016-07-08,16.4709
2016-07-09,4.40469
2016-07-10,4.378
2016-07-11,32.35451
2016-07-12,39.48211
2016-07-13,35.45114
2016-07-14,31.52696
2016-07-15,26.93539
2016-07-16,5.12546
2016-07-17,5.28563
2016-07-18,29.49813
2016-07-19,27.33582
2016-07-20,29.01761
2016-07-21,30.08542
2016-07-22,46.76988
2016-07-23,6.83395
2016-07-24,7.23438
2016-07-25,31.8206
2016-07-26,31.98077
2016-07-27,28.51041
2016-07-28,26.13454
2016-07-29,28.77736
2016-07-30,5.07207
2016-07-31,5.60597
2016-08-01,29.17778
2016-08-02,28.59049
2016-08-03,25.70742
2016-08-04,35.53123
2016-08-05,31.60704
2016-08-06,5.95301
2016-08-07,4.67164
2016-08-08,34.67698
2016-08-09,29.25787
2016-08-10,31.90069
2016-08-11,32.88841
2016-08-12,27.12226
2016-08-13,4.85851
2016-08-14,4.00427
2016-08-15,5.20555
2016-08-16,28.16337
2016-08-17,28.37693
2016-08-18,31.09983
2016-08-19,26.882
2016-08-20,5.79284
2016-08-21,5.12546
2016-08-22,28.69727
2016-08-23,29.79177
2016-08-24,27.9765
2016-08-25,26.37479
2016-08-26,23.17138
2016-08-27,5.65936
2016-08-28,5.92632
2016-08-29,26.69514
2016-08-30,28.02989
2016-08-31,23.27816
2016-09-01,24.42605
2016-09-02,22.15696
2016-09-03,5.12546
2016-09-04,6.5403
2016-09-05,28.32354
2016-09-06,23.14468
2016-09-07,24.85317
2016-09-08,21.19594
2016-09-09,21.00907
2016-09-10,5.36572
2016-09-11,5.28563
2016-09-12,22.93112
2016-09-13,19.27389
2016-09-14,3.39028
2016-09-15,2.53603
2016-09-16,3.31019
2016-09-17,3.52375
2016-09-18,6.08649
2016-09-19,24.63961
2016-09-20,26.13454
2016-09-21,30.7528
2016-09-22,32.3812
2016-09-23,23.89215
2016-09-24,5.49919
2016-09-25,5.71276
2016-09-26,28.32354
2016-09-27,25.52055
2016-09-28,23.11799
2016-09-29,26.48158
2016-09-30,25.12012
2016-10-01,5.4458
2016-10-02,4.13774
2016-10-03,5.01868
2016-10-04,25.89428
2016-10-05,25.12012
2016-10-06,27.9765
2016-10-07,25.04004
2016-10-08,5.15216
2016-10-09,5.89962
2016-10-10,28.35024
2016-10-11,27.4426
2016-10-12,26.13454
2016-10-13,27.89642
2016-10-14,25.2536
2016-10-15,5.15216
2016-10-16,8.16871
2016-10-17,32.11425
2016-10-18,26.74853
2016-10-19,30.67271
2016-10-20,27.38921
2016-10-21,24.02562
2016-10-22,6.05979
2016-10-23,5.95301
2016-10-24,29.57821
2016-10-25,24.85317
2016-10-26,25.52055
2016-10-27,28.24345
2016-10-28,22.55739
2016-10-29,6.05979
2016-10-30,6.48691
2016-10-31,25.2536
2016-11-01,24.23918
2016-11-02,23.09129
2016-11-03,22.10357
2016-11-04,19.2205
2016-11-05,4.96529
2016-11-06,5.65936
2016-11-07,27.09556
2016-11-08,26.02776
2016-11-09,28.05659
2016-11-10,27.94981
2016-11-11,23.86545
2016-11-12,5.39241
2016-11-13,5.28563
2016-11-14,29.0977
2016-11-15,22.69087
2016-11-16,22.15696
2016-11-17,24.93326
2016-11-18,20.8756
2016-11-19,5.79284
2016-11-20,6.64709
2016-11-21,24.61292
2016-11-22,25.86759
2016-11-23,25.8142
2016-11-24,22.95782
2016-11-25,21.3828
2016-11-26,6.32674
2016-11-27,7.15429
2016-11-28,30.03203
2016-11-29,30.56593
2016-11-30,29.81847
2016-12-01,27.06887
2016-12-02,25.41377
2016-12-03,6.91404
2016-12-04,5.87293
2016-12-05,24.61292
2016-12-06,26.40149
2016-12-07,25.84089
2016-12-08,30.93966
2016-12-09,23.70528
2016-12-10,5.20555
2016-12-11,5.55258
2016-12-12,25.8142
2016-12-13,25.12012
2016-12-14,24.66631
2016-12-15,25.97437
2016-12-16,20.39508
2016-12-17,5.17885
2016-12-18,6.72717
2016-12-19,23.81206
2016-12-20,21.54297
2016-12-21,21.43619
2016-12-22,20.23491
2016-12-23,16.25734
2016-12-24,3.76401
2016-12-25,4.67164
2016-12-26,20.55525
2016-12-27,20.98238
2016-12-28,19.24719
2016-12-29,17.27175
2016-12-30,12.43993
2016-12-31,5.41911
2017-01-01,4.00427
2017-01-02,22.13027
2017-01-03,27.30912
2017-01-04,27.14895
2017-01-05,28.93753
2017-01-06,26.85531
2017-01-07,6.48691
2017-01-08,5.49919
2017-01-09,29.73838
2017-01-10,25.60064
2017-01-11,23.33155
2017-01-12,24.29257
2017-01-13,21.9701
2017-01-14,4.19113
2017-01-15,4.9119
2017-01-16,23.19807
2017-01-17,100.0
2017-01-18,54.43139
2017-01-19,38.57447
2017-01-20,26.72183
2017-01-21,5.87293
2017-01-22,5.49919
2017-01-23,52.189
2017-01-24,38.94821
2017-01-25,37.3465
2017-01-26,28.51041
2017-01-27,5.95301
2017-01-28,3.2568
2017-01-29,5.04538
2017-01-30,6.75387
2017-01-31,38.14735
2017-02-01,48.71863
2017-02-02,46.42285
2017-02-03,37.45328
2017-02-04,7.36785
2017-02-05,6.75387
2017-02-06,38.4143
2017-02-07,35.23758
2017-02-08,33.79604
2017-02-09,30.91297
2017-02-10,28.19006
2017-02-11,5.36572
2017-02-12,6.80726
2017-02-13,36.7592
2017-02-14,35.55792
2017-02-15,32.75493
2017-02-16,31.34009
2017-02-17,44.66097
2017-02-18,7.07421
2017-02-19,6.13988
2017-02-20,31.98077
2017-02-21,34.063
2017-02-22,29.41804
2017-02-23,32.11425
2017-02-24,27.36252
