period,ratio
2016-01-01,3.37237
2016-01-02,3.30985
2016-01-03,4.33532
2016-01-04,20.19675
2016-01-05,26.06611
2016-01-06,25.50335
2016-01-07,21.18054
2016-01-08,22.52282
2016-01-09,5.29409
2016-01-10,4.83138
2016-01-11,29.73446
2016-01-12,26.929
2016-01-13,38.22585
2016-01-14,100.0
2016-01-15,57.41798
2016-01-16,10.30472
2016-01-17,8.81237
2016-01-18,45.08316
2016-01-19,44.86639
2016-01-20,52.79086
2016-01-21,42.62787
2016-01-22,35.74138
2016-01-23,8.29546
2016-01-24,7.49927
2016-01-25,34.34073
2016-01-26,29.96373
2016-01-27,31.14344
2016-01-28,35.04106
2016-01-29,28.32548
2016-01-30,6.57801
2016-01-31,6.2612
2016-02-01,51.40689
2016-02-02,43.00304
2016-02-03,32.13973
2016-02-04,30.17633
2016-02-05,25.98274
2016-02-06,4.99812
2016-02-07,4.1644
2016-02-08,3.93096
2016-02-09,5.28158
2016-02-10,6.38626
2016-02-11,33.42782
2016-02-12,36.23327
2016-02-13,7.51594
2016-02-14,6.553
2016-02-15,32.74
2016-02-16,27.5668
2016-02-17,36.92942
2016-02-18,48.65563
2016-02-19,35.57463
2016-02-20,6.9115
2016-02-21,6.69473
2016-02-22,30.5515
2016-02-23,27.3542
2016-02-24,34.3324
2016-02-25,35.22447
2016-02-26,27.66684
2016-02-27,5.99024
2016-02-28,5.36495
2016-02-29,30.13047
2016-03-01,9.56271
2016-03-02,40.25178
2016-03-03,66.27204
2016-03-04,44.46621
2016-03-05,8.2246
2016-03-06,7.07824
2016-03-07,37.78398
2016-03-08,31.61032
2016-03-09,26.59552
2016-03-10,27.02071
2016-03-11,23.52745
2016-03-12,4.63128
2016-03-13,4.13522
2016-03-14,25.76597
2016-03-15,24.76551
2016-03-16,23.84426
2016-03-17,24.84472
2016-03-18,22.01425
2016-03-19,4.85222
2016-03-20,4.2311
2016-03-21,31.01004
2016-03-22,25.02396
2016-03-23,22.26437
2016-03-24,19.99666
2016-03-25,19.20046
2016-03-26,3.88511
2016-03-27,3.56413
2016-03-28,24.09437
2016-03-29,27.09575
2016-03-30,26.44545
2016-03-31,30.2722
2016-04-01,28.45053
2016-04-02,5.49418
2016-04-03,4.82304
2016-04-04,24.04852
2016-04-05,21.20555
2016-04-06,26.99153
2016-04-07,35.57463
2016-04-08,28.42969
2016-04-09,5.64008
2016-04-10,4.8814
2016-04-11,24.77802
2016-04-12,22.26437
2016-04-13,5.20238
2016-04-14,24.29029
2016-04-15,33.42365
2016-04-16,5.91521
2016-04-17,5.49001
2016-04-18,26.929
2016-04-19,23.64
2016-04-20,22.43945
