period,ratio
2016-01-01,0.32687
2016-01-02,0.41214
2016-01-03,0.37898
2016-01-04,0.56847
2016-01-05,0.45004
2016-01-06,0.39793
2016-01-07,0.4074
2016-01-08,0.63006
2016-01-09,0.32687
2016-01-10,0.30318
2016-01-11,0.32213
2016-01-12,0.32213
2016-01-13,0.67269
2016-01-14,0.23686
2016-01-15,0.25107
2016-01-16,0.29371
2016-01-17,0.25581
2016-01-18,0.33161
2016-01-19,0.31266
2016-01-20,0.23212
2016-01-21,0.33634
2016-01-22,0.33161
2016-01-23,0.32213
2016-01-24,0.36951
2016-01-25,0.65848
2016-01-26,0.34108
2016-01-27,0.47846
2016-01-28,0.54005
2016-01-29,0.39319
2016-01-30,0.47373
2016-01-31,2.02283
2016-02-01,0.62532
2016-02-02,0.61111
2016-02-03,0.28423
2016-02-04,0.30792
2016-02-05,0.49741
2016-02-06,0.50689
2016-02-07,0.4453
2016-02-08,0.3174
2016-02-09,0.4832
2016-02-10,0.52584
2016-02-11,0.32213
2016-02-12,0.40267
2016-02-13,0.27476
2016-02-14,0.36951
2016-02-15,0.2795
2016-02-16,0.60637
2016-02-17,0.43583
2016-02-18,0.2416
2016-02-19,0.18949
2016-02-20,0.20844
2016-02-21,0.22739
2016-02-22,0.25107
2016-02-23,0.21791
2016-02-24,0.26055
2016-02-25,0.39793
2016-02-26,0.22739
2016-02-27,0.13738
2016-02-28,0.33634
2016-02-29,0.27476
2016-03-01,0.17528
2016-03-02,0.16106
2016-03-03,0.25581
2016-03-04,0.1279
2016-03-05,0.84797
2016-03-06,0.54479
2016-03-07,0.23686
2016-03-08,0.45004
2016-03-09,0.47373
2016-03-10,0.47846
2016-03-11,0.35529
2016-03-12,0.39319
2016-03-13,0.47846
2016-03-14,0.54005
2016-03-15,0.70112
2016-03-16,0.30792
2016-03-17,0.34108
2016-03-18,0.42162
2016-03-19,0.50689
2016-03-20,1.46856
2016-03-21,0.47846
2016-03-22,0.36951
2016-03-23,0.38845
2016-03-24,0.32687
2016-03-25,1.55857
2016-03-26,1.24591
2016-03-27,0.78639
2016-03-28,0.56847
2016-03-29,0.57321
2016-03-30,0.45951
2016-03-31,0.52584
2016-04-01,0.51163
2016-04-02,0.56374
2016-04-03,0.90956
2016-04-04,0.80534
2016-04-05,0.70586
2016-04-06,1.587
2016-04-07,0.91903
2016-04-08,0.82429
2016-04-09,1.80965
2016-04-10,8.28556
2016-04-11,8.46084
2016-04-12,1.77649
2016-04-13,0.70112
2016-04-14,0.61585
2016-04-15,0.8385
2016-04-16,0.67269
2016-04-17,0.75323
2016-04-18,0.4832
2016-04-19,0.35529
2016-04-20,0.4832
2016-04-21,0.2416
2016-04-22,0.29371
2016-04-23,0.70586
2016-04-24,0.45004
2016-04-25,0.31266
2016-04-26,0.33634
2016-04-27,0.19422
2016-04-28,0.75323
2016-04-29,0.4074
2016-04-30,0.28423
2016-05-01,0.54005
2016-05-02,0.59216
2016-05-03,0.51163
2016-05-04,0.54005
2016-05-05,0.4832
2016-05-06,0.53531
2016-05-07,0.46425
2016-05-08,0.43109
2016-05-09,0.54952
2016-05-10,0.89535
2016-05-11,0.64901
2016-05-12,1.10853
2016-05-13,1.09905
2016-05-14,0.54005
2016-05-15,0.53057
2016-05-16,2.25496
2016-05-17,1.22696
2016-05-18,1.16537
2016-05-19,0.75323
2016-05-20,0.8385
2016-05-21,0.61585
2016-05-22,0.47846
2016-05-23,0.7248
2016-05-24,0.78165
2016-05-25,0.68217
2016-05-26,0.56374
2016-05-27,1.39277
2016-05-28,1.04694
2016-05-29,1.27907
2016-05-30,1.5112
2016-05-31,1.11326
2016-06-01,0.93798
2016-06-02,1.03273
2016-06-03,0.82903
2016-06-04,0.52584
2016-06-05,0.49268
2016-06-06,0.67743
2016-06-07,1.10853
2016-06-08,1.15116
2016-06-09,1.31697
2016-06-10,1.28854
2016-06-11,0.7248
2016-06-12,1.02799
2016-06-13,2.31181
2016-06-14,2.43971
2016-06-15,2.16969
2016-06-16,3.36823
2016-06-17,3.34454
2016-06-18,1.65806
2016-06-19,2.26917
2016-06-20,7.72656
2016-06-21,2.97503
2016-06-22,2.0702
2016-06-23,3.59562
2016-06-24,2.40181
2016-06-25,1.62016
2016-06-26,1.60121
2016-06-27,2.57709
2016-06-28,3.59088
2016-06-29,9.50779
2016-06-30,100.0
2016-07-01,43.11904
2016-07-02,9.85361
2016-07-03,8.50348
2016-07-04,30.47041
2016-07-05,28.58022
2016-07-06,30.97257
2016-07-07,23.64394
2016-07-08,21.55478
2016-07-09,5.35316
2016-07-10,5.65635
2016-07-11,29.36662
2016-07-12,23.89028
2016-07-13,20.33729
2016-07-14,17.38121
2016-07-15,20.91524
2016-07-16,5.10208
2016-07-17,4.32516
2016-07-18,17.83599
2016-07-19,14.47723
2016-07-20,12.56336
2016-07-21,13.37817
2016-07-22,12.51125
2016-07-23,3.32559
2016-07-24,3.16926
2016-07-25,13.70979
2016-07-26,13.01814
2016-07-27,15.311
2016-07-28,12.01857
2016-07-29,10.30839
2016-07-30,2.68132
2016-07-31,3.1361
2016-08-01,12.39281
2016-08-02,12.61547
2016-08-03,10.35103
2016-08-04,10.20417
2016-08-05,10.11416
2016-08-06,2.86133
2016-08-07,2.43024
2016-08-08,12.07541
2016-08-09,15.3868
2016-08-10,12.29333
2016-08-11,13.91823
2016-08-12,10.66369
2016-08-13,2.82344
2016-08-14,2.21706
2016-08-15,2.6671
2016-08-16,11.55431
2016-08-17,12.64863
2016-08-18,17.32436
2016-08-19,16.23004
2016-08-20,3.43929
2016-08-21,3.54824
2016-08-22,17.37173
2016-08-23,14.98886
2016-08-24,22.88123
2016-08-25,18.77398
2016-08-26,16.39111
2016-08-27,3.20242
2016-08-28,2.94187
2016-08-29,13.47292
2016-08-30,11.8196
2016-08-31,11.73433
