period,ratio
2016-01-01,0.85299
2016-01-02,0.5731
2016-01-03,0.9063
2016-01-04,3.87844
2016-01-05,3.45195
2016-01-06,4.01172
2016-01-07,3.93176
2016-01-08,3.61188
2016-01-09,0.9996
2016-01-10,0.9063
2016-01-11,3.74516
2016-01-12,3.54524
2016-01-13,4.05171
2016-01-14,3.03878
2016-01-15,3.31867
2016-01-16,1.22617
2016-01-17,0.87964
2016-01-18,3.9984
2016-01-19,4.05171
2016-01-20,3.95841
2016-01-21,4.21164
2016-01-22,3.58523
2016-01-23,0.813
2016-01-24,0.63974
2016-01-25,3.62521
2016-01-26,3.86512
2016-01-27,3.50526
2016-01-28,3.97174
2016-01-29,3.11875
2016-01-30,0.79968
2016-01-31,0.63974
2016-02-01,3.58523
2016-02-02,3.50526
2016-02-03,8.39664
2016-02-04,7.89017
2016-02-05,5.59776
2016-02-06,1.79928
2016-02-07,0.85299
2016-02-08,0.9063
2016-02-09,0.85299
2016-02-10,1.03958
2016-02-11,5.6644
2016-02-12,6.62401
2016-02-13,1.35945
2016-02-14,0.98627
2016-02-15,5.01132
2016-02-16,4.94468
2016-02-17,4.4782
2016-02-18,4.71811
2016-02-19,4.95801
2016-02-20,1.05291
2016-02-21,0.97294
2016-02-22,7.05051
2016-02-23,7.75689
2016-02-24,6.1442
2016-02-25,5.22457
2016-02-26,5.31787
2016-02-27,1.30614
2016-02-28,0.75969
2016-02-29,6.82393
2016-03-01,2.06584
2016-03-02,6.46408
2016-03-03,6.86392
2016-03-04,5.6644
2016-03-05,1.61268
2016-03-06,0.82633
2016-03-07,5.54444
2016-03-08,5.45115
2016-03-09,5.30454
2016-03-10,5.74436
2016-03-11,5.10462
2016-03-12,1.27948
2016-03-13,1.05291
2016-03-14,5.15793
2016-03-15,5.03798
2016-03-16,5.05131
2016-03-17,4.53152
2016-03-18,4.34492
2016-03-19,1.2395
2016-03-20,1.09289
2016-03-21,5.10462
2016-03-22,5.13128
2016-03-23,4.78475
2016-03-24,4.89137
2016-03-25,5.1446
2016-03-26,0.97294
2016-03-27,1.01292
2016-03-28,4.15833
2016-03-29,5.01132
2016-03-30,4.34492
2016-03-31,4.43822
2016-04-01,3.89177
2016-04-02,0.98627
2016-04-03,0.79968
2016-04-04,4.29161
2016-04-05,3.98507
2016-04-06,3.97174
2016-04-07,3.9984
2016-04-08,3.82513
2016-04-09,0.86632
2016-04-10,0.43982
2016-04-11,3.49193
2016-04-12,3.9984
2016-04-13,1.29281
2016-04-14,3.39864
2016-04-15,3.29201
2016-04-16,0.85299
2016-04-17,0.85299
2016-04-18,3.91843
2016-04-19,3.74516
2016-04-20,3.71851
2016-04-21,4.11835
2016-04-22,4.27828
2016-04-23,1.11955
2016-04-24,0.83966
2016-04-25,3.75849
2016-04-26,4.38491
2016-04-27,4.998
2016-04-28,3.89177
2016-04-29,3.9984
2016-04-30,1.10622
2016-05-01,0.87964
2016-05-02,4.145
2016-05-03,4.45155
2016-05-04,3.70518
2016-05-05,1.35945
2016-05-06,1.03958
2016-05-07,0.73304
2016-05-08,0.97294
2016-05-09,4.2383
2016-05-10,4.09169
2016-05-11,4.21164
2016-05-12,4.77142
2016-05-13,4.65147
2016-05-14,0.86632
2016-05-15,0.93296
2016-05-16,4.73144
2016-05-17,4.02505
2016-05-18,3.79848
2016-05-19,4.19832
2016-05-20,3.8118
2016-05-21,1.1462
2016-05-22,1.30614
2016-05-23,4.74476
2016-05-24,4.79808
2016-05-25,4.71811
2016-05-26,4.31827
2016-05-27,4.25163
2016-05-28,1.2395
2016-05-29,0.98627
2016-05-30,4.42489
2016-05-31,4.50486
2016-06-01,4.54484
2016-06-02,4.39824
2016-06-03,4.02505
2016-06-04,1.11955
2016-06-05,1.09289
2016-06-06,1.63934
2016-06-07,5.98427
2016-06-08,20.48513
2016-06-09,100.0
2016-06-10,54.20498
2016-06-11,11.30214
2016-06-12,8.11675
2016-06-13,30.21458
2016-06-14,31.34746
2016-06-15,23.27069
2016-06-16,27.52232
2016-06-17,27.64227
2016-06-18,6.53072
2016-06-19,5.01132
2016-06-20,24.68345
2016-06-21,21.35145
2016-06-22,20.47181
2016-06-23,18.29934
2016-06-24,23.83046
2016-06-25,4.30494
2016-06-26,3.87844
2016-06-27,21.64467
2016-06-28,23.19072
2016-06-29,24.53685
2016-06-30,18.41929
2016-07-01,18.28601
2016-07-02,4.31827
2016-07-03,3.82513
2016-07-04,16.36678
2016-07-05,15.06064
2016-07-06,15.16726
2016-07-07,14.64747
2016-07-08,11.59536
2016-07-09,3.05211
2016-07-10,2.42569
2016-07-11,19.67213
2016-07-12,16.66
2016-07-13,20.27189
2016-07-14,18.33933
2016-07-15,14.50086
2016-07-16,3.26536
2016-07-17,2.97214
2016-07-18,15.59376
2016-07-19,15.22057
2016-07-20,13.48793
2016-07-21,13.78115
2016-07-22,12.475
2016-07-23,3.2387
2016-07-24,2.51899
2016-07-25,15.92696
2016-07-26,20.72504
2016-07-27,25.60309
2016-07-28,20.03198
2016-07-29,14.83406
2016-07-30,3.39864
2016-07-31,2.85219
2016-08-01,14.14101
2016-08-02,13.34133
2016-08-03,12.30174
2016-08-04,14.58083
2016-08-05,15.9936
2016-08-06,3.65187
2016-08-07,1.93256
2016-08-08,14.00773
2016-08-09,15.6604
2016-08-10,12.5683
2016-08-11,12.63494
2016-08-12,11.03558
2016-08-13,2.41236
2016-08-14,1.50606
2016-08-15,2.58563
2016-08-16,15.87365
2016-08-17,24.41689
2016-08-18,51.47274
2016-08-19,31.29414
2016-08-20,6.87724
2016-08-21,5.58443
2016-08-22,31.38744
2016-08-23,29.45488
2016-08-24,25.78968
2016-08-25,23.29734
2016-08-26,18.37931
2016-08-27,4.97134
2016-08-28,4.75809
2016-08-29,21.71131
