period,ratio
2017-07-10,13.67521
2017-07-11,11.11111
2017-07-12,5.1282
2017-07-13,4.2735
2017-07-14,6.8376
2017-07-18,5.1282
2017-07-24,100.0
2017-07-25,30.76923
2017-07-26,15.38461
2017-07-27,16.23931
2017-07-28,5.1282
2017-07-31,4.2735
2017-08-01,10.25641
2017-08-02,5.1282
2017-08-03,4.2735
2017-08-08,5.1282
2017-08-14,4.2735
2017-08-21,4.2735
2017-08-22,5.1282
2017-08-23,4.2735
2017-08-24,19.65811
2017-08-28,5.1282
2017-08-30,4.2735
2017-09-01,4.2735
2018-03-19,4.2735
2019-07-08,4.2735
2019-08-12,6.8376
2019-08-19,4.2735
2019-08-20,5.1282
2019-08-26,4.2735
2019-09-09,5.1282
