period,ratio
2016-01-01,12.32394
2016-01-02,13.38028
2016-01-03,11.61971
2016-01-04,48.23943
2016-01-05,50.35211
2016-01-06,47.53521
2016-01-07,48.59154
2016-01-08,39.78873
2016-01-09,10.21126
2016-01-10,9.50704
2016-01-11,64.0845
2016-01-12,44.36619
2016-01-13,72.53521
2016-01-14,49.64788
2016-01-15,39.0845
2016-01-16,17.25352
2016-01-17,21.12676
2016-01-18,51.76056
2016-01-19,44.01408
2016-01-20,57.04225
2016-01-21,46.47887
2016-01-22,45.07042
2016-01-23,13.38028
2016-01-24,9.85915
2016-01-25,38.02816
2016-01-26,37.32394
2016-01-27,38.38028
2016-01-28,40.49295
2016-01-29,35.56338
2016-01-30,9.50704
2016-01-31,12.67605
2016-02-01,45.07042
2016-02-02,39.0845
2016-02-03,57.04225
2016-02-04,36.2676
2016-02-05,21.12676
2016-02-06,8.4507
2016-02-07,7.04225
2016-02-08,5.28169
2016-02-09,7.74647
2016-02-10,10.56338
2016-02-11,38.38028
2016-02-12,56.69014
2016-02-13,16.9014
2016-02-14,13.02816
2016-02-15,40.84507
2016-02-16,41.19718
2016-02-17,50.0
2016-02-18,54.57746
2016-02-19,63.02816
2016-02-20,26.05633
2016-02-21,18.66197
2016-02-22,50.70422
2016-02-23,48.59154
2016-02-24,49.29577
2016-02-25,64.0845
2016-02-26,51.40845
2016-02-27,13.38028
2016-02-28,15.84507
2016-02-29,55.98591
2016-03-01,23.59154
2016-03-02,57.39436
2016-03-03,47.53521
2016-03-04,76.05633
2016-03-05,28.52112
2016-03-06,19.36619
2016-03-07,59.50704
2016-03-08,54.92957
2016-03-09,51.76056
2016-03-10,59.50704
2016-03-11,67.95774
2016-03-12,32.74647
2016-03-13,18.66197
2016-03-14,55.6338
2016-03-15,60.21126
2016-03-16,53.87323
2016-03-17,66.54929
2016-03-18,60.21126
2016-03-19,17.95774
2016-03-20,20.42253
2016-03-21,59.15492
2016-03-22,50.70422
2016-03-23,66.9014
2016-03-24,55.6338
2016-03-25,54.57746
2016-03-26,18.66197
2016-03-27,19.36619
2016-03-28,58.09859
2016-03-29,96.83098
2016-03-30,93.30985
2016-03-31,79.22535
2016-04-01,51.40845
2016-04-02,20.77464
2016-04-03,18.30985
2016-04-04,58.80281
2016-04-05,63.38028
2016-04-06,61.2676
2016-04-07,54.57746
2016-04-08,59.50704
2016-04-09,17.25352
2016-04-10,16.19718
2016-04-11,46.12676
2016-04-12,41.9014
2016-04-13,16.9014
2016-04-14,44.01408
2016-04-15,48.23943
2016-04-16,17.95774
2016-04-17,11.61971
2016-04-18,46.47887
2016-04-19,42.60563
2016-04-20,50.0
2016-04-21,51.05633
2016-04-22,47.18309
2016-04-23,15.84507
2016-04-24,18.30985
2016-04-25,55.6338
2016-04-26,61.2676
2016-04-27,58.80281
2016-04-28,56.33802
2016-04-29,57.04225
2016-04-30,19.36619
2016-05-01,21.47887
2016-05-02,70.77464
2016-05-03,69.01408
2016-05-04,47.18309
2016-05-05,16.9014
2016-05-06,21.12676
2016-05-07,10.21126
2016-05-08,14.78873
2016-05-09,64.43661
2016-05-10,64.0845
2016-05-11,74.29577
2016-05-12,48.23943
2016-05-13,36.61971
2016-05-14,14.78873
2016-05-15,12.67605
2016-05-16,55.98591
2016-05-17,80.28169
2016-05-18,58.80281
2016-05-19,48.23943
2016-05-20,48.94366
2016-05-21,15.49295
2016-05-22,16.19718
2016-05-23,49.64788
2016-05-24,45.07042
2016-05-25,45.42253
2016-05-26,44.36619
2016-05-27,44.01408
2016-05-28,19.01408
2016-05-29,18.30985
2016-05-30,45.42253
2016-05-31,34.50704
2016-06-01,40.14084
2016-06-02,38.38028
2016-06-03,40.84507
2016-06-04,19.01408
2016-06-05,16.19718
2016-06-06,18.66197
2016-06-07,46.47887
2016-06-08,37.32394
2016-06-09,44.01408
2016-06-10,28.52112
2016-06-11,9.50704
2016-06-12,20.07042
2016-06-13,34.85915
2016-06-14,41.19718
2016-06-15,56.69014
2016-06-16,40.49295
2016-06-17,35.21126
2016-06-18,20.42253
2016-06-19,11.61971
2016-06-20,60.91549
2016-06-21,46.12676
2016-06-22,36.2676
2016-06-23,43.30985
2016-06-24,54.57746
2016-06-25,15.84507
2016-06-26,23.23943
2016-06-27,48.94366
2016-06-28,47.53521
2016-06-29,37.67605
2016-06-30,42.25352
2016-07-01,39.78873
2016-07-02,16.9014
2016-07-03,20.77464
2016-07-04,37.67605
2016-07-05,50.35211
2016-07-06,68.66197
2016-07-07,54.92957
2016-07-08,53.87323
2016-07-09,21.12676
2016-07-10,19.01408
2016-07-11,62.32394
2016-07-12,59.15492
2016-07-13,60.56338
2016-07-14,55.6338
2016-07-15,55.6338
2016-07-16,19.01408
2016-07-17,13.38028
2016-07-18,55.28169
2016-07-19,60.91549
2016-07-20,58.80281
2016-07-21,51.76056
2016-07-22,42.60563
2016-07-23,26.40845
2016-07-24,17.95774
2016-07-25,48.59154
2016-07-26,58.80281
2016-07-27,60.21126
2016-07-28,70.07042
2016-07-29,79.22535
2016-07-30,29.22535
2016-07-31,38.38028
2016-08-01,77.11267
2016-08-02,92.25352
2016-08-03,71.12676
2016-08-04,67.25352
2016-08-05,48.94366
2016-08-06,20.07042
2016-08-07,25.35211
2016-08-08,63.38028
2016-08-09,68.66197
2016-08-10,75.35211
2016-08-11,57.04225
2016-08-12,68.66197
2016-08-13,19.36619
2016-08-14,15.14084
2016-08-15,24.29577
2016-08-16,67.25352
2016-08-17,76.76056
2016-08-18,59.15492
2016-08-19,62.67605
2016-08-20,20.07042
2016-08-21,23.59154
2016-08-22,87.32394
2016-08-23,83.80281
2016-08-24,77.8169
2016-08-25,69.01408
2016-08-26,86.61971
2016-08-27,38.38028
2016-08-28,33.09859
2016-08-29,100.0
2016-08-30,89.78873
2016-08-31,84.15492
2016-09-01,66.54929
2016-09-02,77.11267
2016-09-03,20.77464
2016-09-04,22.88732
2016-09-05,62.67605
2016-09-06,64.43661
2016-09-07,65.84507
2016-09-08,56.33802
2016-09-09,47.88732
2016-09-10,27.8169
2016-09-11,10.56338
2016-09-12,56.33802
2016-09-13,50.0
2016-09-14,17.60563
2016-09-15,12.32394
2016-09-16,23.94366
2016-09-17,21.47887
2016-09-18,19.01408
2016-09-19,48.59154
2016-09-20,64.43661
2016-09-21,54.92957
2016-09-22,64.0845
2016-09-23,50.0
2016-09-24,26.40845
2016-09-25,23.94366
2016-09-26,67.95774
2016-09-27,78.87323
2016-09-28,60.91549
2016-09-29,55.98591
2016-09-30,48.23943
2016-10-01,21.83098
2016-10-02,26.05633
2016-10-03,16.54929
2016-10-04,50.35211
2016-10-05,56.69014
2016-10-06,49.29577
2016-10-07,40.49295
2016-10-08,20.42253
2016-10-09,24.29577
2016-10-10,50.35211
2016-10-11,57.04225
2016-10-12,62.32394
2016-10-13,53.16901
2016-10-14,54.92957
2016-10-15,25.35211
2016-10-16,21.12676
2016-10-17,52.8169
2016-10-18,60.91549
2016-10-19,57.04225
2016-10-20,61.2676
2016-10-21,54.22535
2016-10-22,23.59154
2016-10-23,25.0
2016-10-24,53.52112
2016-10-25,55.28169
2016-10-26,48.59154
2016-10-27,46.47887
2016-10-28,40.14084
2016-10-29,22.53521
2016-10-30,28.87323
2016-10-31,47.53521
2016-11-01,45.42253
2016-11-02,45.42253
2016-11-03,56.33802
2016-11-04,39.78873
2016-11-05,19.7183
2016-11-06,26.05633
2016-11-07,51.76056
2016-11-08,47.53521
2016-11-09,64.43661
2016-11-10,74.64788
2016-11-11,57.39436
2016-11-12,26.05633
2016-11-13,24.29577
2016-11-14,59.50704
2016-11-15,67.60563
2016-11-16,69.36619
2016-11-17,51.40845
2016-11-18,42.60563
2016-11-19,23.23943
2016-11-20,21.12676
2016-11-21,51.76056
2016-11-22,60.56338
2016-11-23,48.94366
2016-11-24,69.7183
2016-11-25,64.43661
2016-11-26,30.28169
2016-11-27,23.23943
2016-11-28,57.04225
2016-11-29,44.36619
2016-11-30,52.8169
2016-12-01,43.30985
2016-12-02,51.05633
2016-12-03,16.9014
2016-12-04,20.42253
2016-12-05,57.74647
2016-12-06,58.09859
2016-12-07,65.14084
2016-12-08,67.25352
2016-12-09,45.42253
2016-12-10,21.47887
2016-12-11,23.59154
2016-12-12,59.15492
2016-12-13,50.35211
2016-12-14,46.47887
2016-12-15,58.80281
2016-12-16,39.78873
2016-12-17,15.14084
2016-12-18,17.25352
2016-12-19,46.83098
2016-12-20,42.60563
2016-12-21,39.78873
2016-12-22,46.12676
2016-12-23,33.4507
2016-12-24,14.0845
2016-12-25,14.0845
2016-12-26,49.29577
2016-12-27,46.47887
2016-12-28,45.42253
2016-12-29,45.77464
2016-12-30,24.64788
2016-12-31,15.49295
2017-01-01,13.73239
2017-01-02,50.35211
2017-01-03,44.36619
2017-01-04,51.05633
2017-01-05,39.0845
2017-01-06,40.84507
2017-01-07,13.73239
2017-01-08,17.60563
2017-01-09,50.35211
2017-01-10,39.0845
2017-01-11,44.36619
2017-01-12,48.23943
2017-01-13,37.67605
2017-01-14,14.78873
2017-01-15,19.01408
2017-01-16,47.18309
2017-01-17,54.92957
2017-01-18,41.19718
2017-01-19,46.47887
2017-01-20,27.8169
2017-01-21,14.78873
2017-01-22,15.14084
2017-01-23,41.54929
2017-01-24,29.92957
2017-01-25,32.04225
2017-01-26,25.0
2017-01-27,14.43661
2017-01-28,9.85915
2017-01-29,11.97183
2017-01-30,12.32394
2017-01-31,40.84507
2017-02-01,46.83098
2017-02-02,38.02816
2017-02-03,40.14084
2017-02-04,17.25352
2017-02-05,15.84507
2017-02-06,46.83098
2017-02-07,33.4507
2017-02-08,38.38028
2017-02-09,34.50704
2017-02-10,39.0845
2017-02-11,13.73239
2017-02-12,10.91549
2017-02-13,33.80281
2017-02-14,26.40845
2017-02-15,38.02816
2017-02-16,27.11267
2017-02-17,28.52112
2017-02-18,10.56338
2017-02-19,5.98591
2017-02-20,27.46478
2017-02-21,28.52112
2017-02-22,28.16901
2017-02-23,21.83098
2017-02-24,27.46478
2017-02-25,9.15492
2017-02-26,10.56338
2017-02-27,32.74647
2017-02-28,31.33802
2017-03-01,17.95774
2017-03-02,33.80281
2017-03-03,25.70422
2017-03-04,7.74647
2017-03-05,12.32394
2017-03-06,33.09859
2017-03-07,32.39436
2017-03-08,29.22535
2017-03-09,51.40845
2017-03-10,31.33802
2017-03-11,9.85915
2017-03-12,13.73239
2017-03-13,30.28169
2017-03-14,38.38028
2017-03-15,37.67605
2017-03-16,30.98591
2017-03-17,36.61971
2017-03-18,5.6338
2017-03-19,9.15492
2017-03-20,30.28169
2017-03-21,29.22535
2017-03-22,26.05633
2017-03-23,32.74647
2017-03-24,31.69014
2017-03-25,13.73239
2017-03-26,10.21126
2017-03-27,25.35211
2017-03-28,38.38028
2017-03-29,34.50704
2017-03-30,32.04225
2017-03-31,23.94366
2017-04-01,4.92957
2017-04-02,7.39436
2017-04-03,32.39436
2017-04-04,28.87323
2017-04-05,22.18309
2017-04-06,26.05633
2017-04-07,20.42253
2017-04-08,6.69014
2017-04-09,8.4507
2017-04-10,20.07042
2017-04-11,21.12676
2017-04-12,33.4507
2017-04-13,19.7183
2017-04-14,27.11267
2017-04-15,10.21126
2017-04-16,10.21126
2017-04-17,27.11267
2017-04-18,27.8169
2017-04-19,30.28169
2017-04-20,22.88732
2017-04-21,16.9014
2017-04-22,7.39436
2017-04-23,5.28169
2017-04-24,18.66197
2017-04-25,19.01408
2017-04-26,34.15492
2017-04-27,15.84507
2017-04-28,17.60563
2017-04-29,6.33802
2017-04-30,8.4507
2017-05-01,13.02816
2017-05-02,21.83098
2017-05-03,8.80281
2017-05-04,28.87323
2017-05-05,9.15492
2017-05-06,3.52112
2017-05-07,5.6338
2017-05-08,27.46478
2017-05-09,9.85915
2017-05-10,21.12676
2017-05-11,26.76056
2017-05-12,22.53521
2017-05-13,8.4507
2017-05-14,7.39436
2017-05-15,29.57746
2017-05-16,42.60563
2017-05-17,67.60563
2017-05-18,46.83098
2017-05-19,34.15492
2017-05-20,15.49295
2017-05-21,14.78873
2017-05-22,46.47887
2017-05-23,26.76056
