,period,price,volume,ratio
0,2016-01-01,12450.0,48081.0,2.34502
1,2016-01-02,12450.0,48081.0,1.9371900000000002
2,2016-01-03,12450.0,48081.0,2.65089
3,2016-01-04,12550.0,50901.0,12.520389999999999
4,2016-01-05,12550.0,34802.0,9.665569999999999
5,2016-01-06,13400.0,155838.0,15.191679999999998
6,2016-01-07,14500.0,568054.0,24.327070000000003
7,2016-01-08,13950.0,123584.0,16.823
8,2016-01-09,13950.0,123584.0,4.139469999999999
9,2016-01-10,13950.0,123584.0,3.1402900000000002
10,2016-01-11,14350.0,133568.0,25.938000000000002
11,2016-01-12,14300.0,346980.0,30.2814
12,2016-01-13,14350.0,76573.0,15.59951
13,2016-01-14,13700.0,66018.0,14.6615
14,2016-01-15,13500.0,65392.0,11.33768
15,2016-01-16,13500.0,65392.0,5.66884
16,2016-01-17,13500.0,65392.0,3.8743800000000004
17,2016-01-18,13250.0,46529.0,13.88662
18,2016-01-19,13800.0,50825.0,12.234910000000001
19,2016-01-20,13050.0,38984.0,11.48042
20,2016-01-21,12800.0,47672.0,10.29771
21,2016-01-22,13300.0,19519.0,10.88907
22,2016-01-23,13300.0,19519.0,3.07911
23,2016-01-24,13300.0,19519.0,2.32463
24,2016-01-25,14050.0,66241.0,15.66068
25,2016-01-26,13800.0,25631.0,13.25448
26,2016-01-27,13250.0,42147.0,12.071769999999999
27,2016-01-28,13150.0,21609.0,10.97063
28,2016-01-29,13050.0,16281.0,11.2765
29,2016-01-30,13050.0,16281.0,2.5897200000000002
30,2016-01-31,13050.0,16281.0,3.40538
31,2016-02-01,12950.0,16198.0,10.86867
32,2016-02-02,12700.0,22995.0,10.72593
33,2016-02-03,12550.0,25538.0,10.37928
34,2016-02-04,12800.0,16333.0,10.3181
35,2016-02-05,12950.0,8829.0,9.13539
36,2016-02-06,12950.0,8829.0,2.99755
37,2016-02-07,12950.0,8829.0,2.26345
38,2016-02-08,12950.0,8829.0,1.6517099999999998
39,2016-02-09,12950.0,8829.0,1.6517099999999998
40,2016-02-10,12950.0,8829.0,3.8743800000000004
41,2016-02-11,11800.0,34305.0,14.02936
42,2016-02-12,11000.0,42318.0,12.071769999999999
43,2016-02-13,11000.0,42318.0,3.73164
44,2016-02-14,11000.0,42318.0,3.18107
45,2016-02-15,11200.0,19035.0,12.78548
46,2016-02-16,12050.0,37734.0,11.56199
47,2016-02-17,12400.0,16703.0,11.62316
48,2016-02-18,13800.0,145540.0,20.69738
49,2016-02-19,13300.0,62092.0,16.86378
50,2016-02-20,13300.0,62092.0,5.464919999999999
51,2016-02-21,13300.0,62092.0,4.99592
52,2016-02-22,13300.0,24739.0,14.6411
53,2016-02-23,13200.0,29376.0,14.27406
54,2016-02-24,13000.0,8769.0,12.19412
55,2016-02-25,12950.0,25402.0,11.90864
56,2016-02-26,13900.0,41796.0,12.70391
57,2016-02-27,13900.0,41796.0,3.89477
58,2016-02-28,13900.0,41796.0,3.8132099999999998
59,2016-02-29,13500.0,25455.0,17.006520000000002
60,2016-03-01,13500.0,25455.0,5.93393
61,2016-03-02,13800.0,71506.0,16.639470000000003
62,2016-03-03,13800.0,27759.0,14.09053
63,2016-03-04,13700.0,14087.0,13.764270000000002
64,2016-03-05,13700.0,14087.0,5.13866
65,2016-03-06,13700.0,14087.0,4.62887
66,2016-03-07,12550.0,130302.0,23.144370000000002
67,2016-03-08,12450.0,29570.0,13.845839999999999
68,2016-03-09,12450.0,27004.0,12.68352
69,2016-03-10,12800.0,320057.0,16.68026
70,2016-03-11,12700.0,58500.0,15.048929999999999
71,2016-03-12,12700.0,58500.0,4.71044
72,2016-03-13,12700.0,58500.0,3.79282
73,2016-03-14,12800.0,28981.0,13.58075
74,2016-03-15,13600.0,101603.0,15.76264
75,2016-03-16,13400.0,34125.0,16.31321
76,2016-03-17,14200.0,90799.0,16.98613
77,2016-03-18,14300.0,57645.0,15.70146
78,2016-03-19,14300.0,57645.0,4.91435
79,2016-03-20,14300.0,57645.0,4.66965
80,2016-03-21,14100.0,28555.0,16.78221
81,2016-03-22,14850.0,130563.0,26.16231
82,2016-03-23,19300.0,1302443.0,100.0
83,2016-03-24,19150.0,823900.0,67.67944
84,2016-03-25,17800.0,1084257.0,54.20065
85,2016-03-26,17800.0,1084257.0,12.19412
86,2016-03-27,17800.0,1084257.0,9.21696
87,2016-03-28,16550.0,348268.0,37.45921
88,2016-03-29,16300.0,288021.0,30.566879999999998
89,2016-03-30,16600.0,170615.0,26.79445
90,2016-03-31,17050.0,185848.0,23.96003
91,2016-04-01,15900.0,141894.0,20.085639999999998
92,2016-04-02,15900.0,141894.0,6.44371
93,2016-04-03,15900.0,141894.0,5.36296
94,2016-04-04,15950.0,77946.0,19.02528
95,2016-04-05,16050.0,68902.0,16.659860000000002
96,2016-04-06,16350.0,43149.0,16.27243
97,2016-04-07,15750.0,56522.0,17.16965
98,2016-04-08,14650.0,230182.0,20.1876
99,2016-04-09,14650.0,230182.0,5.54649
100,2016-04-10,14650.0,230182.0,4.44535
101,2016-04-11,14650.0,58442.0,15.76264
102,2016-04-12,15050.0,80138.0,15.334420000000001
103,2016-04-13,15050.0,80138.0,4.792
104,2016-04-14,14900.0,42290.0,13.6827
105,2016-04-15,15200.0,46150.0,12.234910000000001
106,2016-04-16,15200.0,46150.0,4.11908
107,2016-04-17,15200.0,46150.0,3.26264
108,2016-04-18,15350.0,41314.0,14.13132
109,2016-04-19,15350.0,30850.0,12.86704
110,2016-04-20,15600.0,51407.0,13.9274
111,2016-04-21,15300.0,30874.0,13.70309
112,2016-04-22,15850.0,29940.0,11.90864
113,2016-04-23,15850.0,29940.0,4.24143
114,2016-04-24,15850.0,29940.0,3.97634
115,2016-04-25,15800.0,22619.0,11.84747
116,2016-04-26,15350.0,50268.0,13.11174
117,2016-04-27,15300.0,25732.0,15.57911
