,period,price,volume,ratio
0,2017-06-26,1960.0,428492.0,84.0909
1,2017-06-27,1975.0,108520.0,75.0
2,2017-06-28,1975.0,47368.0,34.0909
3,2017-06-29,1970.0,26230.0,36.36363
4,2017-06-30,1995.0,46289.0,61.36363000000001
5,2017-07-02,1995.0,46289.0,29.54545
6,2017-07-03,2010.0,57371.0,75.0
7,2017-07-04,2010.0,21571.0,45.45454
8,2017-07-05,2000.0,48473.0,13.63636
9,2017-07-06,1995.0,72177.0,11.36363
10,2017-07-07,2000.0,260649.0,100.0
11,2017-07-08,2000.0,260649.0,13.63636
12,2017-07-09,2000.0,260649.0,20.454539999999998
13,2017-07-10,2015.0,75299.0,11.36363
14,2017-07-11,2020.0,35816.0,25.0
15,2017-07-12,2015.0,75951.0,15.909089999999999
16,2017-07-13,2025.0,27275.0,11.36363
17,2017-07-14,2025.0,2156.0,20.454539999999998
18,2017-07-19,2030.0,39282.0,13.63636
19,2017-07-20,2025.0,44639.0,13.63636
20,2017-07-24,2025.0,21.0,13.63636
21,2017-07-25,2030.0,5527.0,13.63636
22,2017-08-08,2070.0,57204.0,13.63636
23,2017-08-21,2015.0,1126.0,11.36363
24,2017-09-08,2010.0,25103.0,11.36363
25,2018-02-21,2000.0,3.0,11.36363
26,2018-05-15,2005.0,11055.0,11.36363
27,2018-06-16,2040.0,17694.0,11.36363
28,2018-07-11,2070.0,12496.0,11.36363
29,2018-08-31,2090.0,22.0,13.63636
30,2018-09-03,2085.0,2218.0,11.36363
31,2018-09-04,2100.0,827.0,13.63636
32,2018-12-26,2035.0,301.0,29.54545
33,2019-01-31,2060.0,4369.0,11.36363
34,2019-04-22,2065.0,32094.0,13.63636
35,2019-06-12,2110.0,3998.0,11.36363
36,2019-06-19,2140.0,23211.0,13.63636
37,2019-07-01,2125.0,7924.0,11.36363
38,2019-07-08,2150.0,500.0,15.909089999999999
39,2019-07-09,2145.0,293.0,15.909089999999999
40,2019-07-10,2185.0,13262.0,22.72727
41,2019-07-18,2170.0,3305.0,22.72727
42,2019-07-19,2155.0,17642.0,11.36363
43,2019-07-31,2200.0,42447.0,13.63636
44,2019-08-06,2135.0,500.0,11.36363
45,2019-08-07,2135.0,8707.0,18.181810000000002
46,2019-08-09,2135.0,4.0,13.63636
47,2019-08-14,2140.0,10860.0,18.181810000000002
48,2019-08-16,2120.0,5575.0,18.181810000000002
49,2019-08-19,2125.0,6214.0,25.0
50,2019-08-20,2125.0,8.0,20.454539999999998
51,2019-08-26,2125.0,5114.0,11.36363
52,2019-08-27,2130.0,1302.0,13.63636
53,2019-09-05,2165.0,8.0,11.36363
54,2019-09-09,2140.0,122.0,13.63636
55,2019-09-10,2140.0,5427.0,13.63636
56,2019-09-16,2170.0,2.0,20.454539999999998
57,2019-09-24,2155.0,13882.0,11.36363
