,period,price,volume,ratio
0,2016-01-01,1075.0,1072289.0,1.06596
1,2016-01-02,1075.0,1072289.0,1.08591
2,2016-01-03,1075.0,1072289.0,1.22056
3,2016-01-04,1030.0,2181085.0,5.13658
4,2016-01-05,1055.0,1975747.0,5.29741
5,2016-01-06,1040.0,1406897.0,4.65658
6,2016-01-07,1020.0,2007177.0,4.64037
7,2016-01-08,1020.0,2321677.0,4.52442
8,2016-01-09,1020.0,2321677.0,1.35022
9,2016-01-10,1020.0,2321677.0,1.4138
10,2016-01-11,1045.0,7043799.0,7.13386
11,2016-01-12,1025.0,1824206.0,5.95444
12,2016-01-13,1055.0,2756274.0,6.21626
13,2016-01-14,1035.0,1330076.0,5.14406
14,2016-01-15,1020.0,1595261.0,4.87102
15,2016-01-16,1020.0,1595261.0,1.35894
16,2016-01-17,1020.0,1595261.0,1.47614
17,2016-01-18,1020.0,1263563.0,5.01689
18,2016-01-19,1020.0,1570212.0,4.79996
19,2016-01-20,992.0,2376397.0,4.79247
20,2016-01-21,992.0,991548.0,4.62541
21,2016-01-22,1005.0,1314986.0,4.37357
22,2016-01-23,1005.0,1314986.0,1.32653
23,2016-01-24,1005.0,1314986.0,1.0697
24,2016-01-25,1005.0,1235350.0,4.52442
25,2016-01-26,991.0,1260315.0,4.5718
26,2016-01-27,985.0,1815117.0,5.17647
27,2016-01-28,981.0,2369421.0,5.2999
28,2016-01-29,1000.0,1621189.0,4.81741
29,2016-01-30,1000.0,1621189.0,1.61951
30,2016-01-31,1000.0,1621189.0,1.36019
31,2016-02-01,998.0,1176097.0,4.74635
32,2016-02-02,995.0,1216169.0,4.2813099999999995
33,2016-02-03,984.0,1230889.0,4.63788
34,2016-02-04,993.0,1367924.0,4.84234
35,2016-02-05,998.0,1243832.0,4.23019
36,2016-02-06,998.0,1243832.0,1.08092
37,2016-02-07,998.0,1243832.0,0.7854399999999999
38,2016-02-08,998.0,1243832.0,0.98492
39,2016-02-09,998.0,1243832.0,1.0048700000000002
40,2016-02-10,998.0,1243832.0,1.3240399999999999
41,2016-02-11,975.0,1510507.0,4.401
42,2016-02-12,929.0,3073181.0,5.53927
43,2016-02-13,929.0,3073181.0,1.5871
44,2016-02-14,929.0,3073181.0,1.37141
45,2016-02-15,983.0,4641490.0,6.27236
46,2016-02-16,1015.0,1721770.0,6.09781
47,2016-02-17,1020.0,1709863.0,5.86966
48,2016-02-18,1025.0,1296128.0,5.78364
49,2016-02-19,1035.0,1318237.0,5.30863
50,2016-02-20,1035.0,1318237.0,1.5285
51,2016-02-21,1035.0,1318237.0,1.4275200000000001
52,2016-02-22,1030.0,1462806.0,5.157769999999999
53,2016-02-23,1010.0,1478521.0,4.91715
54,2016-02-24,1025.0,759262.0,4.77128
55,2016-02-25,1055.0,3127569.0,5.9669099999999995
56,2016-02-26,1050.0,1935349.0,5.27122
57,2016-02-27,1050.0,1935349.0,1.3352600000000001
58,2016-02-28,1050.0,1935349.0,1.34274
59,2016-02-29,1045.0,1100628.0,4.66032
60,2016-03-01,1045.0,1100628.0,1.5995700000000002
61,2016-03-02,1060.0,915198.0,4.97201
62,2016-03-03,1065.0,1387117.0,4.96203
63,2016-03-04,1070.0,1898920.0,5.54301
64,2016-03-05,1070.0,1898920.0,1.7890700000000002
65,2016-03-06,1070.0,1898920.0,1.63447
66,2016-03-07,1100.0,1761386.0,6.67132
67,2016-03-08,1080.0,1637976.0,5.74748
68,2016-03-09,1080.0,1239439.0,5.01065
69,2016-03-10,1105.0,1753458.0,5.52681
70,2016-03-11,1105.0,962755.0,5.17398
71,2016-03-12,1105.0,962755.0,1.40632
72,2016-03-13,1105.0,962755.0,1.30409
73,2016-03-14,1085.0,1124767.0,4.93585
74,2016-03-15,1085.0,714395.0,4.70271
75,2016-03-16,1075.0,1132441.0,4.68276
76,2016-03-17,1085.0,1130283.0,5.25128
77,2016-03-18,1090.0,1224968.0,4.81741
78,2016-03-19,1090.0,1224968.0,1.50731
79,2016-03-20,1090.0,1224968.0,1.435
80,2016-03-21,1095.0,948655.0,4.79871
81,2016-03-22,1090.0,984435.0,4.776269999999999
82,2016-03-23,1085.0,1112058.0,4.55061
83,2016-03-24,1080.0,932127.0,4.56557
84,2016-03-25,1085.0,1414656.0,4.41097
85,2016-03-26,1085.0,1414656.0,1.30284
86,2016-03-27,1085.0,1414656.0,1.23926
87,2016-03-28,1100.0,1225543.0,4.82115
88,2016-03-29,1155.0,6883221.0,8.16741
89,2016-03-30,1140.0,1497442.0,6.7984800000000005
90,2016-03-31,1160.0,1634908.0,6.10904
91,2016-04-01,1160.0,1409794.0,5.66145
92,2016-04-02,1160.0,1409794.0,1.53224
93,2016-04-03,1160.0,1409794.0,1.58086
94,2016-04-04,1135.0,1931331.0,5.54052
95,2016-04-05,1115.0,1382547.0,4.960780000000001
96,2016-04-06,1135.0,1333885.0,5.135330000000001
97,2016-04-07,1165.0,2481413.0,5.8547
98,2016-04-08,1140.0,912386.0,4.82863
99,2016-04-09,1140.0,912386.0,1.30908
100,2016-04-10,1140.0,912386.0,1.18814
101,2016-04-11,1125.0,1048936.0,4.71767
102,2016-04-12,1130.0,1114533.0,4.77502
103,2016-04-13,1130.0,1114533.0,1.8913
104,2016-04-14,1155.0,2179570.0,6.28233
105,2016-04-15,1165.0,1744440.0,5.1016699999999995
106,2016-04-16,1165.0,1744440.0,1.5285
107,2016-04-17,1165.0,1744440.0,1.35146
108,2016-04-18,1215.0,5921397.0,7.60887
109,2016-04-19,1215.0,2275367.0,7.15256
110,2016-04-20,1260.0,14559730.0,11.84405
111,2016-04-21,1285.0,4325904.0,9.54381
112,2016-04-22,1290.0,3378019.0,8.31702
113,2016-04-23,1290.0,3378019.0,2.04715
114,2016-04-24,1290.0,3378019.0,1.7815900000000002
115,2016-04-25,1235.0,3058641.0,7.349539999999999
116,2016-04-26,1245.0,2473316.0,6.88202
117,2016-04-27,1220.0,2237838.0,6.96555
118,2016-04-28,1230.0,898548.0,5.883369999999999
119,2016-04-29,1210.0,1175221.0,5.005669999999999
120,2016-04-30,1210.0,1175221.0,1.32902
121,2016-05-01,1210.0,1175221.0,1.19811
122,2016-05-02,1200.0,1233625.0,4.91092
123,2016-05-03,1240.0,2878378.0,5.72878
124,2016-05-04,1190.0,1842644.0,4.890969999999999
125,2016-05-05,1190.0,1842644.0,1.27167
126,2016-05-06,1190.0,1842644.0,1.36643
127,2016-05-07,1190.0,1842644.0,1.17193
128,2016-05-08,1190.0,1842644.0,1.1208200000000001
129,2016-05-09,1160.0,1163747.0,5.18395
130,2016-05-10,1175.0,821960.0,5.37096
131,2016-05-11,1165.0,867805.0,5.1889400000000006
132,2016-05-12,1175.0,960790.0,4.93959
133,2016-05-13,1185.0,1134516.0,4.92962
134,2016-05-14,1185.0,1134516.0,1.21557
135,2016-05-15,1185.0,1134516.0,1.41131
136,2016-05-16,1190.0,1512819.0,6.27485
137,2016-05-17,1200.0,2689878.0,6.79973
138,2016-05-18,1245.0,10580697.0,8.32824
139,2016-05-19,1235.0,2829961.0,6.52046
140,2016-05-20,1205.0,2074084.0,5.57169
141,2016-05-21,1205.0,2074084.0,1.62201
142,2016-05-22,1205.0,2074084.0,1.5871
143,2016-05-23,1220.0,1547178.0,5.94696
144,2016-05-24,1200.0,2544272.0,5.97189
145,2016-05-25,1180.0,2226138.0,5.4333
146,2016-05-26,1175.0,1236768.0,5.6689300000000005
147,2016-05-27,1175.0,1112137.0,4.9433300000000004
148,2016-05-28,1175.0,1112137.0,1.53349
149,2016-05-29,1175.0,1112137.0,1.36144
150,2016-05-30,1175.0,1207562.0,5.28868
151,2016-05-31,1200.0,2008888.0,5.71756
152,2016-06-01,1220.0,1996730.0,5.731269999999999
153,2016-06-02,1190.0,1985742.0,5.41709
154,2016-06-03,1230.0,2563820.0,5.70883
155,2016-06-04,1230.0,2563820.0,1.63447
156,2016-06-05,1230.0,2563820.0,1.35146
157,2016-06-06,1230.0,2563820.0,1.69432
158,2016-06-07,1260.0,6301390.0,7.561489999999999
159,2016-06-08,1285.0,4010423.0,7.561489999999999
160,2016-06-09,1255.0,2979342.0,6.53916
161,2016-06-10,1265.0,1863455.0,5.6041
162,2016-06-11,1265.0,1863455.0,1.6432
163,2016-06-12,1265.0,1863455.0,1.63198
