period,price,volume,ratio
2016-01-04,2700.0,41572.0,2.75184
2016-01-05,2850.0,288868.0,4.37849
2016-01-06,2855.0,101310.0,3.6202
2016-01-07,2880.0,344797.0,4.69648
2016-01-08,2845.0,129829.0,3.45305
2016-01-11,2845.0,151255.0,3.2329
2016-01-12,2950.0,135060.0,3.59982
2016-01-13,2915.0,124087.0,3.6691199999999995
2016-01-14,2850.0,101192.0,3.08206
2016-01-15,2760.0,196667.0,3.42044
2016-01-18,2735.0,127407.0,3.2166
2016-01-19,2715.0,80433.0,3.00052
2016-01-20,2635.0,132297.0,2.88637
2016-01-21,2635.0,142467.0,2.654
2016-01-22,2640.0,117048.0,2.6743799999999998
2016-01-25,2680.0,64405.0,2.79668
2016-01-26,2645.0,48200.0,2.42162
2016-01-27,2560.0,193806.0,2.6703
2016-01-28,2595.0,47624.0,2.4664599999999997
2016-01-29,2600.0,56117.0,2.02209
2016-02-01,2575.0,94753.0,2.45423
2016-02-02,2565.0,73698.0,2.4419999999999997
2016-02-03,2535.0,33454.0,2.4257
2016-02-04,2560.0,62076.0,2.39308
2016-02-05,2555.0,36014.0,2.3890000000000002
2016-02-11,2470.0,160944.0,2.4257
2016-02-12,2410.0,127986.0,2.98422
2016-02-15,2455.0,68521.0,2.75592
2016-02-16,2505.0,44050.0,2.89045
2016-02-17,2505.0,27440.0,2.25855
2016-02-18,2555.0,55881.0,2.62138
2016-02-19,2700.0,504866.0,3.6935800000000003
2016-02-22,2630.0,2624606.0,9.967789999999999
2016-02-23,2675.0,1586585.0,7.26894
2016-02-24,2655.0,259867.0,4.83509
2016-02-25,2685.0,253461.0,4.23987
2016-02-26,2650.0,176887.0,3.1269099999999996
2016-02-29,2645.0,117949.0,2.82115
2016-03-02,2625.0,181675.0,2.98014
2016-03-03,2590.0,164039.0,2.90268
2016-03-04,2610.0,77757.0,2.84153
2016-03-07,2610.0,175475.0,3.06168
2016-03-08,2595.0,70901.0,2.48685
2016-03-09,2675.0,245001.0,3.1269099999999996
2016-03-10,2650.0,136240.0,3.0779799999999997
2016-03-11,2700.0,128485.0,2.87414
2016-03-14,2710.0,105154.0,3.04129
2016-03-15,2660.0,94002.0,2.69884
2016-03-16,2710.0,204426.0,4.863630000000001
2016-03-17,2735.0,1127211.0,6.91834
2016-03-18,2735.0,180177.0,3.59574
2016-03-21,2755.0,166344.0,2.99237
2016-03-22,2800.0,191693.0,3.4041300000000003
2016-03-23,2790.0,150665.0,3.53051
2016-03-24,2740.0,78130.0,2.73961
2016-03-25,2710.0,93511.0,2.48277
2016-03-28,2700.0,174427.0,2.31154
2016-03-29,2760.0,108577.0,2.63361
2016-03-30,2795.0,148217.0,3.2002900000000003
2016-03-31,2780.0,116096.0,2.79668
2016-04-01,2725.0,73553.0,2.52762
2016-04-04,2730.0,101684.0,2.4379299999999997
2016-04-05,2715.0,52992.0,2.07101
2016-04-06,2745.0,88288.0,2.3890000000000002
2016-04-07,2700.0,83216.0,2.58469
2016-04-08,2700.0,50666.0,2.23001
2016-04-11,2690.0,69397.0,2.48685
2016-04-12,2660.0,64765.0,2.62546
2016-04-14,2710.0,99027.0,2.81299
2016-04-15,2750.0,153786.0,2.86191
2016-04-18,2725.0,77633.0,2.62138
2016-04-19,2725.0,66267.0,2.45016
2016-04-20,2715.0,118188.0,2.71923
2016-04-21,2720.0,65710.0,2.98422
2016-04-22,2735.0,83337.0,2.75999
2016-04-25,2865.0,480907.0,4.1134900000000005
2016-04-26,2825.0,259125.0,3.7425
2016-04-27,2895.0,324908.0,4.39072
2016-04-28,2825.0,138921.0,3.43267
2016-04-29,2850.0,214498.0,3.20844
2016-05-02,2755.0,133149.0,3.0861400000000003
2016-05-03,2780.0,66139.0,3.26959
2016-05-04,2710.0,149708.0,2.89045
2016-05-09,2690.0,118002.0,2.53985
2016-05-10,2685.0,124866.0,2.654
2016-05-11,2660.0,66187.0,2.50723
2016-05-12,2640.0,74318.0,2.56431
2016-05-13,2530.0,338553.0,3.26959
2016-05-16,2535.0,58415.0,2.9108400000000003
2016-05-17,2525.0,252217.0,3.2002900000000003
2016-05-18,2475.0,103969.0,2.68661
2016-05-19,2478.0,115783.0,2.3849299999999998
2016-05-20,2465.0,36317.0,2.31154
2016-05-23,2450.0,52287.0,2.5928400000000003
2016-05-24,2440.0,147789.0,2.79261
2016-05-25,2465.0,97278.0,2.57654
2016-05-26,2450.0,68368.0,2.20147
2016-05-27,2448.0,26484.0,2.2667
2016-05-30,2425.0,68057.0,2.33193
2016-05-31,2443.0,20614.0,2.3645400000000003
2016-06-01,2485.0,63827.0,2.20147
2016-06-02,2468.0,22285.0,2.44608
2016-06-03,2400.0,149255.0,2.23001
2016-06-07,2425.0,87473.0,2.69069
2016-06-08,2395.0,74481.0,2.46239
2016-06-09,2410.0,44538.0,2.20962
2016-06-10,2410.0,30346.0,2.51538
2016-06-13,2335.0,72275.0,2.4257
2016-06-14,2328.0,81842.0,2.7233
2016-06-15,2328.0,58563.0,2.34416
2016-06-16,2250.0,151906.0,2.54392
2016-06-17,2263.0,65988.0,2.40123
2016-06-20,2340.0,89494.0,2.5887700000000002
2016-06-21,2343.0,32691.0,2.33193
