,period,price,volume,ratio
0,2018-10-01,24000.0,2765215.0,100.0
1,2018-10-02,25700.0,1110259.0,20.6957
2,2018-10-03,25700.0,1110259.0,3.42003
3,2018-10-04,24000.0,515577.0,9.96077
4,2018-10-05,24500.0,283470.0,7.841310000000001
5,2018-10-06,24500.0,283470.0,1.5448600000000001
6,2018-10-07,24500.0,283470.0,1.26617
7,2018-10-08,24100.0,130795.0,6.2173099999999994
8,2018-10-09,24100.0,130795.0,1.37971
9,2018-10-10,23850.0,118262.0,4.78943
10,2018-10-11,21850.0,133594.0,4.8272699999999995
11,2018-10-12,24000.0,193787.0,4.958019999999999
12,2018-10-13,24000.0,193787.0,0.95995
13,2018-10-14,24000.0,193787.0,1.02532
14,2018-10-15,25250.0,172220.0,5.21951
15,2018-10-16,25400.0,122820.0,4.4694400000000005
16,2018-10-17,25350.0,158780.0,4.88921
17,2018-10-18,26900.0,175883.0,5.01651
18,2018-10-19,27200.0,185773.0,5.694319999999999
19,2018-10-20,27200.0,185773.0,1.0287600000000001
20,2018-10-21,27200.0,185773.0,0.99435
21,2018-10-22,27150.0,57899.0,4.68276
22,2018-10-23,26000.0,125321.0,3.9774199999999995
23,2018-10-24,24550.0,133847.0,4.16666
24,2018-10-25,24000.0,98859.0,3.6230300000000004
25,2018-10-26,22700.0,118996.0,3.31337
26,2018-10-27,22700.0,118996.0,0.68125
27,2018-10-28,22700.0,118996.0,0.54362
28,2018-10-29,22600.0,47586.0,3.1551
29,2018-10-30,20900.0,125835.0,4.67244
30,2018-10-31,21500.0,95067.0,3.8260300000000003
31,2018-11-01,21100.0,88209.0,3.44412
32,2018-11-02,21900.0,87928.0,3.40971
33,2018-11-03,21900.0,87928.0,0.55394
34,2018-11-04,21900.0,87928.0,0.5333
35,2018-11-05,22600.0,68820.0,3.06908
36,2018-11-06,22700.0,70441.0,2.83168
37,2018-11-07,22700.0,73940.0,2.7800700000000003
38,2018-11-08,23050.0,35328.0,2.94866
39,2018-11-09,23150.0,69075.0,2.2467599999999996
40,2018-11-10,23150.0,69075.0,0.50922
41,2018-11-11,23150.0,69075.0,0.50233
42,2018-11-12,22900.0,25367.0,2.57707
43,2018-11-13,22650.0,94223.0,2.61491
44,2018-11-14,23450.0,143675.0,4.06688
45,2018-11-15,22450.0,163923.0,3.89141
46,2018-11-16,22200.0,108078.0,2.92113
47,2018-11-17,22200.0,108078.0,0.4404
48,2018-11-18,22200.0,108078.0,0.4404
