period,price,volume,ratio
2016-01-04,48288.0,126923.0,21.98924
2016-01-05,49498.0,128571.0,21.775270000000003
2016-01-06,50859.0,181849.0,25.959770000000002
2016-01-07,49397.0,126328.0,22.76256
2016-01-08,50103.0,125107.0,21.888370000000002
2016-01-11,48641.0,133612.0,21.34429
2016-01-12,48137.0,69820.0,18.6178
2016-01-13,50708.0,165438.0,24.4926
2016-01-14,49145.0,99553.0,20.70852
2016-01-15,49145.0,154701.0,21.15478
2016-01-18,50557.0,91999.0,21.41154
2016-01-19,51716.0,261452.0,26.030070000000002
2016-01-20,50657.0,167925.0,24.82271
2016-01-21,49952.0,120980.0,22.59444
2016-01-22,49700.0,136500.0,19.57452
2016-01-25,50002.0,103462.0,20.60765
2016-01-26,49448.0,61701.0,18.43134
2016-01-27,48490.0,165531.0,18.19904
2016-01-28,48087.0,89753.0,17.47768
2016-01-29,47230.0,102924.0,16.429270000000002
2016-02-01,47986.0,67009.0,17.966739999999998
2016-02-02,48137.0,55115.0,17.33096
2016-02-03,48540.0,73476.0,18.53527
2016-02-04,47129.0,137227.0,17.79863
2016-02-05,45667.0,136648.0,15.787379999999999
2016-02-11,43399.0,115911.0,18.345760000000002
2016-02-12,39417.0,241867.0,23.508370000000003
2016-02-15,40425.0,99729.0,19.550060000000002
2016-02-16,41635.0,86501.0,20.149160000000002
2016-02-17,40274.0,110098.0,18.65142
2016-02-18,40576.0,93497.0,17.96368
2016-02-19,40627.0,61583.0,16.67379
2016-02-22,41030.0,56413.0,16.97028
2016-02-23,40324.0,60679.0,15.13021
2016-02-24,40224.0,90104.0,16.762439999999998
2016-02-25,40627.0,61064.0,16.51485
2016-02-26,40123.0,70104.0,14.67477
2016-02-29,40778.0,43213.0,14.378279999999998
2016-03-02,42794.0,261085.0,22.31629
2016-03-03,43449.0,105943.0,20.74825
2016-03-04,44155.0,81266.0,17.73444
2016-03-07,43298.0,79392.0,17.266779999999997
2016-03-08,43298.0,58004.0,15.924920000000002
2016-03-09,47230.0,341566.0,29.27008
2016-03-10,48339.0,269259.0,28.398940000000003
2016-03-11,48238.0,90096.0,22.50275
2016-03-14,49599.0,196644.0,23.26384
2016-03-15,48389.0,109141.0,20.05746
2016-03-16,47381.0,114843.0,19.42474
2016-03-17,47280.0,115882.0,20.04523
2016-03-18,47684.0,158202.0,20.85523
2016-03-21,45970.0,111216.0,18.250999999999998
2016-03-22,46877.0,70275.0,17.73749
2016-03-23,45667.0,75880.0,16.505679999999998
2016-03-24,44206.0,134527.0,18.0401
2016-03-25,43954.0,59823.0,16.93972
2016-03-28,42593.0,123861.0,17.6733
2016-03-29,43097.0,94389.0,17.279
2016-03-30,42542.0,88446.0,17.871979999999997
2016-03-31,41988.0,94531.0,16.67074
2016-04-01,43500.0,153709.0,21.38403
2016-04-04,44962.0,124737.0,20.47316
2016-04-05,44810.0,107580.0,17.4624
2016-04-06,44508.0,113723.0,18.13791
2016-04-07,44508.0,80866.0,16.90304
2016-04-08,44810.0,64670.0,15.68651
2016-04-11,43147.0,92742.0,15.182170000000001
2016-04-12,42391.0,112226.0,15.75375
