,period,price,volume,ratio
0,2016-01-01,12400.0,1286075.0,1.8277400000000001
1,2016-01-02,12400.0,1286075.0,1.9759400000000003
2,2016-01-03,12400.0,1286075.0,2.2278700000000002
3,2016-01-04,12000.0,539144.0,9.98098
4,2016-01-05,11950.0,385886.0,9.05475
5,2016-01-06,11800.0,368872.0,8.3113
6,2016-01-07,11650.0,282605.0,7.8346100000000005
7,2016-01-08,11400.0,265914.0,7.590089999999999
8,2016-01-09,11400.0,265914.0,1.80551
9,2016-01-10,11400.0,265914.0,1.51159
10,2016-01-11,11650.0,323323.0,8.93126
11,2016-01-12,12150.0,721562.0,10.51448
12,2016-01-13,12100.0,251453.0,9.1659
13,2016-01-14,12100.0,363024.0,7.762980000000001
14,2016-01-15,12450.0,981175.0,10.14893
15,2016-01-16,12450.0,981175.0,2.37854
16,2016-01-17,12450.0,981175.0,2.28468
17,2016-01-18,12400.0,406853.0,10.15387
18,2016-01-19,11700.0,455465.0,9.5685
19,2016-01-20,12200.0,654287.0,9.363489999999999
20,2016-01-21,11750.0,253440.0,8.54348
21,2016-01-22,12900.0,1044161.0,13.0017
22,2016-01-23,12900.0,1044161.0,3.8160300000000005
23,2016-01-24,12900.0,1044161.0,3.34675
24,2016-01-25,12800.0,1050260.0,12.895489999999999
25,2016-01-26,13050.0,539005.0,12.01126
26,2016-01-27,12600.0,378911.0,10.13411
27,2016-01-28,12700.0,278553.0,9.97604
28,2016-01-29,12750.0,286217.0,8.49655
29,2016-01-30,12750.0,286217.0,2.09449
30,2016-01-31,12750.0,286217.0,2.05992
31,2016-02-01,12500.0,423292.0,8.54348
32,2016-02-02,12400.0,351141.0,8.37552
33,2016-02-03,11950.0,377146.0,8.19275
34,2016-02-04,11800.0,351907.0,8.160639999999999
35,2016-02-05,11650.0,395752.0,8.48173
36,2016-02-06,11650.0,395752.0,1.6474400000000002
37,2016-02-07,11650.0,395752.0,1.3979700000000002
38,2016-02-08,11650.0,395752.0,1.19544
39,2016-02-09,11650.0,395752.0,1.36093
40,2016-02-10,11650.0,395752.0,1.85738
41,2016-02-11,11050.0,264019.0,7.71605
42,2016-02-12,10150.0,505346.0,9.600610000000001
43,2016-02-13,10150.0,505346.0,1.7906900000000001
