period,price,volume,ratio
2016-01-04,2880.0,49711.0,7.18085
2016-01-05,2945.0,127191.0,8.698369999999999
2016-01-06,3200.0,721202.0,29.380470000000003
2016-01-07,3225.0,4514691.0,56.993109999999994
2016-01-08,3360.0,1135361.0,28.551309999999997
2016-01-11,3150.0,435510.0,18.89862
2016-01-12,3040.0,245198.0,14.39299
2016-01-13,3130.0,236262.0,13.423020000000001
2016-01-14,3030.0,163588.0,11.84292
2016-01-15,2950.0,199319.0,9.7622
2016-01-18,2880.0,82621.0,10.99812
2016-01-19,3055.0,188898.0,11.37359
2016-01-20,2920.0,155928.0,10.0438
2016-01-21,2925.0,73520.0,9.99687
2016-01-22,3015.0,129240.0,10.450560000000001
2016-01-25,3050.0,471854.0,13.07884
2016-01-26,3125.0,116102.0,12.7816
2016-01-27,3060.0,100484.0,10.68523
2016-01-28,3125.0,65115.0,10.0438
2016-01-29,3185.0,156557.0,10.497489999999999
2016-02-01,3090.0,124444.0,10.13767
2016-02-02,2960.0,191765.0,8.90175
2016-02-03,2900.0,106074.0,9.6214
2016-02-04,2890.0,87034.0,7.69712
2016-02-05,2900.0,42468.0,6.41426
2016-02-11,2830.0,96454.0,6.53942
2016-02-12,2550.0,117399.0,7.43116
2016-02-15,2610.0,66844.0,7.759689999999999
2016-02-16,2685.0,38302.0,7.04005
2016-02-17,2645.0,43700.0,6.86795
2016-02-18,2720.0,26486.0,6.35168
2016-02-19,2715.0,39232.0,5.78848
2016-02-22,2790.0,49361.0,7.274710000000001
2016-02-23,2825.0,42059.0,6.91489
2016-02-24,2810.0,25153.0,6.22653
2016-02-25,2785.0,86237.0,5.7259
2016-02-26,2715.0,85166.0,5.89799
2016-02-29,2680.0,57061.0,5.36608
2016-03-02,2735.0,27238.0,7.274710000000001
2016-03-03,2690.0,58730.0,7.79098
2016-03-04,2860.0,99289.0,7.290360000000001
2016-03-07,2865.0,38628.0,8.056939999999999
2016-03-08,2865.0,31739.0,7.290360000000001
2016-03-09,2850.0,22838.0,6.94618
