period,price,volume,ratio
2016-01-04,3500.0,43529.0,3.5922400000000003
2016-01-05,3445.0,30511.0,2.54318
2016-01-06,3360.0,93609.0,2.23588
2016-01-07,3260.0,46925.0,2.8610700000000002
2016-01-08,3170.0,104688.0,2.4266099999999997
2016-01-11,3225.0,35527.0,2.07693
2016-01-12,3220.0,51749.0,2.22528
2016-01-13,3255.0,19783.0,2.06633
2016-01-14,3135.0,66470.0,3.83596
2016-01-15,3150.0,52314.0,2.97764
2016-01-18,3150.0,71077.0,2.95644
2016-01-19,3120.0,33288.0,3.11539
2016-01-20,3035.0,50577.0,2.99883
2016-01-21,3000.0,33848.0,2.9882299999999997
2016-01-22,3010.0,33023.0,2.74451
2016-01-25,3035.0,29155.0,3.3909
2016-01-26,3015.0,21486.0,2.97764
2016-01-27,3065.0,28153.0,3.03062
2016-01-28,3070.0,22995.0,3.0942
2016-01-29,3150.0,35498.0,2.68093
2016-02-01,3085.0,32671.0,2.73391
2016-02-02,3100.0,17720.0,2.52198
2016-02-03,3030.0,42973.0,2.64914
2016-02-04,3050.0,15572.0,2.51139
2016-02-05,3050.0,11293.0,2.65974
2016-02-11,2930.0,56502.0,3.1048
2016-02-12,2890.0,72316.0,3.86775
2016-02-15,3010.0,26402.0,3.7829800000000002
2016-02-16,3030.0,10399.0,3.4650800000000004
2016-02-17,2980.0,39682.0,4.05849
2016-02-18,3010.0,26472.0,3.47568
2016-02-19,3040.0,22024.0,3.4862699999999998
2016-02-22,3070.0,44112.0,3.7617800000000003
2016-02-23,3100.0,32937.0,4.15386
2016-02-24,3065.0,28402.0,4.00551
2016-02-25,3055.0,33546.0,3.6346199999999995
2016-02-26,3070.0,23104.0,2.97764
2016-02-29,3095.0,85342.0,4.14326
2016-03-02,3465.0,2393953.0,21.50047
2016-03-03,3355.0,369898.0,9.579310000000001
2016-03-04,3710.0,7751099.0,29.72342
2016-03-07,3865.0,1900574.0,18.53343
2016-03-08,3815.0,427466.0,13.78616
2016-03-09,3800.0,428476.0,10.2363
2016-03-10,3715.0,279430.0,9.18724
2016-03-11,3660.0,153818.0,8.25474
2016-03-14,3765.0,287841.0,8.13817
2016-03-15,3665.0,231203.0,9.37798
2016-03-16,3670.0,77831.0,7.767289999999999
2016-03-17,3630.0,94333.0,7.2374600000000004
2016-03-18,3620.0,140997.0,6.24139
2016-03-21,3665.0,162664.0,6.62286
2016-03-22,3760.0,225548.0,7.87326
2016-03-23,3725.0,113412.0,6.2096
2016-03-24,3690.0,71258.0,5.79633
2016-03-25,3665.0,43125.0,5.10755
2016-03-28,3550.0,91555.0,5.85991
2016-03-29,3585.0,64443.0,5.36187
2016-03-30,3730.0,84922.0,5.74335
2016-03-31,3645.0,111529.0,5.14994
2016-04-01,3565.0,84840.0,4.408180000000001
2016-04-04,3640.0,57884.0,4.81085
2016-04-05,3640.0,52038.0,4.238630000000001
2016-04-06,3655.0,57028.0,4.86383
2016-04-07,3750.0,223495.0,5.5632
2016-04-08,3725.0,67070.0,4.54593
2016-04-11,4130.0,2981807.0,18.120160000000002
2016-04-12,4080.0,482122.0,12.48278
2016-04-14,4050.0,316785.0,8.668
2016-04-15,4165.0,393628.0,8.76337
2016-04-18,4005.0,415843.0,9.52633
2016-04-19,4120.0,100095.0,8.18056
2016-04-20,4090.0,98907.0,7.59775
2016-04-21,4075.0,65916.0,6.760619999999999
2016-04-22,4120.0,78582.0,6.919569999999999
2016-04-25,4050.0,104450.0,8.43488
2016-04-26,4040.0,37793.0,7.6931199999999995
2016-04-27,4045.0,61177.0,7.354030000000001
2016-04-28,4030.0,48519.0,6.548690000000001
2016-04-29,3890.0,138146.0,6.855989999999999
2016-05-02,3740.0,124933.0,5.72215
2016-05-03,3750.0,59326.0,5.828119999999999
2016-05-04,3680.0,72880.0,5.24531
2016-05-09,3680.0,123372.0,5.7115599999999995
2016-05-10,3780.0,52063.0,6.27318
2016-05-11,3745.0,48899.0,6.1884
2016-05-12,3740.0,32356.0,4.98039
2016-05-13,3825.0,35371.0,5.18173
2016-05-16,3790.0,45295.0,6.11423
2016-05-17,3740.0,112229.0,5.92349
2016-05-18,3670.0,47535.0,5.6161900000000005
2016-05-19,3640.0,93731.0,5.4572400000000005
2016-05-20,3680.0,27777.0,5.19232
2016-05-23,3650.0,42625.0,5.36187
2016-05-24,3580.0,111657.0,5.79633
2016-05-25,3550.0,56359.0,5.6797699999999995
2016-05-26,3515.0,78037.0,5.3512699999999995
2016-05-27,3530.0,56146.0,4.15386
2016-05-30,3545.0,22573.0,5.06516
2016-05-31,3585.0,28102.0,5.84931
2016-06-01,3580.0,2166253.0,5.75394
2016-06-02,3700.0,403339.0,10.88269
2016-06-03,3600.0,210355.0,7.15269
2016-06-07,3580.0,181005.0,6.00826
2016-06-08,3540.0,139285.0,5.37247
2016-06-09,3375.0,280916.0,6.90897
2016-06-10,3225.0,370881.0,8.11698
2016-06-13,3165.0,200253.0,7.72491
2016-06-14,3180.0,111056.0,6.38974
2016-06-15,3200.0,116798.0,6.40033
2016-06-16,3050.0,235874.0,6.930160000000001
2016-06-17,3050.0,137239.0,5.96587
2016-06-20,3070.0,166070.0,7.27985
2016-06-21,3075.0,102629.0,7.4599899999999995
2016-06-22,3085.0,136930.0,6.8136
2016-06-23,3000.0,227565.0,7.90505
2016-06-24,2890.0,271042.0,8.78457
2016-06-27,2965.0,160408.0,9.71707
2016-06-28,3015.0,102109.0,12.28144
2016-06-29,3015.0,1463597.0,20.303060000000002
2016-06-30,3020.0,291117.0,13.04439
2016-07-01,3060.0,248057.0,10.670760000000001
2016-07-04,3085.0,84745.0,8.93292
2016-07-05,3075.0,128076.0,8.169960000000001
2016-07-06,3065.0,152067.0,7.07852
2016-07-07,3125.0,193690.0,8.56204
2016-07-08,3225.0,407348.0,9.18724
2016-07-11,3230.0,134026.0,8.76337
2016-07-12,3250.0,193897.0,9.11306
2016-07-13,3250.0,157153.0,8.816360000000001
2016-07-14,3255.0,141750.0,8.18056
2016-07-15,3245.0,2292201.0,7.6931199999999995
2016-07-18,3200.0,560815.0,9.79124
2016-07-19,3210.0,313653.0,10.40584
2016-07-20,3100.0,776198.0,12.45099
2016-07-21,3090.0,216781.0,9.46275
2016-07-22,3110.0,201750.0,9.77005
2016-07-25,3185.0,309556.0,9.54752
2016-07-26,3150.0,210362.0,9.9184
2016-07-27,3170.0,92980.0,8.60442
2016-07-28,3185.0,285255.0,9.07067
2016-07-29,3160.0,109514.0,8.25474
2016-08-01,3275.0,221643.0,8.26533
2016-08-02,3300.0,609695.0,10.44823
2016-08-03,3335.0,195988.0,8.18056
2016-08-04,3410.0,437807.0,10.73434
2016-08-05,3415.0,208396.0,9.240219999999999
2016-08-08,3430.0,285139.0,11.10522
2016-08-09,3465.0,195047.0,11.70922
2016-08-10,3440.0,205445.0,10.585989999999999
2016-08-11,3445.0,220611.0,9.84423
2016-08-12,3415.0,95721.0,9.14485
2016-08-16,3400.0,76942.0,9.33559
2016-08-17,3420.0,203733.0,10.52241
2016-08-18,3460.0,113540.0,10.215110000000001
2016-08-19,3455.0,114591.0,8.69979
2016-08-22,3410.0,101109.0,8.29712
2016-08-23,3390.0,84472.0,8.25474
2016-08-24,3415.0,48821.0,7.49178
2016-08-25,3430.0,138897.0,8.668
2016-08-26,3400.0,1207348.0,7.576560000000001
2016-08-29,3355.0,208803.0,8.25474
2016-08-30,3280.0,108239.0,7.862660000000001
2016-08-31,3210.0,166457.0,8.10638
2016-09-01,3205.0,102336.0,8.51965
2016-09-02,3190.0,118203.0,7.618939999999999
2016-09-05,3250.0,106852.0,7.926239999999999
2016-09-06,3250.0,99168.0,7.7884899999999995
2016-09-07,3250.0,107842.0,7.173889999999999
2016-09-08,3170.0,140795.0,6.803
2016-09-09,3110.0,128266.0,6.8136
2016-09-12,3005.0,332023.0,7.936839999999999
2016-09-13,3070.0,164599.0,6.27318
2016-09-19,3210.0,140100.0,7.618939999999999
2016-09-20,3280.0,113719.0,8.84815
2016-09-21,3310.0,133630.0,9.39917
2016-09-22,3315.0,74866.0,8.816360000000001
