period,price,volume
2015-12-30,8130,6836
2016-01-04,8000,8227
2016-01-05,7900,18128
2016-01-06,7950,12163
2016-01-07,7900,16749
2016-01-08,7940,5068
2016-01-11,7770,8472
2016-01-12,7820,23786
2016-01-13,7870,4731
2016-01-14,7890,1366
2016-01-15,7840,2078
2016-01-18,7840,8278
2016-01-19,7800,2919
2016-01-20,7790,11578
2016-01-21,7750,8070
2016-01-22,7780,11486
2016-01-25,7870,6343
2016-01-26,7790,7176
2016-01-27,7890,4591
2016-01-28,7970,5542
2016-01-29,8000,7082
2016-02-01,8000,4900
2016-02-02,8030,10687
2016-02-03,7950,5452
2016-02-04,7930,5860
2016-02-05,7970,8687
2016-02-11,8020,18228
2016-02-12,8780,206429
2016-02-15,9470,198001
2016-02-16,9280,128347
2016-02-17,8930,60339
2016-02-18,9090,405510
2016-02-19,9110,107715
2016-02-22,8930,99356
2016-02-23,8950,44554
2016-02-24,8950,13148
2016-02-25,9010,39834
2016-02-26,9200,79142
2016-02-29,9170,12104
2016-03-02,9160,57465
2016-03-03,9080,38512
2016-03-04,9070,18553
2016-03-07,9320,55040
2016-03-08,9330,23871
2016-03-09,9540,57040
2016-03-10,10100,169994
2016-03-11,10000,57576
2016-03-14,9950,23966
2016-03-15,10050,39183
2016-03-16,10150,36648
2016-03-17,10500,99404
2016-03-18,10500,63942
2016-03-21,10300,61723
2016-03-22,10000,67366
2016-03-23,9870,67347
2016-03-24,10050,16178
2016-03-25,10100,18100
2016-03-28,10150,14482
2016-03-29,11250,314676
2016-03-30,11550,133655
2016-03-31,11650,62350
2016-04-01,11450,69729
2016-04-04,11900,95932
2016-04-05,12000,50465
2016-04-06,12200,63532
2016-04-07,12600,143962
2016-04-08,12550,103338
2016-04-11,13350,158123
2016-04-12,13000,67643
2016-04-14,12450,73136
2016-04-15,13150,67547
2016-04-18,12000,179415
2016-04-19,11900,163950
2016-04-20,12350,79214
2016-04-21,12350,64357
2016-04-22,13000,53114
2016-04-25,12800,64807
2016-04-26,12950,42461
2016-04-27,12800,26324
2016-04-28,12900,23689
2016-04-29,12950,29851
2016-05-02,12900,31128
2016-05-03,12750,17474
2016-05-04,12050,143745
2016-05-09,12100,27180
2016-05-10,12300,31225
2016-05-11,12300,24618
2016-05-12,12450,32206
2016-05-13,12100,40639
2016-05-16,11900,40325
2016-05-17,11500,139231
2016-05-18,10850,111356
2016-05-19,11000,56939
2016-05-20,11200,39486
2016-05-23,11150,16756
2016-05-24,11200,33035
2016-05-25,11100,22695
2016-05-26,11100,42017
2016-05-27,10850,48210
2016-05-30,10650,62024
2016-05-31,10650,84514
2016-06-01,10700,58723
2016-06-02,11150,69346
2016-06-03,11000,28217
2016-06-07,10950,63637
2016-06-08,10850,45038
2016-06-09,11000,60978
2016-06-10,10950,1466292
2016-06-13,10550,222722
2016-06-14,10750,47219
2016-06-15,10700,40631
2016-06-16,10500,53406
2016-06-17,10700,34082
2016-06-20,10700,19868
2016-06-21,11200,70467
2016-06-22,11050,33207
2016-06-23,11100,28237
2016-06-24,10700,87197
2016-06-27,10850,43473
2016-06-28,10800,24336
2016-06-29,11200,622937
2016-06-30,11450,109503
2016-07-01,11450,43125
2016-07-04,11400,42430
2016-07-05,12150,303235
2016-07-06,11900,82914
2016-07-07,12700,202491
2016-07-08,12300,101328
2016-07-11,12550,52874
2016-07-12,12450,33769
2016-07-13,12500,55750
2016-07-14,12450,44902
2016-07-15,12350,28153
2016-07-18,12350,33685
2016-07-19,12550,68937
2016-07-20,12550,52083
2016-07-21,13800,254290
2016-07-22,14300,277201
2016-07-25,14700,114286
2016-07-26,14700,83024
2016-07-27,14250,65481
2016-07-28,14750,124983
2016-07-29,14750,76547
2016-08-01,14400,73688
2016-08-02,14350,44948
2016-08-03,14400,48619
2016-08-04,14250,49986
2016-08-05,14600,112367
2016-08-08,14900,54910
2016-08-09,15000,52466
2016-08-10,14850,43265
2016-08-11,14750,69562
2016-08-12,15150,99288
2016-08-16,14850,53692
2016-08-17,14800,124102
2016-08-18,15000,88026
2016-08-19,14850,41335
2016-08-22,15000,50410
2016-08-23,15700,153029
2016-08-24,16000,122904
2016-08-25,16350,167694
2016-08-26,16900,128180
2016-08-29,16700,177065
2016-08-30,16750,170392
2016-08-31,16650,102978
2016-09-01,17150,116873
2016-09-02,17200,107277
2016-09-05,17400,114080
2016-09-06,16850,142945
2016-09-07,17350,115530
2016-09-08,17100,119083
2016-09-09,16400,120292
2016-09-12,16150,89399
2016-09-13,17200,146858
2016-09-19,17400,133030
2016-09-20,17700,121554
2016-09-21,17700,105604
2016-09-22,17850,59155
2016-09-23,17800,57951
2016-09-26,17400,73690
2016-09-27,18000,82498
2016-09-28,17700,71771
2016-09-29,18000,68157
2016-09-30,17550,60206
2016-10-04,17450,50422
2016-10-05,17300,120444
2016-10-06,16850,64131
2016-10-07,16950,91832
2016-10-10,16700,57817
2016-10-11,16900,44766
2016-10-12,16450,57579
2016-10-13,16850,60044
2016-10-14,16750,54628
2016-10-17,16050,65115
2016-10-18,15300,146132
2016-10-19,16250,188703
2016-10-20,16050,52773
2016-10-21,15600,79176
2016-10-24,15800,46185
2016-10-25,15350,29737
2016-10-26,15700,50963
2016-10-27,15550,16251
2016-10-28,15450,24314
2016-10-31,15050,35435
2016-11-01,15150,53328
2016-11-02,14350,32900
2016-11-03,14800,47632
2016-11-04,14550,38318
2016-11-07,13950,89867
2016-11-08,13650,48809
2016-11-09,13650,140940
2016-11-10,13850,61393
2016-11-11,14000,43110
2016-11-14,13800,31876
2016-11-15,13700,41105
2016-11-16,13900,16380
2016-11-17,14050,19824
2016-11-18,14100,29873
2016-11-21,13850,31727
2016-11-22,13600,45636
2016-11-23,13000,43729
2016-11-24,12450,49947
2016-11-25,13150,59205
2016-11-28,12750,54228
2016-11-29,12700,40382
2016-11-30,12600,22935
2016-12-01,13400,56438
2016-12-02,13350,29131
2016-12-05,12400,62294
2016-12-06,12700,182803
2016-12-07,12800,52608
2016-12-08,12950,32257
2016-12-09,13250,28278
2016-12-12,13750,55056
2016-12-13,13400,53817
2016-12-14,13700,22711
2016-12-15,14150,52070
2016-12-16,14800,64545
2016-12-19,14700,45557
2016-12-20,14600,30505
2016-12-21,14900,48209
2016-12-22,15050,41707
2016-12-23,14900,31501
2016-12-26,14700,44502
2016-12-27,15200,35023
2016-12-28,15150,36097
2016-12-29,15900,63038
2017-01-02,15900,35688
2017-01-03,16300,57169
2017-01-04,15700,86608
2017-01-05,15650,52509
2017-01-06,16100,40617
2017-01-09,16250,228391
2017-01-10,16400,56017
2017-01-11,16550,68691
2017-01-12,16300,41249
2017-01-13,16300,37655
2017-01-16,16250,26252
2017-01-17,17000,107807
2017-01-18,17000,88778
2017-01-19,16950,39886
2017-01-20,16450,58982
2017-01-23,16850,51180
2017-01-24,16350,89471
2017-01-25,16400,46403
2017-01-26,16500,14599
2017-01-31,16600,17488
2017-02-01,16900,34386
2017-02-02,16600,23974
2017-02-03,16700,41932
2017-02-06,16200,43994
2017-02-07,16100,56419
2017-02-08,15800,46429
2017-02-09,15850,17304
2017-02-10,16100,16052
2017-02-13,16150,11544
2017-02-14,16150,9919
2017-02-15,16150,11868
2017-02-16,16450,33217
2017-02-17,16100,18969
2017-02-20,15500,46586
2017-02-21,15450,34919
2017-02-22,15350,32443
2017-02-23,15300,42455
2017-02-24,15450,12276
2017-02-27,15500,15800
2017-02-28,15600,20610
2017-03-02,15300,21939
2017-03-03,14500,35578
2017-03-06,15000,32708
2017-03-07,15000,19788
2017-03-08,15050,7318
2017-03-09,14950,9337
2017-03-10,14950,16735
2017-03-13,14850,29480
2017-03-14,14400,40621
2017-03-15,14400,27624
2017-03-16,14500,15002
2017-03-17,14350,40741
2017-03-20,13850,45067
2017-03-21,14050,16998
2017-03-22,14450,35408
2017-03-23,14450,26021
2017-03-24,14650,14698
2017-03-27,14100,33564
2017-03-28,13950,26151
2017-03-29,13950,19035
2017-03-30,14000,17538
2017-03-31,14050,26303
2017-04-03,14200,25445
2017-04-04,14050,39479
2017-04-05,14500,62476
2017-04-06,14500,17089
2017-04-07,14500,20789
2017-04-10,14150,27625
2017-04-11,14000,39114
2017-04-12,13650,37580
2017-04-13,14050,21631
2017-04-14,13850,13791
2017-04-17,14000,21272
2017-04-18,14100,23929
2017-04-19,13950,35548
2017-04-20,14000,13622
2017-04-21,13850,16912
2017-04-24,13800,20728
2017-04-25,14000,24430
2017-04-26,14550,34997
2017-04-27,14600,21945
2017-04-28,14750,28040
2017-05-02,14200,29982
2017-05-04,14400,20380
2017-05-08,14350,21050
2017-05-10,14200,32183
2017-05-11,14300,13600
2017-05-12,14450,24238
2017-05-15,14600,28115
2017-05-16,14150,29697
2017-05-17,14150,34164
2017-05-18,14150,12013
2017-05-19,14850,56508
2017-05-22,14550,26114
2017-05-23,14550,25214
2017-05-24,15100,46718
2017-05-25,15350,40368
2017-05-26,15450,37344
2017-05-29,15350,17783
2017-05-30,15750,59772
2017-05-31,15800,51629
2017-06-01,15200,24316
2017-06-02,15000,34482
2017-06-05,14900,48514
2017-06-07,15200,34384
2017-06-08,15350,25564
2017-06-09,15400,31841
2017-06-12,15150,18062
2017-06-13,15150,19959
2017-06-14,15150,14758
2017-06-15,15100,16979
2017-06-16,14900,13261
2017-06-19,14650,45920
2017-06-20,14750,18851
2017-06-21,14300,21922
2017-06-22,14250,25145
2017-06-23,14400,8979
2017-06-26,14100,22331
2017-06-27,14100,16843
2017-06-28,14500,13551
2017-06-29,14350,17296
2017-06-30,14250,28636
2017-07-03,14150,30082
2017-07-04,14000,26924
2017-07-05,14000,14417
2017-07-06,14050,6295
2017-07-07,14050,10149
2017-07-10,13900,14889
2017-07-11,13850,26808
2017-07-12,13750,16741
2017-07-13,13750,13396
2017-07-14,13350,22248
2017-07-17,13400,13996
2017-07-18,13500,19373
2017-07-19,13400,20890
2017-07-20,13900,36959
2017-07-21,13950,13581
2017-07-24,13750,23096
2017-07-25,13450,68936
2017-07-26,13350,34264
2017-07-27,13350,27639
2017-07-28,13000,50896
2017-07-31,13050,37967
2017-08-01,12850,27795
2017-08-02,13000,41482
2017-08-03,12750,50089
2017-08-04,12850,11997
2017-08-07,12900,11441
2017-08-08,12900,9756
2017-08-09,12750,26406
2017-08-10,12450,25165
2017-08-11,12150,39817
2017-08-14,12200,10225
2017-08-16,12200,28159
2017-08-17,11950,17193
2017-08-18,12250,14580
2017-08-21,12050,9817
2017-08-22,12000,25115
2017-08-23,12050,23793
2017-08-24,12150,14182
2017-08-25,12500,28529
2017-08-28,13100,44493
2017-08-29,13150,19974
2017-08-30,13250,22165
2017-08-31,12650,25371
2017-09-01,12850,13428
2017-09-04,12300,18649
2017-09-05,12300,19948
2017-09-06,12250,10456
2017-09-07,12250,21058
2017-09-08,12200,24007
2017-09-11,11950,19942
2017-09-12,12100,20614
2017-09-13,12100,9027
2017-09-14,11850,12956
2017-09-15,11900,19182
2017-09-18,11900,10113
2017-09-19,11900,8420
2017-09-20,11750,15674
2017-09-21,11600,17935
2017-09-22,11300,29106
2017-09-25,10700,25545
2017-09-26,10400,88762
2017-09-27,10550,15868
2017-09-28,10600,15041
2017-09-29,10800,8644
2017-10-10,10750,14145
2017-10-11,10900,15432
2017-10-12,11100,10668
2017-10-13,10950,30589
2017-10-16,11150,40488
2017-10-17,11150,22010
2017-10-18,11300,36707
2017-10-19,11450,12830
2017-10-20,11450,7849
2017-10-23,11500,13252
2017-10-24,11250,11760
2017-10-25,11200,5331
2017-10-26,11050,16020
2017-10-27,11150,14265
2017-10-30,11400,34428
2017-10-31,11800,40774
2017-11-01,11700,11599
2017-11-02,11800,10190
2017-11-03,11900,6371
