period,price,volume
2015-12-30,1775,124418
2016-01-04,1840,2484907
2016-01-05,1880,636008
2016-01-06,1850,366092
2016-01-07,1870,344346
2016-01-08,1870,260367
2016-01-11,1850,189669
2016-01-12,1835,94489
2016-01-13,1845,47894
2016-01-14,1820,205271
2016-01-15,1805,190850
2016-01-18,1755,94645
2016-01-19,1775,144091
2016-01-20,1735,155923
2016-01-21,1710,214362
2016-01-22,1715,100555
2016-01-25,1745,128489
2016-01-26,1740,64659
2016-01-27,1750,108468
2016-01-28,1755,81390
2016-01-29,1755,105120
2016-02-01,1790,382533
2016-02-02,1800,130952
2016-02-03,1800,148600
2016-02-04,1900,729564
2016-02-05,1880,138234
2016-02-11,1715,611352
2016-02-12,1670,322842
2016-02-15,1665,150776
2016-02-16,1730,547548
2016-02-17,1700,158892
2016-02-18,1685,264096
2016-02-19,1690,80838
2016-02-22,1705,85013
2016-02-23,1680,108619
2016-02-24,1680,141773
2016-02-25,1675,139129
2016-02-26,1675,116610
2016-02-29,1670,56780
2016-03-02,1665,326406
2016-03-03,1670,220272
2016-03-04,1665,172003
2016-03-07,1690,170321
2016-03-08,1660,220811
2016-03-09,1660,248857
2016-03-10,1680,168195
2016-03-11,1670,112239
2016-03-14,1655,198404
2016-03-15,1660,117401
2016-03-16,1665,96738
2016-03-17,1665,155355
2016-03-18,1720,337650
2016-03-21,1720,243831
2016-03-22,1720,175732
2016-03-23,1710,130594
2016-03-24,1740,507008
2016-03-25,1710,241318
2016-03-28,1700,157260
2016-03-29,1710,287179
2016-03-30,1725,224358
2016-03-31,1790,584808
2016-04-01,1845,1100878
2016-04-04,1855,344355
2016-04-05,1980,846175
2016-04-06,1950,483519
2016-04-07,1975,260260
2016-04-08,1965,300746
2016-04-11,1980,321879
2016-04-12,2075,862301
2016-04-14,2245,1277184
2016-04-15,2005,3882863
2016-04-18,1910,1299549
2016-04-19,1930,562332
2016-04-20,1915,369955
2016-04-21,1865,448553
2016-04-22,1850,502256
2016-04-25,1815,569168
2016-04-26,1855,485766
2016-04-27,1895,883471
2016-04-28,1895,318149
2016-04-29,1875,214877
2016-05-02,1870,161279
2016-05-03,1865,219643
2016-05-04,1900,321749
2016-05-09,1900,410680
2016-05-10,1910,198012
2016-05-11,1885,312264
2016-05-12,1885,219268
2016-05-13,1880,349649
2016-05-16,1865,240663
2016-05-17,1815,304870
2016-05-18,1755,266051
2016-05-19,1770,343110
2016-05-20,1810,339857
2016-05-23,1825,189822
2016-05-24,1790,252753
2016-05-25,1835,290034
2016-05-26,1920,659367
2016-05-27,1965,1150861
2016-05-30,1930,315310
2016-05-31,1930,266782
2016-06-01,1960,260363
2016-06-02,2040,880914
2016-06-03,2020,638441
2016-06-07,1985,330934
2016-06-08,1975,221789
2016-06-09,1970,137487
2016-06-10,2035,539264
2016-06-13,2025,285788
2016-06-14,1985,197743
2016-06-15,2020,172482
2016-06-16,1945,392977
2016-06-17,1985,275871
2016-06-20,2045,301284
2016-06-21,2040,184777
2016-06-22,2005,175453
2016-06-23,1980,213918
2016-06-24,1890,517578
2016-06-27,1860,237339
2016-06-28,1915,476565
2016-06-29,1970,282372
2016-06-30,1970,284738
2016-07-01,1980,231288
2016-07-04,2005,391909
2016-07-05,2150,2002905
2016-07-06,2090,685770
2016-07-07,2055,617166
2016-07-08,1960,677154
2016-07-11,1960,251221
2016-07-12,1980,192531
2016-07-13,2000,379205
2016-07-14,2030,235647
2016-07-15,2035,257224
2016-07-18,1990,465514
2016-07-19,1990,142152
2016-07-20,1955,275214
2016-07-21,1920,305346
2016-07-22,1900,353860
2016-07-25,1885,159116
2016-07-26,1930,270238
2016-07-27,1915,153215
2016-07-28,1920,161784
2016-07-29,1885,149591
2016-08-01,1900,376366
2016-08-02,1850,712494
2016-08-03,1860,122053
2016-08-04,1865,184532
2016-08-05,1860,159849
2016-08-08,1815,249826
2016-08-09,1825,134699
2016-08-10,1830,111654
2016-08-11,1835,134236
2016-08-12,1835,80401
2016-08-16,1835,161953
2016-08-17,1820,170577
2016-08-18,1805,146341
2016-08-19,1745,293646
2016-08-22,1770,117527
2016-08-23,1740,217974
2016-08-24,1755,138473
2016-08-25,1700,307263
2016-08-26,1720,145985
2016-08-29,1700,247648
2016-08-30,1720,239344
2016-08-31,1720,132985
2016-09-01,1725,78597
2016-09-02,1725,105024
2016-09-05,1730,75091
2016-09-06,1740,82770
2016-09-07,1710,95154
2016-09-08,1725,203315
2016-09-09,1705,69229
2016-09-12,1680,131529
2016-09-13,1690,80449
