period,price,volume
2015-12-30,53800,697754
2016-01-04,52500,542920
2016-01-05,54300,746137
2016-01-06,54700,1039057
2016-01-07,55000,2352287
2016-01-08,55900,1149750
2016-01-11,55500,770483
2016-01-12,57000,1218716
2016-01-13,56700,826582
2016-01-14,57900,1287076
2016-01-15,56700,1135720
2016-01-18,55300,1143660
2016-01-19,54800,1342234
2016-01-20,52800,1215714
2016-01-21,53000,803698
2016-01-22,56500,1836166
2016-01-25,56800,715410
2016-01-26,54800,1273163
2016-01-27,57800,1733436
2016-01-28,57700,988435
2016-01-29,57900,750954
2016-02-01,56900,837096
2016-02-02,56900,471778
2016-02-03,56200,546077
2016-02-04,56500,696357
2016-02-05,56900,500536
2016-02-11,55500,597358
2016-02-12,55800,826587
2016-02-15,57700,1334462
2016-02-16,59500,1495125
2016-02-17,59600,1034187
2016-02-18,60300,847811
2016-02-19,60800,1150233
2016-02-22,62500,1899563
2016-02-23,62600,1146615
2016-02-24,63500,1104095
2016-02-25,63400,697025
2016-02-26,63700,1044749
2016-02-29,64900,1267755
2016-03-02,64800,1023844
2016-03-03,63500,1274639
2016-03-04,62700,1896352
2016-03-07,62800,830377
2016-03-08,63400,1178567
2016-03-09,62500,675112
2016-03-10,62400,752086
2016-03-11,62700,571948
2016-03-14,62700,904996
2016-03-15,60900,1619247
2016-03-16,61900,909767
2016-03-17,62800,1028533
2016-03-18,63100,904363
2016-03-21,62300,890225
2016-03-22,63000,724229
2016-03-23,64000,912654
2016-03-24,62500,749022
2016-03-25,61500,684017
2016-03-28,61800,350264
2016-03-29,61800,515459
2016-03-30,62800,708069
2016-03-31,61600,962220
2016-04-01,60900,1206798
2016-04-04,62800,807071
2016-04-05,62700,500463
2016-04-06,62800,751550
2016-04-07,62600,1236641
2016-04-08,63700,835931
2016-04-11,64300,1012659
2016-04-12,63000,1373137
2016-04-14,63800,1146213
2016-04-15,62900,658721
2016-04-18,63900,696540
2016-04-19,62500,1049789
2016-04-20,61400,835015
2016-04-21,61900,629811
2016-04-22,62000,468610
2016-04-25,61200,550337
2016-04-26,59400,1611007
2016-04-27,58200,1554046
2016-04-28,58200,997708
2016-04-29,58200,1189751
2016-05-02,59000,872549
2016-05-03,59300,617908
2016-05-04,59500,708577
2016-05-09,56100,1740941
2016-05-10,57000,1156886
2016-05-11,55200,2075526
2016-05-12,54300,1520491
2016-05-13,53700,1019051
2016-05-16,54600,590167
2016-05-17,54400,465300
2016-05-18,53900,799045
2016-05-19,54000,531879
2016-05-20,51900,1775509
2016-05-23,52800,739639
2016-05-24,53000,519211
2016-05-25,53000,637123
2016-05-26,53400,638944
2016-05-27,55600,1153816
2016-05-30,55700,767791
2016-05-31,56100,933757
2016-06-01,56100,544499
2016-06-02,54500,647427
2016-06-03,54500,562951
2016-06-07,54300,655930
2016-06-08,54400,887520
2016-06-09,56400,1539831
2016-06-10,56400,502108
2016-06-13,55800,392941
2016-06-14,54600,548243
2016-06-15,54200,589932
2016-06-16,53600,430753
2016-06-17,53900,500452
2016-06-20,56100,691974
2016-06-21,55700,399103
2016-06-22,54900,501106
2016-06-23,55200,436187
2016-06-24,52300,1291330
2016-06-27,52000,832384
2016-06-28,53000,557900
2016-06-29,53700,377468
2016-06-30,53900,440683
2016-07-01,55100,609842
2016-07-04,56300,606923
2016-07-05,55900,457414
2016-07-06,55100,557909
2016-07-07,56400,725132
2016-07-08,56200,642248
2016-07-11,55100,1028224
2016-07-12,56400,842443
2016-07-13,55600,855891
2016-07-14,55900,625935
2016-07-15,55600,509023
2016-07-18,55400,364989
2016-07-19,55100,455834
2016-07-20,54300,397794
2016-07-21,52800,1796452
2016-07-22,53200,712108
2016-07-25,53400,489554
2016-07-26,54400,520865
2016-07-27,56200,969776
2016-07-28,55000,796703
2016-07-29,53500,979250
2016-08-01,53600,511517
2016-08-02,52900,389732
2016-08-03,52700,414150
2016-08-04,52500,660223
2016-08-05,53500,726247
2016-08-08,52700,525468
2016-08-09,53700,666942
2016-08-10,53300,821138
2016-08-11,52500,501118
2016-08-12,52400,631535
2016-08-16,52800,500438
2016-08-17,53400,614904
2016-08-18,53100,427221
2016-08-19,52200,931376
2016-08-22,52400,540501
2016-08-23,51500,737608
2016-08-24,51100,653161
2016-08-25,52100,579633
2016-08-26,52100,354347
2016-08-29,51500,353607
2016-08-30,52200,405074
2016-08-31,51500,682642
2016-09-01,51100,732564
2016-09-02,51500,495103
2016-09-05,53100,925082
2016-09-06,53900,855259
2016-09-07,52900,955324
2016-09-08,51800,1192036
2016-09-09,51500,684075
2016-09-12,51200,875347
2016-09-13,50000,1060793
2016-09-19,50000,638793
2016-09-20,49200,1057822
2016-09-21,50300,831122
2016-09-22,49750,699899
2016-09-23,50100,444660
2016-09-26,49900,388880
2016-09-27,50200,412254
2016-09-28,49000,1095284
2016-09-29,48800,782458
2016-09-30,47900,1014013
2016-10-04,47350,1161282
2016-10-05,48150,1122116
2016-10-06,48600,774820
2016-10-07,48400,810009
2016-10-10,50900,1730902
2016-10-11,53500,2898941
2016-10-12,51600,2135115
2016-10-13,50200,1263334
