period,price,volume
2015-12-30,2390,113000
2016-01-04,2420,225381
2016-01-05,2420,112340
2016-01-06,2355,140216
2016-01-07,2360,142587
2016-01-08,2420,256134
2016-01-11,2370,172283
2016-01-12,2610,1657181
2016-01-13,2610,811410
2016-01-14,2490,434372
2016-01-15,2315,936563
2016-01-18,2365,614114
2016-01-19,2370,156839
2016-01-20,2360,548573
2016-01-21,2400,261125
2016-01-22,2400,126530
2016-01-25,2415,79616
2016-01-26,2395,64659
2016-01-27,2430,164509
2016-01-28,2430,84276
2016-01-29,2485,317778
2016-02-01,2470,146688
2016-02-02,2490,137020
2016-02-03,2550,390452
2016-02-04,2530,198662
2016-02-05,2555,284243
2016-02-11,2425,247925
2016-02-12,2350,632888
2016-02-15,2425,179671
2016-02-16,2485,102916
2016-02-17,2480,103221
2016-02-18,2515,94090
2016-02-19,2505,82805
2016-02-22,2500,54816
2016-02-23,2495,104886
2016-02-24,2510,124993
2016-02-25,2510,62831
2016-02-26,2555,346969
2016-02-29,2540,117969
2016-03-02,2545,283561
2016-03-03,2650,678000
2016-03-04,2670,345503
2016-03-07,2690,337637
2016-03-08,2550,403547
2016-03-09,2590,128838
2016-03-10,2495,290520
2016-03-11,2535,154022
2016-03-14,2505,122764
2016-03-15,2505,162777
2016-03-16,2505,108699
2016-03-17,2525,164215
2016-03-18,2500,143977
2016-03-21,2490,135960
2016-03-22,2500,62725
2016-03-23,2480,93013
2016-03-24,2515,225771
2016-03-25,2495,87128
2016-03-28,2460,180745
2016-03-29,2570,331857
2016-03-30,2590,180455
2016-03-31,2575,117588
2016-04-01,2565,85004
2016-04-04,2555,81655
2016-04-05,2515,179606
2016-04-06,2525,62941
2016-04-07,2500,148131
2016-04-08,2570,218802
2016-04-11,2565,67882
2016-04-12,2585,336230
2016-04-14,2605,215892
2016-04-15,2610,156482
2016-04-18,2600,175848
2016-04-19,2605,180794
2016-04-20,2610,82235
2016-04-21,2655,526943
2016-04-22,2635,271346
2016-04-25,2580,225190
2016-04-26,2590,321178
2016-04-27,2550,88119
2016-04-28,2590,155014
2016-04-29,2580,45439
2016-05-02,2480,225080
2016-05-03,2495,43015
2016-05-04,2490,99389
2016-05-09,2400,193342
2016-05-10,2430,125440
2016-05-11,2465,67547
2016-05-12,2455,133730
2016-05-13,2445,105038
2016-05-16,2470,243963
2016-05-17,2400,275219
2016-05-18,2305,337399
2016-05-19,2335,158976
2016-05-20,2380,224333
2016-05-23,2430,253213
2016-05-24,2460,242827
2016-05-25,2420,165700
2016-05-26,2410,186723
2016-05-27,2400,210612
2016-05-30,2435,93722
2016-05-31,2485,128020
2016-06-01,2485,104927
2016-06-02,2555,358405
2016-06-03,2545,317846
2016-06-07,2560,148787
2016-06-08,2705,1661465
2016-06-09,2555,541730
2016-06-10,2710,544993
2016-06-13,2775,2024640
2016-06-14,2690,470481
2016-06-15,2695,214944
2016-06-16,2705,603292
2016-06-17,2650,215866
2016-06-20,2730,485734
2016-06-21,2980,1649657
2016-06-22,3770,19436422
2016-06-23,3735,4415118
2016-06-24,3100,6196057
2016-06-27,3115,2775259
2016-06-28,3180,6104010
2016-06-29,3160,1045491
2016-06-30,3290,3200436
2016-07-01,3260,1189315
2016-07-04,3250,775324
2016-07-05,3265,1672596
2016-07-06,3315,987953
2016-07-07,3455,2562037
2016-07-08,3365,757193
2016-07-11,3360,530608
2016-07-12,3285,550519
2016-07-13,3370,714552
2016-07-14,3125,1283440
2016-07-15,3035,686472
2016-07-18,3095,361992
2016-07-19,3040,344728
2016-07-20,3145,400151
2016-07-21,3180,285819
2016-07-22,3140,213512
2016-07-25,3175,118372
2016-07-26,3125,285349
2016-07-27,3190,264130
2016-07-28,3120,266380
2016-07-29,3135,170315
2016-08-01,3085,197081
2016-08-02,3150,230876
2016-08-03,3355,1114147
2016-08-04,3355,458261
2016-08-05,3290,391135
2016-08-08,3200,712699
2016-08-09,3130,216235
2016-08-10,3130,246674
2016-08-11,3120,220686
2016-08-12,3150,229936
2016-08-16,3100,171739
2016-08-17,2980,421488
2016-08-18,3025,135315
2016-08-19,3020,160668
2016-08-22,3010,173771
2016-08-23,2920,422696
2016-08-24,2925,98991
2016-08-25,2830,337339
2016-08-26,2775,171129
2016-08-29,2765,198397
2016-08-30,2800,80534
2016-08-31,2790,125741
2016-09-01,2845,40527
2016-09-02,2835,45437
2016-09-05,2845,70521
2016-09-06,2885,143646
2016-09-07,2850,106305
2016-09-08,2815,118249
2016-09-09,2760,127827
2016-09-12,2760,231480
2016-09-13,2755,233496
2016-09-19,2740,93979
2016-09-20,2755,175316
2016-09-21,2775,190244
2016-09-22,2905,365767
2016-09-23,2890,197084
2016-09-26,2830,97967
2016-09-27,2830,61219
2016-09-28,2830,64288
2016-09-29,2850,79524
2016-09-30,2770,136324
2016-10-04,2770,88044
2016-10-05,2860,211863
2016-10-06,2860,79457
2016-10-07,2845,237665
2016-10-10,2820,91973
2016-10-11,2760,107478
2016-10-12,2770,69467
2016-10-13,2710,84354
2016-10-14,2760,51567
2016-10-17,2850,144686
2016-10-18,2800,67251
2016-10-19,2795,58541
2016-10-20,2810,82396
2016-10-21,2825,58262
2016-10-24,2750,49998
2016-10-25,2625,148933
2016-10-26,2615,267017
2016-10-27,2650,41415
2016-10-28,2630,82830
2016-10-31,2570,105818
2016-11-01,2565,80046
2016-11-02,2360,746193
2016-11-03,2475,186594
2016-11-04,2535,83701
2016-11-07,2555,64403
2016-11-08,2600,67325
2016-11-09,2500,242220
2016-11-10,2535,122918
2016-11-11,2650,150275
2016-11-14,2655,74207
2016-11-15,2680,74573
2016-11-16,2705,41393
2016-11-17,2710,109193
2016-11-18,2750,157316
2016-11-21,2740,90590
2016-11-22,2710,52109
2016-11-23,2650,63544
2016-11-24,2600,89370
2016-11-25,2615,27336
2016-11-28,2600,27061
2016-11-29,2645,60779
2016-11-30,2620,58330
2016-12-01,2615,41084
2016-12-02,2555,63557
2016-12-05,2505,68264
2016-12-06,2570,54428
2016-12-07,2585,65666
2016-12-08,2640,82459
2016-12-09,2780,3466047
2016-12-12,2825,262349
2016-12-13,2825,199418
2016-12-14,2850,178565
2016-12-15,2925,303469
2016-12-16,2960,235002
2016-12-19,3035,1555207
2016-12-20,2995,251109
2016-12-21,3010,267902
2016-12-22,3010,118502
2016-12-23,2990,170534
2016-12-26,3010,155055
2016-12-27,3115,324205
2016-12-28,3030,210157
2016-12-29,2975,113201
2017-01-02,2960,104919
2017-01-03,2985,72446
2017-01-04,2990,47929
2017-01-05,3060,152527
2017-01-06,3085,149286
2017-01-09,3015,105413
2017-01-10,3005,87062
2017-01-11,2925,142402
2017-01-12,2935,92149
2017-01-13,2880,61622
2017-01-16,2915,74064
2017-01-17,2860,65689
2017-01-18,2835,78522
2017-01-19,2840,102587
2017-01-20,2810,46021
2017-01-23,2720,134088
2017-01-24,2680,117675
2017-01-25,2775,108730
2017-01-26,2815,84478
2017-01-31,2805,32386
2017-02-01,2790,33366
2017-02-02,2740,107947
2017-02-03,2715,32296
2017-02-06,2840,63640
2017-02-07,2720,189393
2017-02-08,3045,8928276
2017-02-09,3245,3018086
2017-02-10,3130,1187796
2017-02-13,3130,903122
2017-02-14,2995,889826
2017-02-15,2970,801877
2017-02-16,3000,620607
2017-02-17,2985,469269
2017-02-20,2940,266645
2017-02-21,3040,247362
2017-02-22,2920,339022
2017-02-23,2905,150680
2017-02-24,2910,165282
2017-02-27,2900,154141
2017-02-28,2895,54928
2017-03-02,2860,265260
2017-03-03,2780,379355
2017-03-06,2730,194722
2017-03-07,2755,94806
2017-03-08,2745,63937
2017-03-09,2745,161728
2017-03-10,2760,163047
2017-03-13,2840,144867
2017-03-14,2860,151690
2017-03-15,2885,234716
2017-03-16,2900,100322
2017-03-17,2850,93423
2017-03-20,2770,104635
2017-03-21,2830,95392
2017-03-22,2795,73394
2017-03-23,2950,218671
2017-03-24,2870,152439
2017-03-27,2820,297490
2017-03-28,3300,20350070
2017-03-29,3260,4446949
2017-03-30,3235,4161003
2017-03-31,3105,2340647
2017-04-03,3080,1543110
2017-04-04,3010,980485
2017-04-05,3060,595130
2017-04-06,2980,723906
2017-04-07,3010,620147
2017-04-10,2905,623531
2017-04-11,2935,362848
2017-04-12,2900,280003
2017-04-13,2920,146327
2017-04-14,2970,1119042
2017-04-17,3000,399764
2017-04-18,3075,611162
2017-04-19,3030,291123
2017-04-20,2985,219230
2017-04-21,3050,700220
2017-04-24,3030,346522
2017-04-25,3070,328977
2017-04-26,3140,1255647
2017-04-27,3125,522268
2017-04-28,3155,292720
2017-05-02,3090,224607
2017-05-04,3120,159950
2017-05-08,3105,188802
2017-05-10,3165,257326
2017-05-11,3220,291840
2017-05-12,4185,23998940
2017-05-15,4095,10270331
2017-05-16,4675,30782171
2017-05-17,4680,5716072
2017-05-18,4330,1508725
2017-05-19,4400,995784
2017-05-22,4350,884516
2017-05-23,4160,3371018
2017-05-24,4050,2641236
2017-05-25,4065,1373418
2017-05-26,4060,1191971
2017-05-29,4035,899124
2017-05-30,4095,2225619
2017-05-31,4150,2060239
2017-06-01,4220,2768350
2017-06-02,3985,1762713
2017-06-05,3685,2340034
2017-06-07,3685,995686
2017-06-08,3685,918877
2017-06-09,3855,1410061
2017-06-12,3785,652502
2017-06-13,3975,2721971
2017-06-14,3880,766377
2017-06-15,3875,734657
2017-06-16,3880,578159
2017-06-19,3760,519491
2017-06-20,4885,13642656
2017-06-21,4350,11863878
2017-06-22,3970,5399069
2017-06-23,3900,3570249
2017-06-26,3850,1676331
2017-06-27,3840,1751016
2017-06-28,3885,3139304
2017-06-29,4060,3563856
2017-06-30,3965,1070277
2017-07-03,3940,647226
2017-07-04,3930,6931071
2017-07-05,4000,1688604
2017-07-06,4095,1419036
2017-07-07,3995,928224
2017-07-10,3710,1557583
2017-07-11,3715,751478
2017-07-12,3875,21113920
2017-07-13,3780,2041181
2017-07-14,3815,6559235
2017-07-17,3850,838288
2017-07-18,3920,2737644
2017-07-19,4075,4596949
2017-07-20,4120,2776040
2017-07-21,4295,2422090
2017-07-24,4170,1425053
2017-07-25,4410,7591847
2017-07-26,4460,5557974
2017-07-27,4575,1937929
2017-07-28,4295,1083733
2017-07-31,4380,993270
2017-08-01,4240,862805
2017-08-02,4375,791136
2017-08-03,4170,861880
2017-08-04,4085,661648
2017-08-07,4180,370142
2017-08-08,4295,881310
2017-08-09,4145,602788
2017-08-10,4020,763817
2017-08-11,3880,726126
2017-08-14,3935,749580
2017-08-16,4020,389294
2017-08-17,4065,335698
2017-08-18,4120,289605
2017-08-21,4100,204765
2017-08-22,4280,1505499
2017-08-23,4215,352278
2017-08-24,4360,1464571
2017-08-25,4275,1803962
2017-08-28,4310,668123
2017-08-29,4185,549818
2017-08-30,4160,488364
2017-08-31,4095,348790
2017-09-01,4170,383174
2017-09-04,4075,350676
2017-09-05,4100,245142
2017-09-06,4030,252451
2017-09-07,4080,227480
2017-09-08,4040,215761
2017-09-11,3935,430785
2017-09-12,4000,324173
2017-09-13,3950,219766
2017-09-14,3900,164074
2017-09-15,3925,228002
2017-09-18,3885,320666
2017-09-19,3995,562850
2017-09-20,3895,331330
2017-09-21,3795,392574
2017-09-22,3615,747736
2017-09-25,3685,356503
2017-09-26,3755,284733
2017-09-27,3770,129828
2017-09-28,3810,133123
2017-09-29,3935,267190
2017-10-10,4105,3917453
2017-10-11,4125,631062
2017-10-12,4045,586653
2017-10-13,3960,384474
2017-10-16,3855,331666
2017-10-17,3825,248944
2017-10-18,3805,308561
2017-10-19,3880,294265
2017-10-20,3880,1126761
2017-10-23,3960,187667
2017-10-24,3890,208082
2017-10-25,3900,174733
2017-10-26,3835,203615
2017-10-27,3840,128819
2017-10-30,3820,125657
2017-10-31,3820,139681
2017-11-01,3870,159700
2017-11-02,3935,314566
2017-11-03,3900,145652
2017-11-06,3860,132773
2017-11-07,3845,132598
2017-11-08,3855,173809
2017-11-09,3975,423454
2017-11-10,3970,186888
2017-11-13,3945,178653
2017-11-14,3915,215476
2017-11-15,3815,408991
2017-11-16,3890,221402
2017-11-17,3970,247201
2017-11-20,4065,595059
2017-11-21,4000,325739
2017-11-22,4035,794879
2017-11-23,4260,1090204
2017-11-24,4330,690487
2017-11-27,4280,391017
2017-11-28,4130,388127
2017-11-29,4145,240145
2017-11-30,3970,394160
2017-12-01,4000,239024
2017-12-04,4040,119865
2017-12-05,4220,838519
2017-12-06,4185,298972
2017-12-07,4185,992489
2017-12-08,4140,323796
2017-12-11,4225,232147
2017-12-12,4150,257864
2017-12-13,4190,242564
2017-12-14,4175,247635
2017-12-15,4135,226550
2017-12-18,4030,415400
2017-12-19,3950,285378
2017-12-20,3975,115924
2017-12-21,3700,641646
2017-12-22,3875,526951
2017-12-26,3795,267421
2017-12-27,3815,186405
2017-12-28,3875,114275
2018-01-02,3940,187079
2018-01-03,4070,273336
2018-01-04,3990,263870
2018-01-05,3920,205987
2018-01-08,4075,340284
2018-01-09,4085,375505
2018-01-10,3980,253350
2018-01-11,3940,209210
2018-01-12,3945,306727
2018-01-15,3940,202622
2018-01-16,3990,183811
2018-01-17,4025,280960
2018-01-18,4055,473055
2018-01-19,4200,972923
2018-01-22,4085,510551
2018-01-23,4095,340924
2018-01-24,4105,536509
2018-01-25,4265,863668
2018-01-26,4280,422075
2018-01-29,4370,862059
2018-01-30,4250,522475
2018-01-31,4175,374615
2018-02-01,4205,203484
2018-02-02,4070,435720
2018-02-05,3965,416726
2018-02-06,3855,563041
2018-02-07,3920,448257
2018-02-08,3920,228659
2018-02-09,3830,260920
2018-02-12,3820,166449
2018-02-13,3740,273766
2018-02-14,3800,157772
2018-02-19,3860,100600
2018-02-20,3880,155696
2018-02-21,3900,127442
2018-02-22,3845,152749
2018-02-23,3880,121264
2018-02-26,3820,126269
2018-02-27,3790,147622
2018-02-28,3750,106122
2018-03-02,3740,137035
2018-03-05,3670,167820
2018-03-06,3740,113311
2018-03-07,3720,121680
2018-03-08,3790,231654
2018-03-09,3840,100274
2018-03-12,3845,97929
2018-03-13,3815,129574
2018-03-14,3935,311897
2018-03-15,3895,130252
2018-03-16,3895,122280
2018-03-19,3900,137283
2018-03-20,3860,90710
2018-03-21,3835,81667
2018-03-22,3830,148053
2018-03-23,3610,315359
2018-03-26,3605,408103
2018-03-27,3595,138968
2018-03-28,3485,154548
2018-03-29,3490,112154
2018-03-30,3530,102391
2018-04-02,3530,78234
2018-04-03,3400,216250
2018-04-04,3285,372503
2018-04-05,3365,346468
2018-04-06,3440,109456
2018-04-09,3355,145269
2018-04-10,3255,237471
2018-04-11,3265,116246
2018-04-12,3300,126982
2018-04-13,3335,128591
2018-04-16,3330,107513
2018-04-17,3375,138048
2018-04-18,3315,183327
2018-04-19,3395,527624
2018-04-20,3445,268518
2018-04-23,3595,1159910
2018-04-24,3500,304640
2018-04-25,3450,203706
2018-04-26,3435,69265
2018-04-27,3445,109890
2018-04-30,3500,186066
2018-05-02,3605,850767
2018-05-03,3580,211559
2018-05-04,3610,263911
2018-05-08,3695,465086
2018-05-09,3570,346094
2018-05-10,3600,115898
2018-05-11,3610,184941
2018-05-14,3640,146128
2018-05-15,3660,153551
2018-05-16,3480,325719
2018-05-17,3465,99364
2018-05-18,3510,84040
2018-05-21,3470,119300
2018-05-23,3400,144386
2018-05-24,3305,163394
2018-05-25,3275,137830
2018-05-28,3345,138448
2018-05-29,3310,64984
2018-05-30,3225,233630
2018-05-31,3250,146924
2018-06-01,3250,83723
2018-06-04,3320,64252
2018-06-05,3350,86953
2018-06-07,3300,53549
2018-06-08,3275,76083
2018-06-11,3230,117363
2018-06-12,3240,125651
