period,price,volume
2015-12-30,27200,1095230
2016-01-04,26700,859834
2016-01-05,26450,1120349
2016-01-06,28000,2168440
2016-01-07,26800,1739536
2016-01-08,27100,1130970
2016-01-11,26300,926769
2016-01-12,26350,673489
2016-01-13,26750,929687
2016-01-14,26350,1260054
2016-01-15,25150,2043903
2016-01-18,25250,1516974
2016-01-19,23850,2935791
2016-01-20,24150,2040863
2016-01-21,24400,1382702
2016-01-22,24850,948123
2016-01-25,25650,1147419
2016-01-26,24900,1096536
2016-01-27,24950,1128476
2016-01-28,24950,834033
2016-01-29,26050,1186594
2016-02-01,25850,1036039
2016-02-02,25500,556166
2016-02-03,25800,677824
2016-02-04,25450,1146648
2016-02-05,24750,1246508
2016-02-11,24400,1215578
2016-02-12,22550,2348659
2016-02-15,23650,1259770
2016-02-16,24150,692735
2016-02-17,24900,1280754
2016-02-18,25350,1199525
2016-02-19,25500,600700
2016-02-22,25500,872313
2016-02-23,25750,1023565
2016-02-24,24550,1508103
2016-02-25,24300,3099080
2016-02-26,24750,1416275
2016-02-29,23950,1932885
2016-03-02,25650,1650232
2016-03-03,25350,1085182
2016-03-04,24400,1622740
2016-03-07,24250,858326
2016-03-08,24600,790347
2016-03-09,24300,1203828
2016-03-10,24000,1238004
2016-03-11,24050,577965
2016-03-14,24050,587404
2016-03-15,24050,1091544
2016-03-16,24050,636390
2016-03-17,24700,1189089
2016-03-18,23650,2042635
2016-03-21,23300,1374036
2016-03-22,23400,657233
2016-03-23,23300,632899
2016-03-24,23450,816043
2016-03-25,24050,1098556
2016-03-28,23400,894569
2016-03-29,23700,907582
2016-03-30,24650,1409827
2016-03-31,24950,2011326
2016-04-01,24100,1262240
2016-04-04,24200,716933
2016-04-05,23800,717468
2016-04-06,22850,2223094
2016-04-07,23300,742505
2016-04-08,23000,1005297
2016-04-11,23400,579294
2016-04-12,23350,881840
2016-04-14,26350,5640637
2016-04-15,25950,2940643
2016-04-18,25950,1218831
2016-04-19,25850,1710194
2016-04-20,25850,1311073
2016-04-21,26300,1138146
2016-04-22,25950,739411
2016-04-25,25800,852185
2016-04-26,25400,1214587
2016-04-27,25600,917231
2016-04-28,25350,1169776
2016-04-29,25150,711289
2016-05-02,25100,475037
2016-05-03,24900,711356
2016-05-04,24150,1300233
2016-05-09,23800,895366
2016-05-10,24000,731370
2016-05-11,24200,691729
2016-05-12,24950,1121376
