period,price,volume
2015-12-30,27094,1223621
2016-01-04,28290,1062580
2016-01-05,28336,545544
2016-01-06,26772,1017503
2016-01-07,25898,726392
2016-01-08,25944,774952
2016-01-11,24610,770087
2016-01-12,24840,472849
2016-01-13,24794,470153
2016-01-14,23230,1074983
2016-01-15,23460,788178
2016-01-18,23230,366571
2016-01-19,25116,1833456
2016-01-20,25162,1015197
2016-01-21,24518,389350
2016-01-22,24518,360864
2016-01-25,23460,467380
2016-01-26,22724,431656
2016-01-27,23322,337287
2016-01-28,23920,229010
2016-01-29,24518,580122
2016-02-01,24242,362371
2016-02-02,23000,558519
2016-02-03,23000,320656
2016-02-04,23138,465578
2016-02-05,23092,552995
2016-02-11,21988,415215
2016-02-12,20608,1016190
2016-02-15,24012,1132545
2016-02-16,24334,1571455
2016-02-17,22540,1176551
2016-02-18,22264,494524
2016-02-19,21988,668914
2016-02-22,20976,1056962
2016-02-23,20608,498068
2016-02-24,18952,1402566
2016-02-25,19182,1312130
2016-02-26,19366,270532
2016-02-29,17618,1487076
2016-03-02,16422,1850684
2016-03-03,15916,893052
2016-03-04,16330,1175987
2016-03-07,15732,1137511
2016-03-08,11040,36580175
2016-03-09,10902,14154597
2016-03-10,9292,21730737
2016-03-11,10488,34794002
2016-03-14,10212,7521011
2016-03-15,10258,7002408
2016-03-16,10028,3745250
2016-03-17,9706,3953259
2016-03-18,9568,6991193
2016-03-21,10212,4338990
2016-03-22,11178,11156514
2016-03-23,10810,5389707
2016-03-24,10580,2501918
2016-03-25,10304,1900865
2016-03-28,10212,2735222
2016-03-29,10442,1520223
2016-03-30,10350,2496656
2016-03-31,10442,1238887
2016-04-01,10626,1764109
2016-04-04,11178,6492282
2016-04-05,10902,2500946
2016-04-06,10488,2083313
2016-04-07,13616,25802501
2016-04-08,13984,33720117
2016-04-11,14398,9814959
2016-04-12,14490,6854994
2016-04-14,13938,2910616
2016-04-15,13754,2700853
2016-04-18,13248,3667734
2016-04-19,12972,2917341
2016-04-20,12420,2613160
2016-04-21,12558,1602632
2016-04-22,12144,3122431
2016-04-25,11638,1657980
2016-04-26,12006,2989101
2016-04-27,11730,1373389
2016-04-28,12006,1124561
2016-04-29,11822,845262
2016-05-02,11822,1228070
2016-05-03,11270,1512880
2016-05-04,10856,1193387
2016-05-09,12374,9501378
2016-05-10,13064,6264562
2016-05-11,14214,7742639
2016-05-12,14030,3647837
2016-05-13,14030,2318249
2016-05-16,14490,2964825
2016-05-17,15594,5530423
2016-05-18,15042,6205979
2016-05-19,14996,2195474
2016-05-20,15180,1817228
2016-05-23,15640,2260354
2016-05-24,15180,1408193
2016-05-25,14720,1555133
2016-05-26,14812,1205907
2016-05-27,16100,4142391
2016-05-30,17434,3976008
2016-05-31,18538,12615302
2016-06-01,17572,6138843
2016-06-02,17986,4552756
2016-06-03,19366,6779014
2016-06-07,19964,2022581
2016-06-08,20148,2055447
2016-06-09,19872,1116081
2016-06-10,20148,1121318
2016-06-13,20700,2413666
2016-06-14,20056,2200031
2016-06-15,19596,1070591
2016-06-16,18584,1184797
2016-06-17,18262,1339077
2016-06-20,16468,4593921
2016-06-21,17112,2757021
2016-06-22,16284,986213
2016-06-23,14858,3673969
2016-06-24,14858,2480873
2016-06-27,15042,927536
2016-06-28,15272,712477
2016-06-29,16744,1732045
2016-06-30,16974,1337223
2016-07-01,17158,808176
2016-07-04,16836,830661
2016-07-05,17572,827722
2016-07-06,18170,1415714
2016-07-07,18032,883662
2016-07-08,17480,1193349
2016-07-11,17020,1180001
2016-07-12,16514,966880
2016-07-13,16100,977718
2016-07-14,16422,732507
2016-07-15,16606,687204
2016-07-18,16928,849596
2016-07-19,16560,552913
2016-07-20,16008,712326
2016-07-21,15686,430266
2016-07-22,17848,4496808
2016-07-25,17618,1426703
2016-07-26,18216,2649383
2016-07-27,17940,2096694
2016-07-28,17802,1322384
2016-07-29,17388,1231675
2016-08-01,17572,748370
2016-08-02,17204,515342
2016-08-03,16974,424056
2016-08-04,16146,1109298
2016-08-05,16560,751301
2016-08-08,16422,1036543
2016-08-09,15824,1127386
2016-08-10,15640,9320126
2016-08-11,14398,2408172
2016-08-12,14720,3907255
2016-08-16,14352,1205475
