period,price,volume
2015-12-30,9900,142427
2016-01-04,10000,31530
2016-01-05,9760,101321
2016-01-06,10450,324945
2016-01-07,10900,245580
2016-01-08,10900,120668
2016-01-11,10750,136101
2016-01-12,10350,81994
2016-01-13,10850,148519
2016-01-14,10800,43407
2016-01-15,10650,154553
2016-01-18,10550,73084
2016-01-19,9980,197576
2016-01-20,10100,163505
2016-01-21,10050,96461
2016-01-22,10250,78795
2016-01-25,10750,66820
2016-01-26,11000,120216
2016-01-27,11300,82672
2016-01-28,11700,74181
2016-01-29,11550,50980
2016-02-01,11600,72884
2016-02-02,11400,60069
2016-02-03,11350,55588
2016-02-04,11500,174400
2016-02-05,11300,54574
2016-02-11,10800,144299
2016-02-12,10000,328608
2016-02-15,10100,97554
2016-02-16,10200,78932
2016-02-17,9900,86517
2016-02-18,10350,43814
2016-02-19,10500,9385
2016-02-22,10450,21298
2016-02-23,10000,182801
2016-02-24,9870,55055
2016-02-25,9880,23281
2016-02-26,9950,23431
2016-02-29,9840,38688
2016-03-02,9700,60057
2016-03-03,9700,77821
2016-03-04,9880,28440
2016-03-07,9890,14777
2016-03-08,9800,42454
2016-03-09,9600,73553
2016-03-10,9550,86830
2016-03-11,9620,58492
2016-03-14,9620,41113
2016-03-15,9620,30783
2016-03-16,9500,39248
2016-03-17,9570,72988
2016-03-18,9660,40971
2016-03-21,9680,45861
2016-03-22,9700,22173
2016-03-23,9900,52900
2016-03-24,9980,40098
2016-03-25,9860,27514
2016-03-28,9430,247635
2016-03-29,9090,168995
2016-03-30,8840,343707
2016-03-31,9070,80363
2016-04-01,8970,73787
2016-04-04,9190,50082
2016-04-05,9240,57082
2016-04-06,9200,28043
2016-04-07,9200,77508
2016-04-08,9130,41720
2016-04-11,9220,65071
2016-04-12,9250,117922
2016-04-14,9200,58911
2016-04-15,9190,52958
2016-04-18,9150,64735
2016-04-19,9440,107490
2016-04-20,9930,306721
2016-04-21,9900,51900
2016-04-22,9950,78685
2016-04-25,9800,51617
2016-04-26,9750,98917
2016-04-27,9650,26425
2016-04-28,9730,41206
2016-04-29,9810,49080
2016-05-02,9750,25148
2016-05-03,9700,34133
2016-05-04,9460,42081
2016-05-09,9460,30949
2016-05-10,9430,56126
2016-05-11,9320,34238
2016-05-12,9490,38851
2016-05-13,9830,87469
2016-05-16,9030,367064
2016-05-17,9070,48570
2016-05-18,8710,135025
2016-05-19,8690,66672
2016-05-20,8430,165465
2016-05-23,8450,50698
2016-05-24,8390,48370
2016-05-25,8570,57405
2016-05-26,8510,29813
2016-05-27,8580,20374
2016-05-30,8270,65426
2016-05-31,8420,43744
2016-06-01,8340,40737
2016-06-02,8540,30067
2016-06-03,8440,36145
2016-06-07,8400,14812
2016-06-08,8430,38108
2016-06-09,8680,73805
2016-06-10,8590,24093
2016-06-13,8290,80126
2016-06-14,8300,56636
2016-06-15,8200,22627
2016-06-16,8200,35492
2016-06-17,8150,23170
2016-06-20,8220,24393
2016-06-21,8250,11585
2016-06-22,8410,33319
2016-06-23,8260,32607
2016-06-24,7790,111655
2016-06-27,7800,43756
2016-06-28,7800,30522
2016-06-29,7830,51634
2016-06-30,8010,49398
2016-07-01,8000,35631
2016-07-04,8110,35419
2016-07-05,8080,24355
2016-07-06,7900,50557
2016-07-07,7940,50406
2016-07-08,7760,57120
2016-07-11,7890,22062
2016-07-12,7900,21024
2016-07-13,7960,27281
2016-07-14,8020,40993
2016-07-15,8060,38381
2016-07-18,8090,34866
2016-07-19,8000,39894
2016-07-20,8020,35654
