period,price,volume
2018-06-27,4600,6568132
2018-06-28,4225,1605096
2018-06-29,4400,1191767
2018-07-02,4285,526219
2018-07-03,4265,235849
2018-07-04,4240,292631
2018-07-05,4240,284184
2018-07-06,4310,160962
2018-07-09,4250,172930
2018-07-10,4400,229074
2018-07-11,4470,234271
2018-07-12,4500,146582
2018-07-13,4470,70242
2018-07-16,4520,93154
2018-07-17,4530,75434
2018-07-18,4525,146032
2018-07-19,4450,174964
2018-07-20,4490,139682
2018-07-23,4575,100902
2018-07-24,4695,151310
2018-07-25,4690,72110
2018-07-26,4690,142480
2018-07-27,4680,57162
2018-07-30,4595,115230
2018-07-31,4690,125452
2018-08-01,4720,33830
2018-08-02,4705,38485
2018-08-03,4680,63712
2018-08-06,4705,52947
2018-08-07,4705,61406
2018-08-08,4690,124907
2018-08-09,4665,38559
2018-08-10,4635,63049
2018-08-13,4650,71411
2018-08-14,4620,80668
2018-08-16,4575,75341
2018-08-17,4590,57802
2018-08-20,4595,67140
2018-08-21,4600,63848
2018-08-22,4600,52103
2018-08-23,4605,14710
2018-08-24,4620,29745
2018-08-27,4625,3163116
2018-08-28,4665,28421
2018-08-29,4690,29424
2018-08-30,4735,54574
2018-08-31,4745,48975
2018-09-03,4755,59757
2018-09-04,4760,18006
2018-09-05,4755,41607
2018-09-06,4755,38087
2018-09-07,4750,59581
2018-09-10,4695,147081
2018-09-11,4695,72682
2018-09-12,4725,37602
2018-09-13,4740,54470
2018-09-14,4790,50773
2018-09-17,4790,37616
2018-09-18,4820,36442
2018-09-19,4810,55118
2018-09-20,4810,41256
2018-09-21,4830,29067
2018-09-27,4835,31316
2018-09-28,4830,35131
2018-10-01,4840,27244
2018-10-02,4860,50399
2018-10-04,4905,61055
2018-10-05,4920,53425
2018-10-08,4910,19313
2018-10-10,4900,49087
2018-10-11,4840,60734
2018-10-12,4870,20587
2018-10-15,4830,36705
2018-10-16,4815,24070
2018-10-17,4790,30721
2018-10-18,4815,12277
2018-10-19,4780,67380
2018-10-22,4825,12463
2018-10-23,4770,37035
2018-10-24,4785,18080
2018-10-25,4745,37551
2018-10-26,4715,41866
2018-10-29,4785,20625
2018-10-30,4800,45087
2018-10-31,4795,25432
2018-11-01,4790,30306
2018-11-02,4805,21274
2018-11-05,4815,11065
2018-11-06,4780,33159
2018-11-07,4795,55526
2018-11-08,4795,69175
2018-11-09,4785,26814
2018-11-12,4780,7155
2018-11-13,4750,36067
2018-11-14,4750,25402
2018-11-15,4725,27484
2018-11-16,4745,28793
2018-11-19,4750,20445
2018-11-20,4750,22625
2018-11-21,4750,25467
2018-11-22,4735,23785
2018-11-23,4735,3870
2018-11-26,4770,12706
2018-11-27,4770,37009
2018-11-28,4775,16029
2018-11-29,4770,40527
2018-11-30,4825,12516
2018-12-03,4830,35232
2018-12-04,4820,4688
2018-12-05,4855,11153
2018-12-06,4845,24344
2018-12-07,4825,8540
2018-12-10,4825,3906
2018-12-11,4825,17453
2018-12-12,4840,38150
2018-12-13,4840,16732
2018-12-14,4840,25370
2018-12-17,4840,10444
2018-12-18,4850,19072
2018-12-19,4835,28713
2018-12-20,4870,79383
2018-12-21,4885,76252
2018-12-24,4895,73488
2018-12-26,4880,146288
2018-12-27,4850,99282
2018-12-28,4850,35383
2019-01-02,4825,33972
2019-01-03,4760,42274
2019-01-04,4740,41907
2019-01-07,4805,32963
2019-01-08,4805,24633
2019-01-09,4800,34926
2019-01-10,4800,24519
2019-01-11,4790,21181
2019-01-14,4770,27337
2019-01-15,4790,49894
2019-01-16,4800,19555
2019-01-17,4795,28929
2019-01-18,4800,42629
2019-01-21,4770,72479
2019-01-22,4785,25433
2019-01-23,4805,33522
2019-01-24,4805,66655
2019-01-25,4810,53063
2019-01-28,4805,24885
2019-01-29,4815,12333
2019-01-30,4800,52067
2019-01-31,4795,28341
2019-02-01,4800,17650
2019-02-07,4805,48505
2019-02-08,4800,39500
2019-02-11,4825,39369
2019-02-12,4800,50726
2019-02-13,4800,61438
2019-02-14,4795,59766
2019-02-15,4810,25611
2019-02-18,4795,49545
2019-02-19,4800,18843
2019-02-20,4810,36854
2019-02-21,4800,97825
2019-02-22,4800,35909
2019-02-25,4795,6226
2019-02-26,4805,38765
2019-02-27,4800,27330
2019-02-28,4800,56847
2019-03-04,4800,27756
2019-03-05,4795,26259
2019-03-06,4795,22791
2019-03-07,4800,42226
2019-03-08,4800,50794
2019-03-11,4800,77309
2019-03-12,4795,192225
2019-03-13,4795,34976
2019-03-14,4765,91439
2019-03-15,4775,41460
2019-03-18,4785,77458
2019-03-19,4775,65195
2019-03-20,4790,40667
2019-03-21,4820,76126
2019-03-22,4810,127819
2019-03-25,4820,80994
2019-03-26,4800,98594
2019-03-27,4810,109819
2019-03-28,4820,181640
2019-03-29,4860,154734
2019-04-01,4915,233358
2019-04-02,4950,195767
2019-04-03,4950,142154
2019-04-04,4945,140914
2019-04-05,4950,67889
2019-04-08,4965,83246
2019-04-09,4945,89809
2019-04-10,4950,123621
2019-04-11,4950,100700
2019-04-12,4970,91075
2019-04-15,4965,146769
2019-04-16,4975,113129
2019-04-17,4975,126550
2019-04-18,4975,134034
2019-04-19,4950,223067
2019-04-22,4980,66810
2019-04-23,4985,99313
2019-04-24,4980,94554
2019-04-25,5040,189984
2019-04-26,5200,367312
2019-04-29,5280,293979
2019-04-30,5300,86053
2019-05-02,5420,176333
2019-05-03,5400,158108
2019-05-07,5400,93792
2019-05-08,5400,176893
2019-05-09,5400,133758
2019-05-10,5400,120774
2019-05-13,5400,30658
2019-05-14,5400,80133
2019-05-15,5400,37306
2019-05-16,5380,56577
2019-05-17,5400,28546
2019-05-20,5400,77387
2019-05-21,5380,109814
2019-05-22,5380,52346
2019-05-23,5330,189284
2019-05-24,5350,39426
2019-05-27,5380,30214
2019-05-28,5360,55692
2019-05-29,5380,68644
2019-05-30,5390,98039
2019-05-31,5480,52248
2019-06-03,5620,216528
2019-06-04,5580,69955
2019-06-05,5620,118763
2019-06-07,5670,52369
2019-06-10,5800,107770
2019-06-11,5780,50151
2019-06-12,5890,75548
2019-06-13,5940,130007
2019-06-14,6090,122800
2019-06-17,6190,140410
2019-06-18,6230,126389
2019-06-19,6350,195461
2019-06-20,6180,360369
2019-06-21,6100,165334
2019-06-24,6150,80255
2019-06-25,6160,87185
2019-06-26,6150,132204
2019-06-27,6110,92386
2019-06-28,6100,59304
2019-07-01,6130,53578
2019-07-02,6290,154863
2019-07-03,6250,68783
2019-07-04,6320,89801
2019-07-05,6290,43041
2019-07-08,6240,90197
2019-07-09,6210,34394
2019-07-10,6160,82235
2019-07-11,6180,25460
2019-07-12,6090,105234
2019-07-15,5900,163662
2019-07-16,6040,114786
2019-07-17,6010,64809
2019-07-18,6050,34433
2019-07-19,6150,62418
2019-07-22,6170,54611
2019-07-23,6240,74363
2019-07-24,6240,86070
2019-07-25,6200,90156
2019-07-26,6140,109648
2019-07-29,6060,60605
2019-07-30,6080,57883
2019-07-31,6100,39715
2019-08-01,6090,40110
2019-08-02,6040,67980
2019-08-05,5930,94728
2019-08-06,5810,179057
2019-08-07,5830,145039
2019-08-08,5940,31731
2019-08-09,6100,35890
2019-08-12,6120,34708
2019-08-13,6110,44844
2019-08-14,6170,59205
2019-08-16,6160,50002
2019-08-19,6230,63507
2019-08-20,6180,37242
2019-08-21,6180,36984
2019-08-22,6190,42165
2019-08-23,6180,34662
2019-08-26,6180,34592
2019-08-27,6170,48394
2019-08-28,6160,47937
2019-08-29,6170,19641
2019-08-30,6170,28201
2019-09-02,6180,88147
2019-09-03,6200,73730
2019-09-04,6190,128582
2019-09-05,6230,103245
2019-09-06,6220,85570
2019-09-09,6210,53650
2019-09-10,6220,24210
2019-09-11,6230,56958
2019-09-16,6240,44383
2019-09-17,6240,51113
2019-09-18,6210,35585
2019-09-19,6280,120378
2019-09-20,6530,212599
2019-09-23,6620,73664
2019-09-24,6590,33430
2019-09-25,6490,58554
2019-09-26,6590,49374
2019-09-27,6620,62408
2019-09-30,6640,103625
2019-10-01,6620,83454
2019-10-02,6690,116268
2019-10-04,6750,142213
2019-10-07,6830,151735
2019-10-08,6880,133495
2019-10-10,6930,171897
2019-10-11,6800,117829
2019-10-14,6830,78409
2019-10-15,6930,100983
2019-10-16,6960,112507
2019-10-17,7020,179028
2019-10-18,7090,203718
2019-10-21,7180,169266
2019-10-22,7080,136513
2019-10-23,7130,106015
2019-10-24,7080,31204
2019-10-25,7070,101557
2019-10-28,7000,127933
2019-10-29,7000,43322
2019-10-30,7100,153354
2019-10-31,7030,130493
2019-11-01,7020,109683
2019-11-04,7140,155943
2019-11-05,7480,340575
2019-11-06,7780,359160
2019-11-07,7840,230197
2019-11-08,7530,131222
2019-11-11,7400,127087
2019-11-12,7490,95820
2019-11-13,7460,75511
2019-11-14,7230,146117
2019-11-15,7270,79958
