period,price,volume
2015-12-30,15550,10806
2016-01-04,16000,7056
2016-01-05,16000,6445
2016-01-06,16000,6892
2016-01-07,15700,7116
2016-01-08,16000,7337
2016-01-11,15750,28965
2016-01-12,15600,5294
2016-01-13,16200,7022
2016-01-14,15900,16374
2016-01-15,16400,5738
2016-01-18,15800,3230
2016-01-19,16300,13120
2016-01-20,14900,16037
2016-01-21,14950,5587
2016-01-22,14650,10409
2016-01-25,14850,2676
2016-01-26,14850,1938
2016-01-27,14750,2267
2016-01-28,15350,3579
2016-01-29,15700,10008
2016-02-01,16400,9309
2016-02-02,16800,10264
2016-02-03,16100,6117
2016-02-04,16350,4701
2016-02-05,16150,8142
2016-02-11,16500,9707
2016-02-12,16650,9543
2016-02-15,16150,6416
2016-02-16,15800,10560
2016-02-17,15850,7265
2016-02-18,15900,6422
2016-02-19,16100,8760
2016-02-22,16300,11903
2016-02-23,16350,1673
2016-02-24,16350,9348
2016-02-25,16600,4869
2016-02-26,16500,2793
2016-02-29,17200,7760
2016-03-02,17150,4010
2016-03-03,16850,6728
2016-03-04,17000,19257
2016-03-07,17400,19411
2016-03-08,18500,7688
2016-03-09,17100,12708
2016-03-10,17000,7859
2016-03-11,17150,4374
2016-03-14,17100,7216
2016-03-15,17650,5321
2016-03-16,16950,6397
2016-03-17,16950,7769
2016-03-18,16950,3922
2016-03-21,16600,5123
2016-03-22,16100,11069
2016-03-23,16100,6216
2016-03-24,16150,1669
2016-03-25,16150,10982
2016-03-28,16250,5357
2016-03-29,15750,6792
2016-03-30,15550,17080
2016-03-31,15600,4743
2016-04-01,15550,11256
2016-04-04,16000,6731
2016-04-05,16400,10386
2016-04-06,16400,10705
2016-04-07,16400,2929
2016-04-08,16350,5671
2016-04-11,15850,8020
2016-04-12,16600,5846
2016-04-14,16700,6989
2016-04-15,16900,7923
2016-04-18,16250,5871
2016-04-19,16500,4603
2016-04-20,16650,3795
2016-04-21,17000,7951
2016-04-22,16000,18502
2016-04-25,16150,9537
2016-04-26,16050,3914
2016-04-27,15500,9424
2016-04-28,15600,7388
2016-04-29,15650,6208
2016-05-02,15750,6968
2016-05-03,15900,6476
2016-05-04,16000,4614
2016-05-09,15950,12588
2016-05-10,15700,9255
2016-05-11,16000,7366
2016-05-12,16300,7245
2016-05-13,16150,1450
2016-05-16,16100,3763
2016-05-17,16250,11681
2016-05-18,16150,9704
2016-05-19,16250,27046
2016-05-20,15700,2048
2016-05-23,15800,2287
2016-05-24,15850,12259
2016-05-25,15700,2437
2016-05-26,15600,2459
2016-05-27,15400,3943
2016-05-30,15450,3245
2016-05-31,15400,14204
2016-06-01,15400,15394
2016-06-02,15550,5102
2016-06-03,15600,14053
2016-06-07,15650,3563
2016-06-08,15450,1784
2016-06-09,15400,4336
2016-06-10,15450,7604
2016-06-13,15100,32593
2016-06-14,15050,5331
