period,price,volume
2015-12-30,147000,23824
2016-01-04,145000,38017
2016-01-05,151500,86032
2016-01-06,161000,177799
2016-01-07,156500,141593
2016-01-08,161000,128569
2016-01-11,163500,290894
2016-01-12,160500,107450
2016-01-13,160500,120093
2016-01-14,160500,64996
2016-01-15,156500,79221
2016-01-18,160000,98244
2016-01-19,160000,72435
2016-01-20,161000,179735
2016-01-21,159000,84629
2016-01-22,164500,104881
2016-01-25,171000,259095
2016-01-26,175000,116881
2016-01-27,167000,154949
2016-01-28,164000,107247
2016-01-29,159000,119434
2016-02-01,162500,73312
2016-02-02,162000,41101
2016-02-03,161500,39060
2016-02-04,155000,56406
2016-02-05,153500,72118
2016-02-11,144500,67344
2016-02-12,133000,130512
2016-02-15,136000,66540
2016-02-16,144500,90245
2016-02-17,143500,69407
2016-02-18,157000,158906
2016-02-19,158000,115180
2016-02-22,164000,108021
2016-02-23,163000,74644
2016-02-24,162000,70071
2016-02-25,168000,82190
2016-02-26,167000,71993
2016-02-29,158000,100290
2016-03-02,159000,65356
2016-03-03,160000,62628
2016-03-04,156500,72258
2016-03-07,154000,51212
2016-03-08,154000,34754
2016-03-09,161500,71698
2016-03-10,158500,59373
2016-03-11,154500,35197
2016-03-14,151500,26487
2016-03-15,150000,40136
2016-03-16,154000,54952
2016-03-17,154000,35129
2016-03-18,154000,30128
2016-03-21,152000,36089
2016-03-22,146500,86090
2016-03-23,148500,45078
2016-03-24,148500,26862
2016-03-25,149500,35793
2016-03-28,152000,40674
2016-03-29,153500,38176
2016-03-30,155500,47343
2016-03-31,152000,60535
2016-04-01,154500,74420
2016-04-04,158500,53552
2016-04-05,158500,68633
2016-04-06,171500,311281
2016-04-07,173500,230841
2016-04-08,169500,145308
2016-04-11,155000,370809
2016-04-12,155000,136021
2016-04-14,152500,100228
2016-04-15,154000,58298
2016-04-18,152000,53765
2016-04-19,150000,55353
2016-04-20,147500,64601
2016-04-21,147500,60249
2016-04-22,144000,87707
2016-04-25,142000,70864
2016-04-26,146500,88362
2016-04-27,141500,62107
2016-04-28,143000,39012
2016-04-29,143000,31415
2016-05-02,136000,68459
