period,price,volume
2018-09-14,19650,11527865
2018-09-17,19900,8306848
2018-09-18,17300,3419737
2018-09-19,16150,1510305
2018-09-20,15000,1086411
2018-09-21,15500,3377846
2018-09-27,16100,698071
2018-09-28,15400,658403
2018-10-01,14900,612147
2018-10-02,13900,676953
2018-10-04,13050,411865
2018-10-05,12850,398392
2018-10-08,14550,4085908
2018-10-10,15250,2492759
2018-10-11,13000,1056647
2018-10-12,13400,798289
2018-10-15,12950,381371
2018-10-16,13300,361659
2018-10-17,13400,366954
2018-10-18,13150,230198
2018-10-19,13200,203408
2018-10-22,13800,333606
2018-10-23,13050,228894
2018-10-24,12050,307512
2018-10-25,11300,235303
2018-10-26,10450,264703
2018-10-29,9340,280295
2018-10-30,9500,208194
2018-10-31,10150,331259
2018-11-01,10000,184957
2018-11-02,10450,170575
2018-11-05,10300,93803
2018-11-06,10900,264440
2018-11-07,10500,170824
2018-11-08,10850,127939
2018-11-09,12050,1877653
2018-11-12,12600,376882
2018-11-13,12600,654796
2018-11-14,12400,334020
2018-11-15,12450,147353
2018-11-16,12050,140536
2018-11-19,12100,174098
2018-11-20,11500,149249
2018-11-21,11250,69550
2018-11-22,11500,134207
2018-11-23,11100,89292
2018-11-26,11150,66815
2018-11-27,11650,155216
2018-11-28,10950,232886
2018-11-29,10450,195513
2018-11-30,10150,118573
2018-12-03,10150,103099
2018-12-04,10350,116532
2018-12-05,10300,119992
2018-12-06,10100,70370
2018-12-07,9980,84565
2018-12-10,9670,70326
2018-12-11,9200,107784
2018-12-12,9320,68786
2018-12-13,9560,60692
2018-12-14,9410,24536
2018-12-17,9370,48835
2018-12-18,9200,57104
2018-12-19,10200,1097324
2018-12-20,9880,189188
2018-12-21,10250,301129
2018-12-24,10550,162472
2018-12-26,10450,215987
2018-12-27,10250,147058
2018-12-28,9950,182061
2019-01-02,9880,82309
2019-01-03,9550,87963
2019-01-04,9390,76168
2019-01-07,9400,71594
2019-01-08,9300,63509
2019-01-09,9420,61955
2019-01-10,9600,90765
2019-01-11,9910,352183
2019-01-14,9800,71546
2019-01-15,9810,65295
2019-01-16,10000,86227
2019-01-17,9870,139489
2019-01-18,9960,80699
2019-01-21,9680,92268
2019-01-22,9650,73787
2019-01-23,9650,62284
2019-01-24,9650,43177
2019-01-25,9960,82734
2019-01-28,10050,115682
2019-01-29,10200,93314
2019-01-30,10600,476785
2019-01-31,10850,143931
2019-02-01,10750,121520
2019-02-07,10750,127916
2019-02-08,10600,96552
2019-02-11,10700,105524
2019-02-12,10700,60873
2019-02-13,10850,115607
2019-02-14,10800,86305
2019-02-15,11050,97527
2019-02-18,11600,347824
2019-02-19,11700,136545
2019-02-20,11800,303343
2019-02-21,11850,149082
2019-02-22,11650,93069
2019-02-25,11750,68957
2019-02-26,11400,86600
2019-02-27,11550,47071
2019-02-28,10700,134459
2019-03-04,10950,61429
2019-03-05,10650,72612
2019-03-06,10900,51291
2019-03-07,10700,47621
2019-03-08,10600,50266
2019-03-11,10400,51816
2019-03-12,10900,63252
2019-03-13,10850,68503
2019-03-14,11500,149817
2019-03-15,11300,116101
2019-03-18,11500,75261
2019-03-19,10850,250161
2019-03-20,10800,66053
2019-03-21,11150,182182
2019-03-22,11150,60757
2019-03-25,10800,73543
2019-03-26,11000,80120
2019-03-27,11900,344880
2019-03-28,12000,358156
2019-03-29,11950,209164
2019-04-01,12000,115151
2019-04-02,11750,138542
2019-04-03,11700,89808
2019-04-04,12050,150674
2019-04-05,13300,1966466
2019-04-08,13450,387900
2019-04-09,12900,281667
2019-04-10,12900,195046
2019-04-11,12800,141513
