period,price,volume
2015-12-30,98500,15443
2016-01-04,94600,10558
2016-01-05,93300,14717
2016-01-06,91000,15621
2016-01-07,88000,25920
2016-01-08,85000,24349
2016-01-11,79400,72882
2016-01-12,76200,79822
2016-01-13,76500,42775
2016-01-14,74600,39883
2016-01-15,72400,38391
2016-01-18,71500,27771
2016-01-19,72000,19392
2016-01-20,70000,32028
2016-01-21,69200,36314
2016-01-22,70600,23977
2016-01-25,72100,25054
2016-01-26,70400,27039
2016-01-27,70700,48307
2016-01-28,71900,21780
2016-01-29,70100,19868
2016-02-01,70200,15962
2016-02-02,69600,16978
2016-02-03,68100,21017
2016-02-04,69200,15078
2016-02-05,69200,11753
2016-02-11,63800,36539
2016-02-12,59600,41911
2016-02-15,59100,26205
2016-02-16,60600,25094
2016-02-17,59500,25356
2016-02-18,61400,18167
2016-02-19,61600,10736
2016-02-22,61500,6536
2016-02-23,61000,13267
2016-02-24,61100,6650
2016-02-25,60600,11501
2016-02-26,60900,7222
2016-02-29,60800,6804
2016-03-02,61000,14266
2016-03-03,64600,37083
2016-03-04,66500,37091
2016-03-07,65600,21511
2016-03-08,76200,491859
2016-03-09,70700,138033
2016-03-10,69100,71143
2016-03-11,69700,50887
2016-03-14,67900,39473
2016-03-15,66300,33744
2016-03-16,65700,38325
2016-03-17,64500,52163
2016-03-18,64000,22774
2016-03-21,64600,25788
2016-03-22,64800,21883
2016-03-23,63900,22388
2016-03-24,62900,17103
2016-03-25,62800,18797
2016-03-28,62500,13341
2016-03-29,63100,8706
2016-03-30,64500,21896
2016-03-31,66900,59919
2016-04-01,64100,43790
2016-04-04,62400,35078
2016-04-05,63400,29192
2016-04-06,64500,18200
2016-04-07,63900,10111
2016-04-08,63900,13058
2016-04-11,61900,24188
2016-04-12,61700,21901
2016-04-14,62100,15193
2016-04-15,66000,117548
2016-04-18,66200,94872
2016-04-19,67200,44798
2016-04-20,67700,47899
2016-04-21,67500,21204
2016-04-22,67600,22113
2016-04-25,67300,35098
2016-04-26,65900,24167
2016-04-27,69000,56575
2016-04-28,67700,34165
