period,price,volume
2016-05-11,24600,8773781
2016-05-12,31950,1757878
2016-05-13,41500,1221061
2016-05-16,53800,7695596
2016-05-17,60000,7132160
2016-05-18,49200,4500353
2016-05-19,49150,3943235
2016-05-20,46150,1429677
2016-05-23,42200,1633242
2016-05-24,41300,2335225
2016-05-25,40850,1787722
2016-05-26,37150,1544618
2016-05-27,37250,1706692
2016-05-30,35450,1238989
2016-05-31,36250,776912
2016-06-01,37550,957616
2016-06-02,36100,622630
2016-06-03,34800,642991
2016-06-07,34700,344031
2016-06-08,36550,935347
2016-06-09,35950,466024
2016-06-10,35700,304142
2016-06-13,32450,1086001
2016-06-14,31200,562914
2016-06-15,31200,539781
2016-06-16,29700,490641
2016-06-17,28250,575737
2016-06-20,28400,467690
2016-06-21,30200,2934148
2016-06-22,29950,607332
2016-06-23,29500,534141
2016-06-24,27150,674869
2016-06-27,27200,335037
2016-06-28,28400,491830
2016-06-29,28800,379604
2016-06-30,28700,273951
2016-07-01,29250,341956
2016-07-04,29850,390986
2016-07-05,29950,350520
2016-07-06,29500,218419
2016-07-07,29150,235159
2016-07-08,28650,177050
2016-07-11,28650,101676
2016-07-12,28700,109685
2016-07-13,29000,179602
2016-07-14,29050,124248
2016-07-15,27750,342385
2016-07-18,27200,160031
2016-07-19,27500,106899
2016-07-20,27400,76317
2016-07-21,27100,114558
2016-07-22,26650,163523
2016-07-25,26050,140630
2016-07-26,26750,151712
2016-07-27,26200,103117
2016-07-28,26050,73677
2016-07-29,25650,136869
2016-08-01,25050,130873
2016-08-02,24600,158639
2016-08-03,24350,115553
2016-08-04,24350,70003
2016-08-05,23550,161053
2016-08-08,23100,199452
2016-08-09,25100,835996
2016-08-10,26050,381384
2016-08-11,25000,623154
2016-08-12,25100,178724
2016-08-16,24000,243734
2016-08-17,23650,113618
2016-08-18,23600,86398
2016-08-19,24650,610463
2016-08-22,24800,254825
2016-08-23,24100,175400
2016-08-24,23600,161240
2016-08-25,23300,105685
2016-08-26,23450,92758
2016-08-29,22600,152502
2016-08-30,21850,227205
2016-08-31,21250,173793
2016-09-01,21300,132374
2016-09-02,21650,108395
2016-09-05,21850,115384
2016-09-06,21600,87906
2016-09-07,21150,108457
2016-09-08,21000,145430
2016-09-09,20300,182424
2016-09-12,20650,166129
2016-09-13,20450,68621
2016-09-19,21350,131471
2016-09-20,21450,138201
2016-09-21,21500,69891
2016-09-22,21850,107894
2016-09-23,21800,56995
2016-09-26,21400,59877
2016-09-27,21150,83233
2016-09-28,21200,62937
2016-09-29,22100,141603
2016-09-30,21950,153047
2016-10-04,22150,103299
2016-10-05,22150,81517
2016-10-06,22100,91174
2016-10-07,21300,103874
2016-10-10,22150,102946
2016-10-11,22000,93665
2016-10-12,22600,190108
2016-10-13,22350,70148
2016-10-14,21050,312190
2016-10-17,20050,282081
2016-10-18,19600,175281
2016-10-19,19550,223038
2016-10-20,19500,84906
2016-10-21,19350,70963
2016-10-24,19900,136035
2016-10-25,19700,136955
2016-10-26,19200,150231
2016-10-27,19800,128024
2016-10-28,19150,106685
2016-10-31,18650,183947
2016-11-01,18300,86411
2016-11-02,17100,229719
2016-11-03,17450,77243
2016-11-04,17550,41395
2016-11-07,17950,51048
2016-11-08,18050,38053
2016-11-09,16950,173489
2016-11-10,17750,81135
2016-11-11,17700,44756
2016-11-14,18000,59059
2016-11-15,18350,196556
2016-11-16,18600,97531
2016-11-17,20050,469560
2016-11-18,19950,268703
2016-11-21,19600,116295
2016-11-22,19550,70410
2016-11-23,21250,758747
2016-11-24,20350,240618
2016-11-25,19800,174820
2016-11-28,19150,164698
2016-11-29,19350,124203
2016-11-30,18800,183719
2016-12-01,18200,116155
2016-12-02,18100,60796
2016-12-05,17550,73869
2016-12-06,17650,60105
2016-12-07,18050,132021
2016-12-08,18250,58398
2016-12-09,18350,63192
2016-12-12,18450,66531
2016-12-13,18700,52765
2016-12-14,18800,67651
2016-12-15,19100,86387
2016-12-16,18950,42944
2016-12-19,18900,45109
2016-12-20,18600,41278
2016-12-21,19000,81025
2016-12-22,18650,43589
2016-12-23,18550,34928
2016-12-26,18200,47777
2016-12-27,18200,49419
2016-12-28,18300,38917
2016-12-29,17950,64367
2017-01-02,18000,34958
2017-01-03,18300,52490
2017-01-04,18300,49577
2017-01-05,19000,124411
2017-01-06,18700,69792
2017-01-09,18800,52014
2017-01-10,19100,126809
2017-01-11,18700,63347
2017-01-12,18650,38277
2017-01-13,18800,71821
2017-01-16,19200,80340
2017-01-17,18750,80264
2017-01-18,19000,65691
2017-01-19,19000,74770
2017-01-20,19100,52632
2017-01-23,19150,100933
2017-01-24,18800,50612
2017-01-25,18100,72219
2017-01-26,18250,52241
2017-01-31,18800,66284
2017-02-01,18950,43376
2017-02-02,19050,65404
2017-02-03,19400,212443
2017-02-06,20250,290244
2017-02-07,19700,181119
2017-02-08,19400,110014
2017-02-09,19050,100390
2017-02-10,19350,77027
2017-02-13,19500,83564
2017-02-14,19400,50420
2017-02-15,19150,57825
2017-02-16,18950,64651
2017-02-17,18900,40755
2017-02-20,18850,53915
2017-02-21,19050,46420
2017-02-22,18900,44426
2017-02-23,18750,53988
2017-02-24,18700,56444
2017-02-27,19150,95673
