period,price,volume
2015-12-30,2175,3566430
2016-01-04,2270,4944828
2016-01-05,2110,3300958
2016-01-06,2005,876248
2016-01-07,1930,494904
2016-01-08,1850,1228024
2016-01-11,1770,368961
2016-01-12,1740,377872
2016-01-13,1740,265958
2016-01-14,1805,506072
2016-01-15,1745,168424
2016-01-18,1700,155980
2016-01-19,1680,136463
2016-01-20,1630,153419
2016-01-21,1635,93460
2016-01-22,1635,71740
2016-01-25,1660,50664
2016-01-26,1650,76833
2016-01-27,1645,124127
2016-01-28,1710,72987
2016-01-29,1700,39443
2016-02-01,1655,83823
2016-02-02,1550,154595
2016-02-03,1560,70900
2016-02-04,1585,40950
2016-02-05,1605,28334
2016-02-11,1550,35941
2016-02-12,1505,66547
2016-02-15,1550,33954
2016-02-16,1585,40500
2016-02-17,1595,43677
2016-02-18,1595,31330
2016-02-19,1590,20283
2016-02-22,1570,48653
2016-02-23,1580,13237
2016-02-24,1580,31832
2016-02-25,1565,24426
2016-02-26,1570,19522
2016-02-29,1570,32886
2016-03-02,1610,38670
2016-03-03,1590,46883
2016-03-04,1600,26989
2016-03-07,1625,43787
2016-03-08,1640,47360
2016-03-09,1640,38488
2016-03-10,1620,19062
2016-03-11,1605,26253
2016-03-14,1645,74264
2016-03-15,1680,42359
2016-03-16,1680,33042
2016-03-17,1635,17960
2016-03-18,1585,104604
2016-03-21,1315,2009378
2016-03-22,1345,357534
2016-03-23,1345,0
2016-03-24,1270,364530
2016-03-25,1275,173458
2016-03-28,1285,42761
2016-03-29,1325,82449
2016-03-30,1325,66063
2016-03-31,1305,67664
2016-04-01,1300,93736
2016-04-04,1315,59528
2016-04-05,1305,73758
2016-04-06,1330,39618
2016-04-07,1400,113242
2016-04-08,1400,50417
2016-04-11,1450,153229
2016-04-12,1475,133324
2016-04-14,1480,30990
2016-04-15,1450,34529
2016-04-18,1385,78587
2016-04-19,1390,59167
2016-04-20,1365,42075
2016-04-21,1350,52070
2016-04-22,1360,16735
2016-04-25,1360,43821
2016-04-26,1440,129544
2016-04-27,1440,46235
2016-04-28,1430,30471
2016-04-29,1410,51603
2016-05-02,1440,52675
2016-05-03,1460,27542
2016-05-04,1435,24328
2016-05-09,1430,31655
2016-05-10,1420,68523
2016-05-11,1430,56453
2016-05-12,1435,39987
2016-05-13,1465,31848
2016-05-16,1495,96998
2016-05-17,1495,54483
2016-05-18,1500,64525
2016-05-19,1535,89915
2016-05-20,1520,38272
2016-05-23,1520,41340
2016-05-24,1510,30702
2016-05-25,1510,24936
2016-05-26,1510,49862
2016-05-27,1515,10414
2016-05-30,1500,25825
2016-05-31,1490,35252
2016-06-01,1470,33753
2016-06-02,1480,19928
2016-06-03,1485,29961
2016-06-07,1475,24664
2016-06-08,1460,19417
2016-06-09,1445,19542
2016-06-10,1445,19752
2016-06-13,1435,53090
2016-06-14,1445,13994
2016-06-15,1430,60491
2016-06-16,1395,39487
2016-06-17,1410,34107
2016-06-20,1500,60931
2016-06-21,1510,32723
2016-06-22,1510,23103
2016-06-23,1600,360554
2016-06-24,1740,2333106
2016-06-27,1750,684191
2016-06-28,1680,315273
2016-06-29,1590,267593
2016-06-30,1790,1024633
2016-07-01,1775,304701
2016-07-04,1745,150546
2016-07-05,1735,100635
2016-07-06,1795,1274853
2016-07-07,1710,310275
2016-07-08,1775,311308
2016-07-11,1845,231484
2016-07-12,1785,1040560
2016-07-13,1800,107963
2016-07-14,1820,88586
2016-07-15,1785,110123
2016-07-18,1765,96343
2016-07-19,1745,30278
2016-07-20,1765,30706
2016-07-21,1730,67989
2016-07-22,1720,54426
2016-07-25,1755,51638
2016-07-26,1790,51452
2016-07-27,1795,60255
2016-07-28,1795,30429
2016-07-29,1825,238517
2016-08-01,1925,584942
2016-08-02,1900,117603
2016-08-03,1910,89397
2016-08-04,1875,206172
2016-08-05,1815,135347
2016-08-08,1800,93286
2016-08-09,1835,25790
2016-08-10,1835,24325
2016-08-11,1855,20496
2016-08-12,1935,119955
2016-08-16,1970,58497
2016-08-17,1910,61745
2016-08-18,1875,47018
2016-08-19,1875,17534
2016-08-22,1860,33515
2016-08-23,1850,40830
2016-08-24,1895,40812
2016-08-25,1850,32058
2016-08-26,1855,48820
2016-08-29,1840,58866
2016-08-30,1845,34202
2016-08-31,1820,34340
2016-09-01,1820,20473
2016-09-02,1845,21803
2016-09-05,1845,6601
2016-09-06,1860,29314
2016-09-07,1860,14915
2016-09-08,1865,26081
2016-09-09,1835,25674
2016-09-12,1820,23450
2016-09-13,1840,10626
2016-09-19,1840,19144
2016-09-20,1840,12417
2016-09-21,1770,66239
2016-09-22,1770,45298
2016-09-23,1765,48162
2016-09-26,1730,31187
2016-09-27,1705,24830
2016-09-28,1715,28474
2016-09-29,1760,15286
2016-09-30,1750,12318
2016-10-04,1785,19683
2016-10-05,1810,15779
2016-10-06,1835,30130
2016-10-07,1820,23376
2016-10-10,1855,14335
2016-10-11,1810,52438
2016-10-12,1810,7843
2016-10-13,1810,5521
2016-10-14,1775,22614
2016-10-17,1800,12191
2016-10-18,1815,20805
2016-10-19,1815,19411
2016-10-20,1815,33570
2016-10-21,1805,7967
2016-10-24,1805,22273
2016-10-25,1765,25447
2016-10-26,1785,7065
2016-10-27,1800,9130
2016-10-28,1790,6394
2016-10-31,1750,7115
2016-11-01,1760,6135
2016-11-02,1760,10251
2016-11-03,1755,3813
2016-11-04,1755,1309
2016-11-07,1810,49457
2016-11-08,1820,12834
2016-11-09,1805,28401
2016-11-10,1830,9332
2016-11-11,1805,20565
2016-11-14,1805,9214
2016-11-15,1775,31223
2016-11-16,1780,4458
2016-11-17,1790,23382
2016-11-18,1810,14826
2016-11-21,1800,22145
2016-11-22,1820,13225
2016-11-23,1835,23087
2016-11-24,1810,22641
2016-11-25,1815,28205
2016-11-28,1815,9757
2016-11-29,1820,47049
2016-11-30,1830,16337
2016-12-01,1835,31553
2016-12-02,1970,194126
2016-12-05,1945,69932
2016-12-06,2000,422498
2016-12-07,2025,101137
2016-12-08,2070,100144
2016-12-09,2040,45475
2016-12-12,2005,31276
2016-12-13,2015,24193
2016-12-14,2035,9333
2016-12-15,2070,320940
2016-12-16,2090,44379
2016-12-19,2055,22513
2016-12-20,2050,26540
2016-12-21,2060,24681
2016-12-22,2035,11234
2016-12-23,2080,33878
2016-12-26,2120,45407
2016-12-27,2160,33961
2016-12-28,2145,38010
2016-12-29,2160,30759
2017-01-02,2200,53211
2017-01-03,2240,50490
2017-01-04,2250,49113
2017-01-05,2235,43124
2017-01-06,2260,15749
2017-01-09,2300,49301
2017-01-10,2320,60680
2017-01-11,2375,165898
2017-01-12,2460,36775
2017-01-13,2505,59779
2017-01-16,2540,53493
2017-01-17,2540,496593
2017-01-18,2485,74341
2017-01-19,2335,82666
2017-01-20,2280,103584
2017-01-23,2330,48011
2017-01-24,2395,28059
2017-01-25,2390,25078
2017-01-26,2380,13178
2017-01-31,2340,34206
2017-02-01,2285,26189
2017-02-02,2280,70416
2017-02-03,2225,17996
2017-02-06,2345,255918
2017-02-07,2200,139481
2017-02-08,2240,45523
2017-02-09,2235,45955
2017-02-10,2250,13122
2017-02-13,2165,14910
2017-02-14,2190,10159
2017-02-15,2155,29756
2017-02-16,2165,20253
2017-02-17,2170,2736
2017-02-20,2075,19672
2017-02-21,2125,69664
2017-02-22,2160,23574
2017-02-23,2225,42246
2017-02-24,2200,23207
2017-02-27,2245,20781
2017-02-28,2390,323008
2017-03-02,2670,411777
2017-03-03,2560,119991
2017-03-06,2590,105555
2017-03-07,2640,48255
2017-03-08,2695,174323
2017-03-09,2685,73079
2017-03-10,2710,67502
2017-03-13,2765,85201
2017-03-14,2785,24888
2017-03-15,2770,30328
2017-03-16,2630,259801
2017-03-17,2570,83618
2017-03-20,2500,44835
2017-03-21,2500,27080
2017-03-22,2430,12441
2017-03-23,2420,27281
2017-03-24,2455,37868
2017-03-27,2320,52065
2017-03-28,2255,61228
2017-03-29,2240,42461
2017-03-30,2225,17759
2017-03-31,2200,16374
2017-04-03,2210,20044
2017-04-04,2215,12165
2017-04-05,2220,18351
2017-04-06,2225,18195
2017-04-07,2250,33900
2017-04-10,2190,19436
2017-04-11,2210,3757
2017-04-12,2215,11393
2017-04-13,2150,22985
2017-04-14,2185,26575
2017-04-17,2185,26337
2017-04-18,2190,13572
2017-04-19,2145,16045
2017-04-20,2100,40871
2017-04-21,2315,390811
2017-04-24,2180,103285
2017-04-25,2355,250911
2017-04-26,2345,69436
2017-04-27,2280,46996
2017-04-28,2350,68600
2017-05-02,2285,27518
2017-05-04,2300,24294
2017-05-08,2275,16212
2017-05-10,2250,38827
2017-05-11,2225,18577
2017-05-12,2235,9493
2017-05-15,2210,5854
2017-05-16,2215,34184
2017-05-17,2150,35207
2017-05-18,2255,240450
2017-05-19,2200,41203
2017-05-22,2200,43923
2017-05-23,2200,12285
2017-05-24,2200,43944
2017-05-25,2160,34627
2017-05-26,2165,9349
2017-05-29,2145,65939
2017-05-30,2130,18882
2017-05-31,2185,24377
2017-06-01,2160,15030
2017-06-02,2140,18971
2017-06-05,2140,28916
2017-06-07,2090,23886
2017-06-08,2100,8100
2017-06-09,2055,107778
2017-06-12,2140,41052
2017-06-13,2140,26318
2017-06-14,2130,22864
2017-06-15,2090,38054
2017-06-16,2145,40330
2017-06-19,2130,40739
2017-06-20,2205,37429
2017-06-21,2195,17011
2017-06-22,2185,20718
2017-06-23,2095,17191
2017-06-26,2040,54226
2017-06-27,2010,33954
2017-06-28,1935,61176
2017-06-29,1930,53560
2017-06-30,1940,43894
2017-07-03,1925,35455
2017-07-04,1925,25658
2017-07-05,1965,18068
2017-07-06,1990,25308
2017-07-07,2020,47604
2017-07-10,2020,32712
2017-07-11,2015,26645
2017-07-12,2010,14544
2017-07-13,1950,32923
2017-07-14,1905,78518
2017-07-17,1900,48261
2017-07-18,1840,36977
2017-07-19,1825,29740
2017-07-20,1865,144015
2017-07-21,1835,21500
2017-07-24,1800,27811
2017-07-25,1785,24339
2017-07-26,1790,2612
2017-07-27,1770,22643
2017-07-28,1750,58636
2017-07-31,1670,68574
2017-08-01,1620,61821
2017-08-02,1700,255994
2017-08-03,1750,139904
2017-08-04,1770,12087
2017-08-07,1830,183417
2017-08-08,1870,30347
2017-08-09,1840,28955
2017-08-10,1840,5500
2017-08-11,1825,15129
2017-08-14,1810,9740
2017-08-16,1820,23078
2017-08-17,1815,4096
2017-08-18,1800,21652
2017-08-21,1795,2512
2017-08-22,1770,17217
2017-08-23,1765,16066
2017-08-24,1780,30273
2017-08-25,1775,21473
2017-08-28,1775,5785
2017-08-29,1765,4997
2017-08-30,1770,15547
2017-08-31,1745,2524
2017-09-01,1755,2428
2017-09-04,1730,4912
2017-09-05,1710,12678
2017-09-06,1735,39682
2017-09-07,1710,302997
2017-09-08,1715,126829
2017-09-11,1720,36590
2017-09-12,1710,30375
2017-09-13,1725,26281
2017-09-14,1710,7479
2017-09-15,1740,14403
2017-09-18,1710,31443
2017-09-19,1710,3310
2017-09-20,1710,3783
2017-09-21,1705,11914
2017-09-22,1645,22953
2017-09-25,1590,12515
2017-09-26,1550,12590
2017-09-27,1565,157835
2017-09-28,1520,21441
2017-09-29,1550,9525
2017-10-10,1565,2109
2017-10-11,1570,5516
2017-10-12,1575,6569
2017-10-13,1575,15044
2017-10-16,1540,25195
2017-10-17,1540,44443
2017-10-18,1515,19312
2017-10-19,1515,43344
2017-10-20,1515,7741
2017-10-23,1510,9713
2017-10-24,1490,46065
2017-10-25,1490,40871
2017-10-26,1480,6173
2017-10-27,1525,554509
2017-10-30,1530,51095
2017-10-31,1520,27271
2017-11-01,1565,46320
2017-11-02,1725,360720
2017-11-03,1700,145080
2017-11-06,1680,41026
2017-11-07,1695,33826
2017-11-08,1655,48197
2017-11-09,1680,26232
2017-11-10,1680,7174
2017-11-13,1680,16104
2017-11-14,1675,7159
2017-11-15,1630,42305
2017-11-16,1630,19239
2017-11-17,1615,34108
2017-11-20,1585,41448
2017-11-21,1580,12793
2017-11-22,1570,52554
2017-11-23,1580,54005
2017-11-24,1615,31845
2017-11-27,1595,22729
2017-11-28,1580,12582
2017-11-29,1555,17043
2017-11-30,1580,20659
2017-12-01,1555,64043
2017-12-04,1500,95305
2017-12-05,1560,34774
2017-12-06,1545,75914
2017-12-07,1555,50628
2017-12-08,1515,54090
2017-12-11,1525,34311
2017-12-12,1490,26656
2017-12-13,1510,47812
2017-12-14,1510,62297
2017-12-15,1500,8679
2017-12-18,1500,54007
2017-12-19,1490,13687
2017-12-20,1495,50195
2017-12-21,1455,54824
2017-12-22,1470,14472
2017-12-26,1480,16922
2017-12-27,1495,4948
2017-12-28,1490,38001
2018-01-02,1500,12077
2018-01-03,1470,16691
2018-01-04,1475,9537
2018-01-05,1460,16244
2018-01-08,1470,6578
2018-01-09,1460,18555
2018-01-10,1450,14838
2018-01-11,1430,13053
2018-01-12,1415,16694
2018-01-15,1420,18530
2018-01-16,1420,15401
2018-01-17,1415,9060
2018-01-18,1435,14269
