period,price,volume
2015-12-30,89000,66786
2016-01-04,87100,59366
2016-01-05,86800,100675
2016-01-06,88900,111225
2016-01-07,88300,163975
2016-01-08,91300,119158
2016-01-11,91200,176228
2016-01-12,91200,91132
2016-01-13,94300,213071
2016-01-14,95700,128458
2016-01-15,98900,212324
2016-01-18,98800,145087
2016-01-19,98700,105275
2016-01-20,97300,84532
2016-01-21,95100,127203
2016-01-22,94800,149990
2016-01-25,99400,109186
2016-01-26,99200,69840
2016-01-27,98900,133812
2016-01-28,97400,98930
2016-01-29,99500,87543
2016-02-01,98800,71882
2016-02-02,98500,51426
2016-02-03,96600,38052
2016-02-04,98300,41733
2016-02-05,98500,45335
2016-02-11,94800,67334
2016-02-12,91900,55885
2016-02-15,93500,56869
2016-02-16,93700,29723
2016-02-17,89800,129617
2016-02-18,91800,85384
2016-02-19,96300,98176
2016-02-22,96300,40518
2016-02-23,92300,110810
2016-02-24,72800,1256056
2016-02-25,73700,308189
2016-02-26,73100,182576
2016-02-29,71200,222199
2016-03-02,71700,409513
2016-03-03,77000,410910
2016-03-04,74300,252782
2016-03-07,75200,125779
2016-03-08,73700,170087
2016-03-09,74000,153211
2016-03-10,75100,154180
2016-03-11,73900,150795
2016-03-14,72800,120915
2016-03-15,72500,117121
2016-03-16,73800,131018
2016-03-17,72700,220686
2016-03-18,71900,234603
2016-03-21,70800,221046
2016-03-22,67200,604207
2016-03-23,66800,322186
2016-03-24,67400,183669
2016-03-25,67500,137452
2016-03-28,68300,164741
2016-03-29,65500,393341
2016-03-30,64500,373341
2016-03-31,64100,255885
2016-04-01,63600,226434
2016-04-04,65200,233211
2016-04-05,64800,98863
2016-04-06,66500,171340
2016-04-07,67500,295314
2016-04-08,66500,224725
2016-04-11,66100,100876
2016-04-12,67300,119342
2016-04-14,69300,413498
2016-04-15,69700,213337
2016-04-18,73200,403470
2016-04-19,77300,494596
2016-04-20,74700,329825
2016-04-21,76000,188124
2016-04-22,75600,82887
2016-04-25,75000,88252
2016-04-26,75600,124856
2016-04-27,74300,153691
2016-04-28,73600,143135
2016-04-29,75500,124823
2016-05-02,72800,282696
2016-05-03,72600,132230
2016-05-04,73900,215247
2016-05-09,71700,140146
2016-05-10,72300,80311
2016-05-11,71200,114105
2016-05-12,73700,172352
2016-05-13,73800,79602
2016-05-16,73400,84507
2016-05-17,74300,102578
2016-05-18,73600,139423
2016-05-19,73100,98713
2016-05-20,73600,160584
2016-05-23,73500,194905
2016-05-24,73600,130337
2016-05-25,74000,123402
2016-05-26,73300,68579
2016-05-27,71400,167615
2016-05-30,70000,220433
2016-05-31,70300,466154
2016-06-01,69700,129735
2016-06-02,70800,76666
2016-06-03,70400,103190
2016-06-07,70400,116594
2016-06-08,72800,129435
2016-06-09,71800,117190
2016-06-10,72200,91609
2016-06-13,71200,157766
2016-06-14,70600,164020
2016-06-15,67000,266744
2016-06-16,65100,207315
2016-06-17,65300,109203
2016-06-20,65600,79142
2016-06-21,64500,118509
2016-06-22,64700,113256
2016-06-23,63200,137280
2016-06-24,63400,284074
2016-06-27,63000,84571
2016-06-28,63200,83686
2016-06-29,64300,69003
2016-06-30,64800,101970
2016-07-01,65400,82411
2016-07-04,66200,70047
2016-07-05,65900,75165
2016-07-06,65500,87326
2016-07-07,65900,64507
2016-07-08,65800,92053
2016-07-11,65200,89964
2016-07-12,66400,103365
2016-07-13,65600,99458
2016-07-14,65700,75594
2016-07-15,65600,73835
2016-07-18,65600,53729
2016-07-19,65700,76972
2016-07-20,65000,82828
2016-07-21,65000,67802
2016-07-22,64500,69390
2016-07-25,63800,86282
2016-07-26,63900,110230
2016-07-27,65600,112030
2016-07-28,69800,303933
2016-07-29,68600,211130
2016-08-01,70500,169080
2016-08-02,70300,140959
2016-08-03,68400,109044
2016-08-04,68800,66392
2016-08-05,69700,70367
2016-08-08,70000,78609
2016-08-09,70900,68771
2016-08-10,71300,62504
2016-08-11,70600,68416
2016-08-12,71000,53750
2016-08-16,70900,56130
2016-08-17,69400,65492
2016-08-18,69600,76246
2016-08-19,66200,180420
2016-08-22,65100,131880
2016-08-23,64100,119161
2016-08-24,64400,89138
2016-08-25,65200,52614
