period,price,volume
2015-12-30,2875,644
2016-01-04,2800,3317
2016-01-05,2790,226
2016-01-06,2785,430
2016-01-07,2740,1088
2016-01-08,2720,9
2016-01-11,2720,9207
2016-01-12,2700,8166
2016-01-13,2620,17142
2016-01-14,2580,14656
2016-01-15,2600,5133
2016-01-18,2560,4732
2016-01-19,2545,109
2016-01-20,2240,50066
2016-01-21,2420,53912
2016-01-22,2250,27813
2016-01-25,2250,6832
2016-01-26,2155,23735
2016-01-27,2115,1255
2016-01-28,2165,2764
2016-01-29,2150,95194
2016-02-01,2160,11923
2016-02-02,2140,11191
2016-02-03,2135,8121
2016-02-04,2155,660
2016-02-05,2165,4100
2016-02-11,2170,10586
2016-02-12,2210,11191
2016-02-15,2195,5118
2016-02-16,2175,26214
2016-02-17,2180,12587
2016-02-18,2200,5607
2016-02-19,2200,27285
2016-02-22,2200,19207
2016-02-23,2200,22123
2016-02-24,2210,16162
2016-02-25,2140,10993
2016-02-26,2135,215
2016-02-29,2135,209
2016-03-02,2145,3726
2016-03-03,2155,3083
2016-03-04,2155,2867
2016-03-07,2155,3297
2016-03-08,2190,1128
2016-03-09,2195,15036
2016-03-10,2170,1553
2016-03-11,2185,29443
2016-03-14,2185,8004
2016-03-15,2165,5140
2016-03-16,2225,2633
2016-03-17,2165,12706
2016-03-18,2170,4603
2016-03-21,2205,813
2016-03-22,2160,6634
2016-03-23,2165,2903
2016-03-24,2160,5708
2016-03-25,2165,20521
2016-03-28,2165,4420
2016-03-29,2110,576362
2016-03-30,2120,257774
2016-03-31,2120,38983
2016-04-01,2130,12531
2016-04-04,2150,11362
2016-04-05,2185,11620
2016-04-06,2180,8746
2016-04-07,2170,3191
2016-04-08,2175,6195
2016-04-11,2175,1406
2016-04-12,2185,5919
2016-04-14,2175,5228
2016-04-15,2190,15100
2016-04-18,2140,32826
2016-04-19,2175,15120
2016-04-20,2175,41905
2016-04-21,2170,15395
2016-04-22,2165,4711
2016-04-25,2060,72532
2016-04-26,2000,27793
2016-04-27,1995,34408
2016-04-28,2035,7977
2016-04-29,2020,7889
2016-05-02,2000,4059
2016-05-03,2000,34587
2016-05-04,1995,14089
2016-05-09,1990,9514
2016-05-10,1990,5214
2016-05-11,2005,18650
2016-05-12,2010,248515
2016-05-13,2030,48851
2016-05-16,1985,15644
2016-05-17,2030,17818
2016-05-18,2010,10773
2016-05-19,1960,22857
2016-05-20,1965,19246
2016-05-23,1985,13620
2016-05-24,1885,11245
2016-05-25,1910,11554
2016-05-26,1900,8505
2016-05-27,2000,19976
2016-05-30,2005,31611
2016-05-31,2125,14334
2016-06-01,2010,22180
2016-06-02,2090,17243
2016-06-03,2075,12009
2016-06-07,2100,15803
2016-06-08,2115,2334
2016-06-09,2135,3674
2016-06-10,2150,52272
2016-06-13,2205,9442
2016-06-14,2275,9637
2016-06-15,2270,6198
2016-06-16,2255,1044
2016-06-17,2255,869
2016-06-20,2260,1024
2016-06-21,2255,10179
2016-06-22,2330,47701
2016-06-23,2350,13505
2016-06-24,2385,4178
2016-06-27,2405,7857
2016-06-28,2430,5634
2016-06-29,2475,9364
2016-06-30,2500,7511
2016-07-01,2540,8458
2016-07-04,2685,11555
2016-07-05,2690,10218
2016-07-06,2660,3385
2016-07-07,2700,2414
2016-07-08,2680,1257
2016-07-11,2710,2463
2016-07-12,2710,220
2016-07-13,2750,9197
2016-07-14,2755,1229
2016-07-15,2785,26311
2016-07-18,2805,296
2016-07-19,2805,3409
2016-07-20,2765,13096
2016-07-21,2770,1644
2016-07-22,2800,533
2016-07-25,2850,6905
2016-07-26,2975,14201
2016-07-27,2870,3217
2016-07-28,2850,533
2016-07-29,2895,11
2016-08-01,2900,13
2016-08-02,2915,29
2016-08-03,2935,24898
2016-08-04,2945,289
2016-08-05,2865,49
2016-08-08,2990,1004
2016-08-09,2900,3070
2016-08-10,2905,371
2016-08-11,2915,2933
2016-08-12,2970,290
2016-08-16,2880,400
2016-08-17,2860,4283
2016-08-18,2880,9202
2016-08-19,2940,11
2016-08-22,2925,2047
2016-08-23,2890,9912
2016-08-24,2900,223
2016-08-25,2905,1124
2016-08-26,2900,2300
2016-08-29,2900,1018
2016-08-30,2895,0
2016-08-31,2715,28621
2016-09-01,2885,21
2016-09-02,2885,4
2016-09-05,2890,4443
2016-09-06,2885,8297
2016-09-07,2890,326
2016-09-08,2850,305
2016-09-09,2895,2
2016-09-12,2895,1011
2016-09-13,2890,0
2016-09-19,2885,830
2016-09-20,2890,374
2016-09-21,2885,27736
2016-09-22,2755,150
2016-09-23,2845,6180
2016-09-26,2850,101
2016-09-27,2850,10046
2016-09-28,2865,11245
2016-09-29,2860,19821
2016-09-30,2830,11757
2016-10-04,2885,6530
2016-10-05,2875,3367
2016-10-06,2875,849
2016-10-07,2880,1754
2016-10-10,2880,1049
2016-10-11,2880,2008
2016-10-12,2875,270
2016-10-13,2885,582
2016-10-14,2960,2825
2016-10-17,2890,4413
2016-10-18,2900,237
2016-10-19,2905,951
2016-10-20,2930,11
2016-10-21,2945,5330
2016-10-24,2860,7562
2016-10-25,2825,2359
2016-10-26,2875,6
2016-10-27,2925,1
2016-10-28,2925,3754
2016-10-31,2855,5135
2016-11-01,2855,3371
2016-11-02,2855,23
2016-11-03,2850,401
2016-11-04,2885,3
2016-11-07,2885,386
2016-11-08,2880,6510
2016-11-09,2910,12
2016-11-10,2910,26453
2016-11-11,2905,0
2016-11-14,2900,0
2016-11-15,2890,100
2016-11-16,2880,9701
2016-11-17,2880,1980
2016-11-18,2865,196
2016-11-21,2965,5024
2016-11-22,2870,2393
2016-11-23,2940,5
2016-11-24,2965,1747
2016-11-25,2960,0
2016-11-28,2930,2305
2016-11-29,2885,767
2016-11-30,2930,1
2016-12-01,2880,603
2016-12-02,2890,12768
2016-12-05,2955,6
2016-12-06,2910,82
2016-12-07,2920,1002
2016-12-08,2910,55
2016-12-09,2950,28
2016-12-12,2990,2
2016-12-13,2940,0
2016-12-14,2895,1230
2016-12-15,2935,3
2016-12-16,2900,12467
2016-12-19,2910,1041
2016-12-20,2910,5344
2016-12-21,2975,1
2016-12-22,2925,260
2016-12-23,2900,9391
2016-12-26,2870,59
2016-12-27,2980,1
2016-12-28,2905,5112
2016-12-29,2940,5211
2017-01-02,2920,1104
2017-01-03,2855,43054
2017-01-04,2895,8704
2017-01-05,2855,3937
2017-01-06,2920,71
2017-01-09,2850,91
2017-01-10,2890,2
2017-01-11,2780,56140
2017-01-12,2840,18364
2017-01-13,2785,10579
2017-01-16,2855,7630
2017-01-17,2820,35927
2017-01-18,2820,24655
2017-01-19,2810,3961
2017-01-20,2790,2351
2017-01-23,2800,73
2017-01-24,2835,7982
2017-01-25,2795,7133
2017-01-26,2825,52
2017-01-31,2830,49
2017-02-01,2835,528
2017-02-02,2850,1002
2017-02-03,2840,23212
2017-02-06,2785,1224
2017-02-07,2820,5140
2017-02-08,2825,10649
2017-02-09,2840,5646
2017-02-10,2760,33564
2017-02-13,2835,1
2017-02-14,2795,30077
2017-02-15,2810,103
2017-02-16,2800,3
2017-02-17,2800,1033
2017-02-20,2825,10625
2017-02-21,2820,2089
2017-02-22,2785,5037
2017-02-23,2800,1
2017-02-24,2800,1
2017-02-27,2835,79
2017-02-28,2800,3607
2017-03-02,2800,4154
2017-03-03,2845,289
2017-03-06,2840,15
2017-03-07,2820,5203
2017-03-08,2890,1
2017-03-09,2805,195
2017-03-10,2855,1
2017-03-13,2820,50
2017-03-14,2820,1567
2017-03-15,3600,678348
2017-03-16,3055,1118604
2017-03-17,2840,421112
2017-03-20,2765,222002
2017-03-21,2755,133456
2017-03-22,2705,58092
2017-03-23,2720,43654
2017-03-24,2735,42846
2017-03-27,2760,27734
2017-03-28,2705,39856
2017-03-29,2685,16079
2017-03-30,2725,5224
2017-03-31,2690,12272
2017-04-03,2665,24257
2017-04-04,2670,30931
2017-04-05,2670,4628
2017-04-06,2685,15122
2017-04-07,2690,16440
2017-04-10,2705,1761
2017-04-11,2725,3140
2017-04-12,2730,892
2017-04-13,2750,16548
2017-04-14,2750,2420
2017-04-17,2750,757
2017-04-18,2750,3181
2017-04-19,2725,6809
2017-04-20,2740,1631
2017-04-21,2760,2386
2017-04-24,2760,3901
2017-04-25,2790,3908
2017-04-26,2815,3265
2017-04-27,2780,6731
2017-04-28,2815,1232
2017-05-02,2815,666
2017-05-04,2800,1009
2017-05-08,2795,837
2017-05-10,2845,9504
2017-05-11,2790,982
2017-05-12,2800,906
2017-05-15,2815,4
2017-05-16,2835,7856
2017-05-17,2835,15663
2017-05-18,2845,10537
2017-05-19,2845,22503
2017-05-22,2815,8001
2017-05-23,2825,6898
2017-05-24,2840,3977
2017-05-25,2865,924
2017-05-26,2835,4599
2017-05-29,2835,5706
2017-05-30,2850,291
2017-05-31,2840,4003
