period,price,volume
2015-12-30,8605,24650
2016-01-04,8305,22079
2016-01-05,8180,18135
2016-01-06,8205,16651
2016-01-07,8230,8022
2016-01-08,8180,27040
2016-01-11,8005,28678
2016-01-12,8055,12001
2016-01-13,8230,9135
2016-01-14,8305,9762
2016-01-15,8130,6959
2016-01-18,8155,24276
2016-01-19,8080,7516
2016-01-20,8105,18377
2016-01-21,8180,34787
2016-01-22,8255,11066
2016-01-25,8455,14505
2016-01-26,8555,12038
2016-01-27,8705,16401
2016-01-28,8605,5833
2016-01-29,8755,11243
2016-02-01,8680,9447
2016-02-02,8580,13496
2016-02-03,8630,8814
2016-02-04,8630,4715
2016-02-05,8655,11967
2016-02-11,8680,18263
2016-02-12,8630,20263
2016-02-15,8655,10946
2016-02-16,8555,10984
2016-02-17,8580,3793
2016-02-18,8430,9886
2016-02-19,8380,46789
2016-02-22,8280,22182
2016-02-23,8430,11656
2016-02-24,8430,3976
2016-02-25,8305,13416
2016-02-26,8780,52841
2016-02-29,8505,32825
2016-03-02,8555,23575
2016-03-03,8505,9170
2016-03-04,8505,15606
2016-03-07,8505,16108
2016-03-08,8580,12452
2016-03-09,8455,8768
2016-03-10,8455,9948
2016-03-11,8580,8228
2016-03-14,8730,32179
2016-03-15,8505,34117
2016-03-16,8505,14222
2016-03-17,8505,46978
2016-03-18,8655,12202
2016-03-21,8530,12133
2016-03-22,8480,15834
2016-03-23,8455,19700
2016-03-24,8305,21929
2016-03-25,8305,22265
2016-03-28,8330,26228
2016-03-29,8355,15688
2016-03-30,8330,26734
2016-03-31,8330,3281
2016-04-01,8355,13391
2016-04-04,8355,42752
2016-04-05,8330,24202
2016-04-06,8380,7720
2016-04-07,8505,17704
2016-04-08,8455,16766
2016-04-11,8380,6619
2016-04-12,8455,10877
2016-04-14,8305,18531
2016-04-15,8380,15307
2016-04-18,8330,10249
2016-04-19,8255,10641
2016-04-20,8205,17884
2016-04-21,8305,15105
2016-04-22,8505,26537
2016-04-25,8430,27834
2016-04-26,8305,49302
2016-04-27,8405,15358
2016-04-28,8405,46006
2016-04-29,8505,14843
2016-05-02,8505,14609
2016-05-03,8830,61732
2016-05-04,9005,55218
2016-05-09,9005,36462
2016-05-10,8830,28573
2016-05-11,8730,16133
2016-05-12,8705,13545
2016-05-13,8530,16840
2016-05-16,8430,34531
2016-05-17,8430,26572
2016-05-18,8280,30203
2016-05-19,8230,20318
2016-05-20,8230,36314
2016-05-23,8180,20241
2016-05-24,8180,10725
2016-05-25,8355,32528
2016-05-26,8505,36755
2016-05-27,8655,34902
2016-05-30,8630,30732
2016-05-31,8480,17348
2016-06-01,8480,11207
2016-06-02,8480,12096
2016-06-03,8505,4723
2016-06-07,8480,9928
2016-06-08,8355,9843
2016-06-09,8305,11445
2016-06-10,8305,10940
2016-06-13,8305,12766
2016-06-14,8255,15826
2016-06-15,8280,3316
2016-06-16,8305,12329
2016-06-17,8305,17060
2016-06-20,8330,8304
2016-06-21,8355,4679
2016-06-22,8380,7053
2016-06-23,8230,9533
2016-06-24,8280,25712
2016-06-27,8105,15128
2016-06-28,8430,14835
2016-06-29,8580,18040
2016-06-30,8505,11659
2016-07-01,8355,22456
2016-07-04,8180,18498
2016-07-05,8255,12193
2016-07-06,8230,14281
2016-07-07,8330,12228
2016-07-08,8255,10896
2016-07-11,8330,15805
2016-07-12,8330,14203
2016-07-13,8405,25500
2016-07-14,8505,32169
2016-07-15,8430,13116
2016-07-18,8355,5327
2016-07-19,8405,5517
2016-07-20,8430,5323
2016-07-21,8255,112581
2016-07-22,8380,34078
