period,price,volume
2015-12-30,191000,21002
2016-01-04,185000,31606
2016-01-05,200000,101763
2016-01-06,204500,63583
2016-01-07,197500,52582
2016-01-08,201500,35066
2016-01-11,202500,44416
2016-01-12,200000,31638
2016-01-13,206500,38941
2016-01-14,202500,26704
2016-01-15,206000,52520
2016-01-18,202000,43907
2016-01-19,204000,28789
2016-01-20,206000,36181
2016-01-21,198500,48085
2016-01-22,205500,35160
2016-01-25,210500,46352
2016-01-26,209500,36125
2016-01-27,215500,58735
2016-01-28,216000,36969
2016-01-29,220000,51671
2016-02-01,227500,57212
2016-02-02,223000,35506
2016-02-03,216000,29404
2016-02-04,215500,72233
2016-02-05,209000,103123
2016-02-11,201500,45447
2016-02-12,197500,68316
2016-02-15,204500,45083
2016-02-16,204500,28749
2016-02-17,197000,56526
2016-02-18,199000,56371
2016-02-19,198500,30781
2016-02-22,203000,28810
2016-02-23,204500,36934
2016-02-24,200000,20828
2016-02-25,203000,34965
2016-02-26,198000,53555
2016-02-29,195500,59992
2016-03-02,199000,40768
2016-03-03,198500,37449
2016-03-04,194500,45871
2016-03-07,193500,32402
2016-03-08,193500,35885
2016-03-09,194500,21190
2016-03-10,194500,33890
2016-03-11,194500,22609
2016-03-14,191000,37255
2016-03-15,190500,19862
2016-03-16,188500,38265
2016-03-17,189500,35557
2016-03-18,188500,40481
2016-03-21,187000,42125
2016-03-22,189500,40976
2016-03-23,196000,71448
2016-03-24,191000,33614
2016-03-25,192500,23421
2016-03-28,193000,19356
2016-03-29,190000,29693
2016-03-30,188000,34466
2016-03-31,190000,43833
2016-04-01,187000,36339
2016-04-04,192000,27957
2016-04-05,186000,52399
2016-04-06,185000,54279
2016-04-07,188000,43422
2016-04-08,193000,37199
2016-04-11,192000,35405
2016-04-12,190000,23614
2016-04-14,189000,38849
2016-04-15,188000,24126
2016-04-18,191500,46314
2016-04-19,192500,38784
2016-04-20,189000,49084
2016-04-21,190000,27107
2016-04-22,189500,18650
2016-04-25,193000,47746
2016-04-26,192500,25213
2016-04-27,194000,27917
2016-04-28,197000,48575
2016-04-29,194500,45529
2016-05-02,196000,34918
2016-05-03,204500,110620
2016-05-04,206000,63713
2016-05-09,208000,47750
2016-05-10,208000,35819
2016-05-11,202500,44903
2016-05-12,203000,23207
2016-05-13,201500,31003
2016-05-16,210500,47067
2016-05-17,210500,45899
2016-05-18,210500,37893
2016-05-19,207500,40714
2016-05-20,211000,42670
2016-05-23,206000,37563
2016-05-24,207000,32061
2016-05-25,209500,28901
2016-05-26,209000,16703
2016-05-27,210500,17686
2016-05-30,210000,24785
2016-05-31,214000,107832
2016-06-01,210500,27968
2016-06-02,207000,30713
2016-06-03,215000,42227
2016-06-07,220000,30331
2016-06-08,224500,57539
2016-06-09,219000,47386
2016-06-10,228500,75643
2016-06-13,226000,40516
2016-06-14,223500,32226
2016-06-15,219500,46930
2016-06-16,217000,30108
2016-06-17,221000,23996
2016-06-20,222500,18345
2016-06-21,218000,22474
2016-06-22,218000,20374
2016-06-23,217500,15190
2016-06-24,210000,44498
2016-06-27,213000,26288
2016-06-28,211000,21331
2016-06-29,211500,23954
2016-06-30,217000,28051
2016-07-01,218000,22075
2016-07-04,215000,14047
2016-07-05,216500,19102
2016-07-06,209000,53776
2016-07-07,213500,19896
2016-07-08,219000,35341
2016-07-11,228500,39983
2016-07-12,223500,35573
2016-07-13,224000,24001
2016-07-14,224000,24681
2016-07-15,222000,29558
2016-07-18,221000,21229
2016-07-19,220500,19345
2016-07-20,218000,28963
2016-07-21,219000,24077
2016-07-22,215000,21959
2016-07-25,215500,17711
2016-07-26,216500,17124
2016-07-27,215500,22636
2016-07-28,210000,42759
