period,price,volume
2015-12-30,94900,100322
2016-01-04,95300,80142
2016-01-05,95200,114724
2016-01-06,96700,125012
2016-01-07,98800,175615
2016-01-08,99000,89235
2016-01-11,98400,111685
2016-01-12,97400,59136
2016-01-13,101000,134227
2016-01-14,100500,141412
2016-01-15,97500,128749
2016-01-18,97200,105797
2016-01-19,97200,95493
2016-01-20,94900,161622
2016-01-21,95300,84626
2016-01-22,95100,84419
2016-01-25,99200,95255
2016-01-26,98700,81876
2016-01-27,99900,107372
2016-01-28,99000,42160
2016-01-29,101500,153404
2016-02-01,107500,213317
2016-02-02,104000,140148
2016-02-03,103500,119370
2016-02-04,102000,86255
2016-02-05,100000,110129
2016-02-11,96400,152137
2016-02-12,88700,215678
2016-02-15,83000,569775
2016-02-16,80900,472408
2016-02-17,70900,919421
2016-02-18,74200,789420
2016-02-19,74000,325067
2016-02-22,78000,429611
2016-02-23,77200,438417
2016-02-24,77500,167472
2016-02-25,81100,316175
2016-02-26,81200,140922
2016-02-29,80500,123882
2016-03-02,81000,94783
2016-03-03,80800,144874
2016-03-04,81300,123836
2016-03-07,80500,118595
2016-03-08,78700,203486
2016-03-09,79800,264832
2016-03-10,81000,117294
2016-03-11,81200,170788
2016-03-14,80300,113238
2016-03-15,80100,87947
2016-03-16,85000,374003
2016-03-17,84000,160996
2016-03-18,83600,86741
2016-03-21,82600,79893
2016-03-22,81800,67201
2016-03-23,81900,66742
2016-03-24,83800,107927
2016-03-25,83500,51447
2016-03-28,82500,51538
2016-03-29,82600,41249
2016-03-30,82300,44003
2016-03-31,81300,102040
2016-04-01,83600,144576
2016-04-04,83700,101192
2016-04-05,83300,83321
2016-04-06,83500,119605
2016-04-07,83800,110337
2016-04-08,82000,95283
2016-04-11,82300,69683
2016-04-12,80500,132466
2016-04-14,76500,318032
2016-04-15,76700,121249
2016-04-18,80500,223921
2016-04-19,80800,83419
2016-04-20,80800,100891
2016-04-21,84200,238651
2016-04-22,86800,272333
2016-04-25,88700,184015
2016-04-26,87500,156676
2016-04-27,85700,95476
2016-04-28,85900,65893
2016-04-29,87200,78996
2016-05-02,86900,83332
2016-05-03,88500,112954
2016-05-04,87700,119864
2016-05-09,94400,311755
2016-05-10,93000,235301
2016-05-11,92700,95581
2016-05-12,93500,74707
2016-05-13,92700,101213
2016-05-16,92100,47172
2016-05-17,93000,86911
2016-05-18,90700,99226
2016-05-19,89200,117601
2016-05-20,91900,124748
2016-05-23,92900,68995
2016-05-24,93000,62496
2016-05-25,93000,70094
2016-05-26,91000,77528
2016-05-27,91700,48047
2016-05-30,91500,32959
2016-05-31,92000,57303
2016-06-01,94900,135586
2016-06-02,98800,217305
2016-06-03,98700,88437
2016-06-07,98600,142791
2016-06-08,100000,101795
2016-06-09,99900,95798
2016-06-10,97300,149683
2016-06-13,95500,68386
2016-06-14,96200,72499
2016-06-15,95400,82172
2016-06-16,94700,104740
2016-06-17,94600,52315
2016-06-20,95100,44879
2016-06-21,98400,147593
2016-06-22,98200,64170
2016-06-23,96800,57018
2016-06-24,95500,164459
2016-06-27,95200,120068
2016-06-28,98000,104150
2016-06-29,99700,138551
2016-06-30,100000,192604
2016-07-01,101500,137199
2016-07-04,102500,90315
2016-07-05,104000,91843
2016-07-06,105000,98419
2016-07-07,106000,142502
2016-07-08,100500,236801
2016-07-11,99900,209270
2016-07-12,100500,97091
2016-07-13,101500,110905
2016-07-14,99900,77657
2016-07-15,99700,68333
2016-07-18,103000,110733
2016-07-19,101000,80583
2016-07-20,99900,68696
2016-07-21,97400,254405
2016-07-22,96600,85050
2016-07-25,93500,172432
2016-07-26,95300,60752
2016-07-27,93000,124786
2016-07-28,94200,60041
2016-07-29,94900,83525
2016-08-01,92500,102559
2016-08-02,92500,89554
2016-08-03,90800,108103
2016-08-04,90500,89639
2016-08-05,87700,364092
2016-08-08,91300,254777
2016-08-09,91500,83572
2016-08-10,92200,97968
2016-08-11,92100,67235
2016-08-12,93400,59338
2016-08-16,94100,76482
2016-08-17,92200,78907
2016-08-18,90600,88135
2016-08-19,89400,84170
2016-08-22,88000,76338
2016-08-23,92600,96791
2016-08-24,92100,75123
2016-08-25,90300,53757
2016-08-26,90500,60773
2016-08-29,90000,48141
2016-08-30,91300,40060
2016-08-31,90100,100629
2016-09-01,93200,104454
2016-09-02,93800,94872
2016-09-05,93200,71480
2016-09-06,92900,42062
2016-09-07,90100,69840
2016-09-08,90200,48987
2016-09-09,89400,54243
2016-09-12,90300,52001
2016-09-13,89800,70632
2016-09-19,91900,77809
2016-09-20,94100,105922
2016-09-21,95200,85114
2016-09-22,95300,78526
2016-09-23,96700,113995
2016-09-26,96500,52755
2016-09-27,97200,42921
2016-09-28,97400,38268
2016-09-29,96200,53599
2016-09-30,96300,122433
2016-10-04,98000,87247
2016-10-05,98000,91341
2016-10-06,96100,77073
2016-10-07,94000,91010
2016-10-10,95000,71600
2016-10-11,94000,68550
2016-10-12,94400,46424
2016-10-13,91200,84884
2016-10-14,90800,58110
2016-10-17,89600,52210
2016-10-18,91600,35493
2016-10-19,90000,51206
2016-10-20,90000,51911
2016-10-21,89600,45343
2016-10-24,87200,126565
2016-10-25,80000,272496
2016-10-26,83900,155716
2016-10-27,84800,124153
2016-10-28,84900,53824
2016-10-31,81500,92774
2016-11-01,82000,85025
2016-11-02,78300,173290
2016-11-03,81300,110219
2016-11-04,79400,106200
2016-11-07,78800,121513
2016-11-08,78800,134052
2016-11-09,78200,239288
2016-11-10,79000,218954
2016-11-11,78000,120224
2016-11-14,76500,124996
2016-11-15,73300,179842
2016-11-16,73900,170936
2016-11-17,72900,108742
2016-11-18,70400,206256
2016-11-21,66800,256185
2016-11-22,65100,272006
2016-11-23,65000,131382
2016-11-24,62800,120682
2016-11-25,64500,206708
2016-11-28,65500,113911
2016-11-29,68500,249566
2016-11-30,67400,110671
2016-12-01,64600,139791
2016-12-02,62000,222664
2016-12-05,64900,211690
2016-12-06,65900,186085
2016-12-07,65100,135160
2016-12-08,67200,141150
2016-12-09,70800,324489
2016-12-12,70600,271325
2016-12-13,70600,97496
2016-12-14,69700,99158
2016-12-15,70100,103518
2016-12-16,69100,121532
2016-12-19,67300,160280
2016-12-20,67000,121674
2016-12-21,66400,131843
2016-12-22,65500,84189
2016-12-23,68300,159345
2016-12-26,67400,132318
2016-12-27,65400,123936
2016-12-28,65000,92157
2016-12-29,65800,86922
2017-01-02,61700,219026
2017-01-03,62400,94103
2017-01-04,62500,98168
2017-01-05,62300,109246
2017-01-06,62600,57405
2017-01-09,59500,228717
2017-01-10,59200,155246
2017-01-11,60800,181501
2017-01-12,62000,132311
2017-01-13,64000,172166
2017-01-16,66300,189819
2017-01-17,64900,173230
2017-01-18,65900,103879
2017-01-19,65900,96873
2017-01-20,67600,161765
2017-01-23,66400,94427
2017-01-24,67800,140307
2017-01-25,68800,146376
2017-01-26,66400,423096
2017-01-31,69300,120434
2017-02-01,68300,169736
2017-02-02,65900,132740
2017-02-03,66100,115860
2017-02-06,65400,50333
2017-02-07,65500,53812
2017-02-08,63500,124465
2017-02-09,62900,77790
2017-02-10,66100,187131
2017-02-13,69600,321734
2017-02-14,73800,580238
2017-02-15,77100,462573
2017-02-16,77300,250420
2017-02-17,75400,126944
2017-02-20,75500,160433
2017-02-21,74900,122382
2017-02-22,75000,112690
2017-02-23,74200,110962
2017-02-24,78000,379678
2017-02-27,77800,153991
2017-02-28,76700,134590
2017-03-02,73100,165038
2017-03-03,69000,281739
2017-03-06,71500,238248
2017-03-07,70500,98722
2017-03-08,71800,99337
2017-03-09,73700,279154
2017-03-10,72900,238277
2017-03-13,74600,207194
2017-03-14,72900,154497
2017-03-15,72600,104263
2017-03-16,72700,103576
2017-03-17,73600,114275
2017-03-20,71700,88857
2017-03-21,71200,83256
2017-03-22,71400,52942
2017-03-23,70500,89776
2017-03-24,75300,320302
2017-03-27,73900,145468
2017-03-28,76200,148905
2017-03-29,75800,120667
2017-03-30,74800,87258
2017-03-31,75100,78082
2017-04-03,76600,160716
2017-04-04,77400,165725
2017-04-05,76300,145183
2017-04-06,75800,58113
2017-04-07,75900,96241
2017-04-10,72900,177744
2017-04-11,73700,95592
2017-04-12,72800,83537
2017-04-13,77700,305541
2017-04-14,77600,98734
2017-04-17,80800,264548
2017-04-18,79100,121542
2017-04-19,79700,146181
2017-04-20,81700,355189
2017-04-21,81700,270363
2017-04-24,81100,133676
2017-04-25,80200,101696
2017-04-26,80700,101806
2017-04-27,80400,126176
2017-04-28,80300,85371
2017-05-02,80300,85847
2017-05-04,84000,201678
2017-05-08,85900,152226
2017-05-10,88300,283356
2017-05-11,90000,162368
2017-05-12,85800,601355
2017-05-15,87100,292869
2017-05-16,88800,128341
2017-05-17,88800,317258
2017-05-18,89000,136227
2017-05-19,90200,218766
2017-05-22,89600,79599
2017-05-23,88500,100648
2017-05-24,87700,99854
2017-05-25,87100,132658
2017-05-26,88000,169873
2017-05-29,86400,112746
2017-05-30,85700,127296
2017-05-31,85400,131378
2017-06-01,83800,142654
2017-06-02,82800,193019
2017-06-05,83000,116087
2017-06-07,82900,115690
2017-06-08,81600,159622
2017-06-09,81800,117785
2017-06-12,80500,82139
2017-06-13,77200,296692
2017-06-14,76500,235266
2017-06-15,78500,298533
2017-06-16,77800,151658
2017-06-19,75100,194378
2017-06-20,72500,267067
2017-06-21,73900,158690
2017-06-22,73400,73180
2017-06-23,75700,297552
2017-06-26,73900,133425
2017-06-27,75100,203771
2017-06-28,75200,173942
2017-06-29,72700,235964
2017-06-30,72200,186119
2017-07-03,73400,106823
2017-07-04,72100,143502
2017-07-05,72000,70781
2017-07-06,70900,160927
2017-07-07,69000,329703
2017-07-10,69200,164472
2017-07-11,69400,133976
2017-07-12,69200,149883
2017-07-13,69500,92349
2017-07-14,69500,81999
2017-07-17,70900,161849
2017-07-18,71100,99376
2017-07-19,72000,153230
2017-07-20,71200,143765
2017-07-21,70400,102885
2017-07-24,70600,69613
2017-07-25,70700,108877
2017-07-26,74000,429388
2017-07-27,74200,160739
2017-07-28,73800,169325
2017-07-31,71000,231016
2017-08-01,70600,195213
2017-08-02,71200,130777
2017-08-03,70400,104421
2017-08-04,68800,378098
2017-08-07,69000,118732
2017-08-08,69400,68093
2017-08-09,70900,115952
2017-08-10,72100,172373
2017-08-11,72100,93201
2017-08-14,72000,70900
2017-08-16,68300,646913
2017-08-17,69400,114809
2017-08-18,68900,192311
2017-08-21,67100,145050
2017-08-22,66600,110522
2017-08-23,66700,73413
2017-08-24,67800,179594
2017-08-25,65800,242622
2017-08-28,67900,124086
2017-08-29,68200,73132
2017-08-30,67900,48490
2017-08-31,67900,79239
2017-09-01,67900,124447
2017-09-04,66800,71164
2017-09-05,65800,95693
2017-09-06,66100,46878
2017-09-07,66900,63169
2017-09-08,65100,167206
2017-09-11,62900,143885
2017-09-12,64000,63977
2017-09-13,62200,102207
2017-09-14,63400,90705
2017-09-15,63000,45127
2017-09-18,62000,114766
2017-09-19,63000,80296
2017-09-20,65100,154899
2017-09-21,71600,697298
2017-09-22,70100,221302
2017-09-25,66600,191182
2017-09-26,69300,203062
2017-09-27,70800,305284
2017-09-28,73300,439782
2017-09-29,75800,609987
2017-10-10,76700,204610
2017-10-11,76200,124058
2017-10-12,75500,173847
2017-10-13,79000,394677
2017-10-16,81600,448118
2017-10-17,81700,216293
2017-10-18,80300,143974
2017-10-19,79400,141626
2017-10-20,77900,117406
2017-10-23,79300,120182
2017-10-24,80400,204653
2017-10-25,82400,255720
2017-10-26,84500,367156
2017-10-27,84500,273662
2017-10-30,84800,151026
2017-10-31,82800,199291
2017-11-01,82900,129340
2017-11-02,83500,163215
2017-11-03,83900,70969
2017-11-06,85900,168234
2017-11-07,84800,83194
2017-11-08,85300,125931
2017-11-09,85000,62008
2017-11-10,85400,45553
2017-11-13,87000,286216
2017-11-14,84500,215864
2017-11-15,79000,531702
2017-11-16,79200,176334
2017-11-17,79200,100419
2017-11-20,80100,142095
2017-11-21,80700,148983
2017-11-22,78300,160105
2017-11-23,80700,213337
2017-11-24,79700,81073
2017-11-27,80300,88290
2017-11-28,81900,162649
2017-11-29,85800,509702
2017-11-30,86400,331918
2017-12-01,86900,161163
2017-12-04,88600,232435
2017-12-05,87600,95201
2017-12-06,87800,103999
2017-12-07,84400,111391
2017-12-08,84800,60582
2017-12-11,86000,88971
2017-12-12,81200,197748
2017-12-13,83900,93311
2017-12-14,84500,127578
2017-12-15,84800,114300
2017-12-18,85000,122465
2017-12-19,82800,170045
2017-12-20,82900,118997
2017-12-21,81200,125652
2017-12-22,80900,183601
2017-12-26,81400,94855
2017-12-27,81000,92732
2017-12-28,82000,57361
2018-01-02,85000,90401
2018-01-03,85400,87705
2018-01-04,84100,72495
2018-01-05,84600,59457
2018-01-08,82400,101108
2018-01-09,81400,101459
2018-01-10,85000,157122
2018-01-11,88100,269688
2018-01-12,87000,112992
2018-01-15,86200,82133
2018-01-16,88000,183968
2018-01-17,90400,245685
2018-01-18,88100,121871
2018-01-19,91500,236741
2018-01-22,92700,247006
2018-01-23,92100,110275
2018-01-24,92000,117561
2018-01-25,91200,68119
2018-01-26,91900,72982
2018-01-29,89300,159896
2018-01-30,89500,137949
2018-01-31,89500,108042
2018-02-01,91300,134163
2018-02-02,90700,100278
2018-02-05,89600,98239
2018-02-06,86800,114800
2018-02-07,84800,100706
2018-02-08,86100,64939
2018-02-09,85500,52850
2018-02-12,86500,63943
2018-02-13,84800,74089
2018-02-14,77100,591026
2018-02-19,78100,179775
2018-02-20,77600,156739
2018-02-21,82700,1401457
2018-02-22,78700,438318
2018-02-23,79500,365973
2018-02-26,78700,192369
2018-02-27,79000,119805
2018-02-28,77600,159093
2018-03-02,76500,111186
2018-03-05,77500,93420
2018-03-06,78100,69681
2018-03-07,77100,96952
2018-03-08,77300,124383
2018-03-09,82000,330851
2018-03-12,82700,157409
2018-03-13,82900,146056
2018-03-14,81000,126147
2018-03-15,81900,126653
2018-03-16,81600,74217
2018-03-19,80700,74212
2018-03-20,80100,83233
2018-03-21,80000,86645
2018-03-22,79500,83562
2018-03-23,77200,118619
2018-03-26,78000,71236
2018-03-27,77800,131453
2018-03-28,78400,292023
2018-03-29,77800,107193
2018-03-30,78100,118036
2018-04-02,82600,488921
2018-04-03,83700,240928
2018-04-04,82500,177365
2018-04-05,80900,128091
2018-04-06,80300,77589
2018-04-09,80900,77891
2018-04-10,82000,88277
2018-04-11,81100,69293
2018-04-12,80100,99121
2018-04-13,81600,134066
2018-04-16,81000,116323
2018-04-17,80400,99189
2018-04-18,82900,331600
2018-04-19,82200,143824
2018-04-20,80900,103265
2018-04-23,80200,92780
2018-04-24,81000,102304
2018-04-25,81900,95087
2018-04-26,82700,108182
2018-04-27,81800,68570
2018-04-30,81800,85614
