period,price,volume
2015-12-30,38400,349760
2016-01-04,38300,263126
2016-01-05,38800,335552
2016-01-06,37850,418608
2016-01-07,36900,386977
2016-01-08,39600,585576
2016-01-11,38200,270818
2016-01-12,38650,209222
2016-01-13,39050,225355
2016-01-14,37900,259733
2016-01-15,37850,202048
2016-01-18,38000,190434
2016-01-19,37600,147399
2016-01-20,38300,267226
2016-01-21,37050,294744
2016-01-22,38600,372155
2016-01-25,39400,349524
2016-01-26,38800,164859
2016-01-27,39900,270742
2016-01-28,39850,166176
2016-01-29,41200,508559
2016-02-01,41600,297084
2016-02-02,41800,290941
2016-02-03,41200,247964
2016-02-04,41550,333867
2016-02-05,41200,147823
2016-02-11,41700,505621
2016-02-12,40600,687758
2016-02-15,40850,370213
2016-02-16,41100,196389
2016-02-17,41150,264832
2016-02-18,40350,516640
2016-02-19,41050,322649
2016-02-22,41050,207251
2016-02-23,41450,284372
2016-02-24,41900,214104
2016-02-25,41050,229428
2016-02-26,41250,185335
2016-02-29,41250,215666
2016-03-02,41850,246376
2016-03-03,41350,240160
2016-03-04,40600,323558
2016-03-07,40200,344341
2016-03-08,39950,302834
2016-03-09,41350,439584
2016-03-10,41550,293862
2016-03-11,41350,214250
2016-03-14,40600,258616
2016-03-15,41300,228147
2016-03-16,42150,399905
2016-03-17,42100,335061
2016-03-18,41750,322679
2016-03-21,42500,267018
2016-03-22,42500,230371
2016-03-23,42250,150783
2016-03-24,41750,183669
2016-03-25,42000,214278
2016-03-28,42100,159280
2016-03-29,42750,301776
2016-03-30,40950,778267
2016-03-31,40900,891476
2016-04-01,41100,459385
2016-04-04,40250,342640
2016-04-05,41250,309084
2016-04-06,41100,314530
2016-04-07,40500,421655
2016-04-08,41000,295008
2016-04-11,41100,199870
2016-04-12,40950,233281
2016-04-14,42150,418901
2016-04-15,43400,504378
2016-04-18,42850,356645
2016-04-19,42900,367179
2016-04-20,42300,451611
2016-04-21,42350,204486
2016-04-22,42150,171915
2016-04-25,42950,205692
2016-04-26,42750,286329
2016-04-27,43250,218461
2016-04-28,43150,452225
2016-04-29,42650,260571
2016-05-02,42750,146693
2016-05-03,42250,200180
2016-05-04,43050,368187
2016-05-09,44600,498761
2016-05-10,43300,310290
2016-05-11,42700,300479
2016-05-12,42500,217871
2016-05-13,42200,220559
2016-05-16,42600,220541
2016-05-17,42550,201342
2016-05-18,42400,344639
2016-05-19,42300,296249
2016-05-20,42450,270691
2016-05-23,41150,372289
2016-05-24,40550,401264
2016-05-25,41500,328205
2016-05-26,41600,176193
2016-05-27,41950,177966
2016-05-30,41950,192857
2016-05-31,42550,593522
2016-06-01,42000,296016
2016-06-02,42400,231542
2016-06-03,42800,234547
2016-06-07,43400,334185
2016-06-08,44050,507279
2016-06-09,43150,452974
2016-06-10,43200,206646
2016-06-13,42950,183653
2016-06-14,42200,194035
2016-06-15,42200,214653
2016-06-16,41850,226875
2016-06-17,42050,303721
2016-06-20,42500,209511
2016-06-21,42200,176152
2016-06-22,42250,217021
2016-06-23,42200,154099
2016-06-24,41900,407642
2016-06-27,42200,291816
2016-06-28,41000,448614
2016-06-29,41050,378254
2016-06-30,41700,271903
2016-07-01,41550,273142
2016-07-04,42200,186085
2016-07-05,41650,199653
2016-07-06,41000,240530
2016-07-07,40900,201780
2016-07-08,40600,340362
2016-07-11,41350,288683
2016-07-12,40750,232312
2016-07-13,41100,360880
2016-07-14,41450,231543
2016-07-15,41750,369497
2016-07-18,41400,170652
2016-07-19,41150,475782
2016-07-20,40750,418559
2016-07-21,40700,335523
2016-07-22,40350,291170
2016-07-25,40950,222009
2016-07-26,41400,316146
2016-07-27,41000,268119
2016-07-28,41350,208683
2016-07-29,41000,324941
2016-08-01,41300,273260
2016-08-02,40450,373219
2016-08-03,38950,978086
2016-08-04,40200,419836
2016-08-05,40700,346987
2016-08-08,41100,294397
2016-08-09,41500,278460
2016-08-10,42150,380562
2016-08-11,42100,202385
2016-08-12,42200,186980
2016-08-16,41750,195337
2016-08-17,41400,239412
2016-08-18,41250,207284
2016-08-19,39900,471565
2016-08-22,39450,441281
2016-08-23,39500,357732
2016-08-24,39600,242521
2016-08-25,39600,378783
2016-08-26,40100,240102
2016-08-29,40500,315922
2016-08-30,40200,218133
2016-08-31,39450,346875
2016-09-01,40200,239590
2016-09-02,40050,155607
2016-09-05,40500,137569
2016-09-06,40000,235965
2016-09-07,40000,178808
2016-09-08,39900,293600
2016-09-09,39300,202583
2016-09-12,39300,223389
2016-09-13,38450,383320
2016-09-19,38400,446127
2016-09-20,39000,406126
2016-09-21,39500,302757
2016-09-22,39600,219472
2016-09-23,39800,332227
2016-09-26,39900,270860
2016-09-27,40150,191705
2016-09-28,39700,169097
2016-09-29,39950,134759
2016-09-30,39300,317198
2016-10-04,39100,177853
2016-10-05,38850,416647
2016-10-06,38000,512965
2016-10-07,38000,287407
2016-10-10,38350,215767
2016-10-11,38250,272814
2016-10-12,38350,361935
2016-10-13,37900,422143
2016-10-14,37700,699196
2016-10-17,38400,404821
2016-10-18,38700,261195
2016-10-19,39050,251919
2016-10-20,39150,207087
2016-10-21,38750,249516
2016-10-24,39500,254084
2016-10-25,38850,192972
2016-10-26,38550,175511
2016-10-27,38900,161584
2016-10-28,38500,190353
2016-10-31,37950,221799
2016-11-01,38450,147742
2016-11-02,38150,152224
2016-11-03,36000,823904
2016-11-04,37200,461697
2016-11-07,36450,542989
2016-11-08,36600,235467
2016-11-09,36850,455346
2016-11-10,37500,427212
2016-11-11,36500,1069854
2016-11-14,36150,265621
2016-11-15,35600,472480
2016-11-16,35450,458095
2016-11-17,36000,242368
2016-11-18,35600,268733
2016-11-21,35350,181906
2016-11-22,35900,298822
2016-11-23,36100,373989
2016-11-24,36850,390434
2016-11-25,37450,381918
2016-11-28,37200,215717
2016-11-29,37150,208415
2016-11-30,35650,808262
2016-12-01,36800,374070
2016-12-02,36300,233973
2016-12-05,36250,167281
2016-12-06,36550,286790
2016-12-07,36850,260212
2016-12-08,37750,445892
2016-12-09,37400,209064
2016-12-12,36900,249905
2016-12-13,37050,273101
2016-12-14,37350,272868
2016-12-15,37050,213664
2016-12-16,36650,347344
2016-12-19,37050,239995
2016-12-20,36650,142150
2016-12-21,36550,294680
2016-12-22,36950,242810
2016-12-23,37550,245781
2016-12-26,37350,194276
2016-12-27,37150,216105
2016-12-28,36250,176053
2016-12-29,35750,326228
2017-01-02,35700,188783
2017-01-03,35550,391803
2017-01-04,36300,309752
2017-01-05,36650,327955
2017-01-06,36050,325900
2017-01-09,34550,672511
2017-01-10,34800,391764
2017-01-11,34500,1063486
2017-01-12,34650,437110
2017-01-13,35100,228346
2017-01-16,34950,398638
2017-01-17,34950,542484
2017-01-18,34500,256983
2017-01-19,34200,393897
2017-01-20,34000,390436
2017-01-23,34050,277578
2017-01-24,33900,404405
2017-01-25,32950,657784
2017-01-26,32650,399559
2017-01-31,32700,373080
2017-02-01,34000,597149
2017-02-02,34550,670052
2017-02-03,34500,403502
2017-02-06,35100,575513
2017-02-07,35450,387749
2017-02-08,35000,408029
2017-02-09,35350,430382
2017-02-10,34900,352672
2017-02-13,35200,262488
2017-02-14,35500,314383
2017-02-15,35600,209815
2017-02-16,34300,774609
2017-02-17,34150,343438
2017-02-20,34450,282289
2017-02-21,34500,166561
2017-02-22,34650,286611
2017-02-23,35450,422571
2017-02-24,35450,515726
2017-02-27,35650,286287
2017-02-28,35350,334581
2017-03-02,34700,530121
2017-03-03,34350,222585
2017-03-06,33350,469908
2017-03-07,34250,397417
2017-03-08,34250,255608
2017-03-09,34000,378635
2017-03-10,33750,455487
2017-03-13,33750,281384
2017-03-14,34200,332088
2017-03-15,34350,226268
2017-03-16,34600,271160
2017-03-17,35900,509209
2017-03-20,35950,405325
2017-03-21,35950,444762
2017-03-22,37500,834410
2017-03-23,37300,289531
2017-03-24,37150,402208
2017-03-27,37300,279021
2017-03-28,36800,186388
2017-03-29,37000,209687
2017-03-30,38150,453928
2017-03-31,38200,413646
2017-04-03,37400,322649
2017-04-04,37300,204113
2017-04-05,37250,280813
2017-04-06,36600,330017
2017-04-07,37000,275268
2017-04-10,36450,160295
2017-04-11,36000,367430
2017-04-12,36000,158395
2017-04-13,37300,356963
2017-04-14,37350,241654
2017-04-17,37050,169197
2017-04-18,37500,194165
2017-04-19,36800,261381
2017-04-20,37600,228081
2017-04-21,37500,234698
2017-04-24,36950,189701
2017-04-25,37550,243200
2017-04-26,37650,203896
2017-04-27,37400,287463
2017-04-28,36150,449467
2017-05-02,36800,411988
2017-05-04,37100,291891
2017-05-08,37600,387967
2017-05-10,37800,500798
2017-05-11,38800,454269
2017-05-12,38550,158621
2017-05-15,38550,173808
2017-05-16,36900,499267
2017-05-17,36850,228237
2017-05-18,36250,348330
2017-05-19,36500,239068
2017-05-22,36100,305210
2017-05-23,36450,342587
2017-05-24,36950,312704
2017-05-25,36700,207736
2017-05-26,36550,285090
2017-05-29,36050,465517
2017-05-30,36250,527170
2017-05-31,36250,520407
2017-06-01,36200,874926
2017-06-02,37150,422194
2017-06-05,36600,275351
2017-06-07,36050,495586
2017-06-08,35950,808692
2017-06-09,35300,807252
2017-06-12,35600,251392
2017-06-13,35800,168323
2017-06-14,35350,282049
2017-06-15,35450,228695
2017-06-16,35200,341284
2017-06-19,35350,147002
2017-06-20,34600,317564
2017-06-21,34950,319251
2017-06-22,35500,268902
2017-06-23,35150,172345
2017-06-26,35000,139755
2017-06-27,35100,211886
2017-06-28,35400,185177
2017-06-29,35050,177792
2017-06-30,34850,400422
2017-07-03,35400,205345
2017-07-04,35300,194859
2017-07-05,34900,165395
2017-07-06,34850,164215
2017-07-07,34800,163945
2017-07-10,34000,328236
2017-07-11,34300,227545
2017-07-12,34050,298530
2017-07-13,33400,404737
2017-07-14,33700,192370
2017-07-17,34350,306711
2017-07-18,34500,185993
2017-07-19,35050,390015
2017-07-20,34950,163605
2017-07-21,34500,210852
2017-07-24,34550,130635
2017-07-25,35500,456317
2017-07-26,35350,336187
2017-07-27,36900,619451
2017-07-28,36900,575140
2017-07-31,37000,578633
2017-08-01,37650,362929
2017-08-02,37050,197874
2017-08-03,36800,242350
2017-08-04,36500,160499
2017-08-07,36300,170457
2017-08-08,36200,211529
2017-08-09,37300,451654
2017-08-10,35900,512869
2017-08-11,35650,262306
2017-08-14,35700,146005
2017-08-16,35050,237889
2017-08-17,35050,191091
2017-08-18,35350,178605
2017-08-21,35350,119200
2017-08-22,35250,163037
2017-08-23,34850,254795
2017-08-24,34800,250564
2017-08-25,34900,178338
2017-08-28,35150,134578
2017-08-29,35100,181401
2017-08-30,34850,169167
2017-08-31,34500,334559
2017-09-01,34450,154455
2017-09-04,34300,195888
2017-09-05,34850,190089
2017-09-06,35250,244774
2017-09-07,35450,189842
2017-09-08,35350,158492
2017-09-11,35950,261062
2017-09-12,35900,213384
2017-09-13,34850,293557
2017-09-14,35500,357118
2017-09-15,35700,179081
2017-09-18,35650,161324
2017-09-19,34850,335101
2017-09-20,35050,181774
2017-09-21,34400,289023
2017-09-22,34400,213486
2017-09-25,34100,138033
2017-09-26,34600,228251
2017-09-27,34700,126850
2017-09-28,34700,307132
2017-09-29,35000,194685
2017-10-10,34750,446804
2017-10-11,34050,480135
2017-10-12,34150,301349
2017-10-13,34250,155230
2017-10-16,34750,195889
2017-10-17,34050,216533
2017-10-18,33850,215024
2017-10-19,34350,313710
2017-10-20,34250,174314
2017-10-23,33900,207053
2017-10-24,34100,190669
2017-10-25,33800,328611
2017-10-26,33850,384217
2017-10-27,34200,342397
2017-10-30,34150,264069
2017-10-31,34300,279068
2017-11-01,34100,230214
2017-11-02,34150,187676
2017-11-03,34500,211972
2017-11-06,34350,176655
2017-11-07,34550,240035
2017-11-08,34650,198360
2017-11-09,35800,764273
2017-11-10,35900,624779
2017-11-13,35700,227190
2017-11-14,37600,831991
2017-11-15,37950,514554
2017-11-16,38200,407952
2017-11-17,38000,454906
2017-11-20,38050,301818
2017-11-21,37700,348382
2017-11-22,37200,255709
2017-11-23,37950,311630
2017-11-24,37500,119674
2017-11-27,36800,310721
2017-11-28,37150,321277
2017-11-29,37350,240455
2017-11-30,37150,777580
2017-12-01,36700,167567
2017-12-04,37250,163584
2017-12-05,37650,250320
2017-12-06,37600,256703
2017-12-07,37900,299655
2017-12-08,36650,302300
2017-12-11,36950,169721
2017-12-12,36950,156683
2017-12-13,37950,297400
2017-12-14,38100,862140
2017-12-15,36750,702129
2017-12-18,36050,596926
2017-12-19,35050,727128
2017-12-20,35000,388044
2017-12-21,34850,361388
2017-12-22,34650,406974
2017-12-26,34900,492858
2017-12-27,34300,418422
2017-12-28,34800,284580
2018-01-02,32050,2012609
2018-01-03,31950,922887
2018-01-04,31750,630223
2018-01-05,31200,763308
2018-01-08,31550,469383
2018-01-09,31750,423120
2018-01-10,31650,512549
2018-01-11,31200,448111
2018-01-12,31400,304112
2018-01-15,31250,236996
2018-01-16,31700,262555
2018-01-17,32550,617153
2018-01-18,31850,356994
2018-01-19,32350,263903
2018-01-22,32300,355848
2018-01-23,32900,374516
2018-01-24,32850,373950
2018-01-25,32850,335424
2018-01-26,33050,277342
2018-01-29,33400,343527
2018-01-30,32750,335889
2018-01-31,32450,373857
2018-02-01,33200,378813
2018-02-02,33400,417524
2018-02-05,32200,351828
2018-02-06,31850,432814
2018-02-07,31450,367335
2018-02-08,31400,366733
2018-02-09,29850,781360
2018-02-12,29850,586250
2018-02-13,29500,1027073
2018-02-14,29700,312909
2018-02-19,30050,215203
2018-02-20,29600,374890
2018-02-21,29550,237744
2018-02-22,29250,372145
2018-02-23,29050,377478
2018-02-26,29250,311002
2018-02-27,29350,379619
2018-02-28,28850,983630
2018-03-02,28400,510322
2018-03-05,28050,274231
2018-03-06,28700,384809
2018-03-07,28750,355051
2018-03-08,28950,496873
2018-03-09,29200,448959
2018-03-12,28800,452082
2018-03-13,28450,360628
2018-03-14,28400,254157
2018-03-15,28500,385737
2018-03-16,28050,733383
2018-03-19,27950,460752
2018-03-20,27900,289716
2018-03-21,28300,450313
2018-03-22,28400,374674
2018-03-23,27400,547057
2018-03-26,27350,282002
2018-03-27,27550,324619
2018-03-28,27650,207976
2018-03-29,27250,415710
2018-03-30,28200,487873
2018-04-02,28500,454828
2018-04-03,28350,420610
2018-04-04,28450,825745
2018-04-05,28200,291595
2018-04-06,27900,314119
2018-04-09,27600,428194
2018-04-10,27400,515497
2018-04-11,27200,440256
2018-04-12,26850,616156
2018-04-13,26100,1503329
2018-04-16,26450,1368686
2018-04-17,27100,1837989
2018-04-18,27800,1257719
2018-04-19,27600,628264
2018-04-20,28750,1890896
2018-04-23,28750,1913266
2018-04-24,29550,1050907
2018-04-25,29450,582024
2018-04-26,29000,575419
2018-04-27,28950,456344
2018-04-30,28900,295825
2018-05-02,29250,455852
2018-05-03,29150,617097
2018-05-04,29050,567701
2018-05-08,29000,468307
2018-05-09,28650,270384
2018-05-10,28650,565948
2018-05-11,28650,374550
2018-05-14,27950,627120
2018-05-15,27950,393840
2018-05-16,27600,431546
2018-05-17,27950,403061
2018-05-18,28150,405153
2018-05-21,27950,166919
2018-05-23,27450,426265
2018-05-24,27600,286210
2018-05-25,27500,244690
2018-05-28,27000,351817
2018-05-29,26900,233730
2018-05-30,26800,443841
2018-05-31,26850,731383
2018-06-01,27000,226810
2018-06-04,26950,307710
2018-06-05,27300,911917
2018-06-07,27400,468991
2018-06-08,28100,468387
2018-06-11,28100,331057
2018-06-12,28850,594301
2018-06-14,28650,805329
2018-06-15,28600,597856
2018-06-18,28800,539384
2018-06-19,28950,611973
2018-06-20,28450,479934
2018-06-21,27300,620613
2018-06-22,27650,395780
2018-06-25,27550,373702
2018-06-26,27050,356013
2018-06-27,26650,538508
2018-06-28,25950,707299
2018-06-29,26150,333620
2018-07-02,25850,281398
2018-07-03,25700,265349
2018-07-04,25750,176357
2018-07-05,25400,246716
2018-07-06,25500,295947
2018-07-09,25850,253956
2018-07-10,25950,264426
2018-07-11,25900,424552
2018-07-12,25900,412110
2018-07-13,25850,211951
2018-07-16,26000,156062
2018-07-17,26350,255930
2018-07-18,27000,521705
