period,price,volume
2015-12-30,38200,23203
2016-01-04,37100,40711
2016-01-05,36500,30453
2016-01-06,36300,42528
2016-01-07,37400,46958
2016-01-08,39050,89766
2016-01-11,38950,81692
2016-01-12,40250,114671
2016-01-13,40350,84316
2016-01-14,38350,32772
2016-01-15,37950,37198
2016-01-18,37350,22917
2016-01-19,34250,117897
2016-01-20,31900,94469
2016-01-21,30950,205597
2016-01-22,31950,81754
2016-01-25,32750,50611
2016-01-26,31250,51950
2016-01-27,31100,48905
2016-01-28,31750,30897
2016-01-29,30450,68862
2016-02-01,30800,60577
2016-02-02,32600,90260
2016-02-03,32800,58246
2016-02-04,32400,37394
2016-02-05,31550,37699
2016-02-11,30550,47197
2016-02-12,28050,108862
2016-02-15,28200,61006
2016-02-16,28050,139128
2016-02-17,28300,131940
2016-02-18,30600,125502
2016-02-19,30500,96855
2016-02-22,30500,38133
2016-02-23,31000,76673
2016-02-24,31500,67607
2016-02-25,32900,102006
2016-02-26,33300,75024
2016-02-29,34450,109061
2016-03-02,33900,61332
2016-03-03,34600,74855
2016-03-04,33700,61330
2016-03-07,33850,47817
2016-03-08,32900,77905
2016-03-09,33350,29524
2016-03-10,34800,67000
2016-03-11,33600,56966
2016-03-14,33050,36146
2016-03-15,34500,68566
2016-03-16,35150,129462
2016-03-17,36400,88094
2016-03-18,35500,88867
2016-03-21,35800,58804
2016-03-22,35000,32243
2016-03-23,34800,51873
2016-03-24,34750,46301
2016-03-25,35000,42926
2016-03-28,34950,27467
2016-03-29,35650,43665
2016-03-30,35350,39421
2016-03-31,36050,58806
2016-04-01,35850,50783
2016-04-04,35500,45132
2016-04-05,35400,26350
2016-04-06,34800,49999
2016-04-07,33950,61175
2016-04-08,33700,42329
2016-04-11,33700,24719
2016-04-12,32700,53583
2016-04-14,33600,42940
2016-04-15,33400,35527
2016-04-18,34050,57796
2016-04-19,33700,28009
2016-04-20,33100,35337
2016-04-21,32850,29131
2016-04-22,32550,28488
2016-04-25,31950,52616
2016-04-26,32100,44355
2016-04-27,32750,52773
2016-04-28,32900,35030
2016-04-29,32100,29725
2016-05-02,32200,23056
2016-05-03,31950,24667
2016-05-04,31600,32805
2016-05-09,32400,42712
2016-05-10,33200,54241
2016-05-11,33050,31130
2016-05-12,32000,56774
2016-05-13,32050,33139
2016-05-16,31950,31475
2016-05-17,30750,77670
2016-05-18,30150,49473
2016-05-19,29950,35136
2016-05-20,29250,62182
2016-05-23,29150,29666
2016-05-24,28700,44151
2016-05-25,30350,118747
2016-05-26,29650,67245
2016-05-27,29950,25640
2016-05-30,30000,33640
2016-05-31,29800,54730
2016-06-01,29850,43967
2016-06-02,29850,62543
2016-06-03,29700,51840
2016-06-07,29700,53481
2016-06-08,29300,60038
2016-06-09,28850,79545
2016-06-10,29050,43107
2016-06-13,28100,61454
2016-06-14,26450,146444
2016-06-15,26450,68796
2016-06-16,26400,68452
2016-06-17,26300,39013
2016-06-20,26300,24158
2016-06-21,25850,45535
2016-06-22,25500,46514
2016-06-23,25500,32523
2016-06-24,24100,96899
2016-06-27,23250,88384
2016-06-28,23850,64191
2016-06-29,24000,48817
2016-06-30,24250,40466
2016-07-01,24400,50739
2016-07-04,23900,41926
2016-07-05,23650,49076
2016-07-06,23850,31631
2016-07-07,24000,26285
2016-07-08,23650,38519
2016-07-11,23650,30163
2016-07-12,23900,37591
2016-07-13,23900,72677
2016-07-14,23850,19667
2016-07-15,24300,45404
2016-07-18,24450,51902
2016-07-19,24550,42114
2016-07-20,24500,24146
2016-07-21,24300,26895
2016-07-22,24250,28787
2016-07-25,24000,24834
2016-07-26,24200,25907
2016-07-27,24250,21539
2016-07-28,24150,24933
2016-07-29,23700,63417
2016-08-01,23100,67668
2016-08-02,23400,33519
2016-08-03,23150,26564
2016-08-04,22900,37327
2016-08-05,22950,17533
2016-08-08,23800,58339
2016-08-09,23950,41271
2016-08-10,24100,93602
2016-08-11,24200,56565
2016-08-12,24850,98649
2016-08-16,24750,70796
2016-08-17,24150,84592
2016-08-18,23550,47192
2016-08-19,23300,55052
2016-08-22,22700,62223
2016-08-23,23000,32695
2016-08-24,23200,28502
2016-08-25,22950,34681
2016-08-26,23600,43211
2016-08-29,23650,44216
2016-08-30,23650,40367
2016-08-31,23150,42154
2016-09-01,23200,39989
2016-09-02,24050,49336
2016-09-05,24750,62497
2016-09-06,24400,34858
2016-09-07,24850,48345
2016-09-08,24850,66269
2016-09-09,24500,36740
2016-09-12,24300,22407
2016-09-13,24200,45601
2016-09-19,23900,22202
2016-09-20,23800,29129
2016-09-21,23950,27392
2016-09-22,24200,19397
2016-09-23,24150,35163
2016-09-26,24300,16132
2016-09-27,24550,51598
2016-09-28,24600,27446
2016-09-29,24450,18499
2016-09-30,23900,31981
2016-10-04,24200,37882
2016-10-05,24450,18760
2016-10-06,24200,25395
2016-10-07,23750,37592
2016-10-10,25000,104832
2016-10-11,25900,146795
2016-10-12,26050,67313
2016-10-13,25400,55190
2016-10-14,25250,33790
2016-10-17,24100,70784
2016-10-18,23700,50522
2016-10-19,23350,61753
2016-10-20,22750,57039
2016-10-21,23000,32210
2016-10-24,23000,25023
2016-10-25,23000,21386
2016-10-26,22600,33704
2016-10-27,23300,24461
2016-10-28,23300,19267
2016-10-31,22750,23674
2016-11-01,22700,19739
2016-11-02,22200,33440
2016-11-03,22600,24086
2016-11-04,23050,35701
2016-11-07,23000,23252
2016-11-08,23250,31561
2016-11-09,22850,66296
2016-11-10,23800,47467
2016-11-11,24050,35239
2016-11-14,24750,61629
2016-11-15,24700,51774
2016-11-16,24750,44185
2016-11-17,24750,43096
2016-11-18,24450,27252
2016-11-21,23550,25658
2016-11-22,23100,45462
2016-11-23,22500,59039
2016-11-24,21950,59922
2016-11-25,21950,36083
2016-11-28,21400,38006
2016-11-29,22000,27342
2016-11-30,21950,35783
2016-12-01,21400,38776
2016-12-02,21750,27169
2016-12-05,21600,21139
2016-12-06,21850,18766
