period,price,volume
2015-12-30,93524,1311
2016-01-04,91637,7160
2016-01-05,92266,3589
2016-01-06,89854,10355
2016-01-07,92161,3401
2016-01-08,91217,2152
2016-01-11,90169,1594
2016-01-12,88072,1692
2016-01-13,85451,9273
2016-01-14,85451,10160
2016-01-15,85346,1830
2016-01-18,86185,2475
2016-01-19,85556,330
2016-01-20,80208,11046
2016-01-21,83878,2483
2016-01-22,84822,1595
2016-01-25,82830,2125
2016-01-26,79789,2339
2016-01-27,79160,5518
2016-01-28,80104,2830
2016-01-29,80523,4251
2016-02-01,81781,4573
2016-02-02,81781,3503
2016-02-03,82620,3001
2016-02-04,83039,1082
2016-02-05,83878,1676
2016-02-11,81257,1368
2016-02-12,81047,3631
2016-02-15,81257,1993
2016-02-16,81781,1170
2016-02-17,82096,1803
2016-02-18,80942,3209
2016-02-19,77168,11831
2016-02-22,77063,13347
2016-02-23,77797,7973
2016-02-24,79055,10436
2016-02-25,79160,3611
2016-02-26,82305,11421
2016-02-29,81257,13863
2016-03-02,81676,3343
2016-03-03,82410,6183
2016-03-04,82201,2482
2016-03-07,82620,5642
2016-03-08,83039,3450
2016-03-09,83773,2812
2016-03-10,84193,2957
2016-03-11,84298,5605
2016-03-14,84088,2467
2016-03-15,83878,2784
2016-03-16,83459,5871
2016-03-17,83773,7669
2016-03-18,84088,3489
2016-03-21,83878,3546
2016-03-22,83249,3045
2016-03-23,82830,3405
2016-03-24,81886,5032
2016-03-25,81886,1442
2016-03-28,82201,3395
2016-03-29,82201,2695
2016-03-30,82515,4768
2016-03-31,82410,3676
2016-04-01,82620,3984
2016-04-04,82620,4982
2016-04-05,82305,8463
2016-04-06,82725,4004
2016-04-07,83039,3460
2016-04-08,83354,3949
2016-04-11,83459,1839
2016-04-12,84507,7384
2016-04-14,84612,4346
2016-04-15,84612,4069
2016-04-18,84717,3747
2016-04-19,84717,4282
2016-04-20,84717,3559
2016-04-21,83983,4112
2016-04-22,83144,2218
2016-04-25,82515,5035
2016-04-26,81362,4866
2016-04-27,80733,8510
2016-04-28,82830,7591
2016-04-29,83459,4100
2016-05-02,83564,4057
2016-05-03,84927,4835
2016-05-04,84298,4703
2016-05-09,84402,15571
2016-05-10,84402,3813
2016-05-11,84402,4954
2016-05-12,84402,2875
2016-05-13,84402,2678
2016-05-16,84193,1750
2016-05-17,84088,3537
2016-05-18,83564,4831
2016-05-19,83983,3335
2016-05-20,84193,1647
2016-05-23,85241,4775
2016-05-24,84402,6168
2016-05-25,84402,2655
2016-05-26,84402,1409
2016-05-27,84402,2467
2016-05-30,84402,1951
2016-05-31,83878,3164
2016-06-01,84402,5927
2016-06-02,84088,6031
2016-06-03,84402,3562
2016-06-07,84088,1753
2016-06-08,84193,1589
2016-06-09,83249,6026
2016-06-10,84193,3497
2016-06-13,83564,1680
2016-06-14,83354,2499
2016-06-15,81781,1643
2016-06-16,83459,7070
2016-06-17,81781,6795
2016-06-20,83354,1498
2016-06-21,83144,3218
2016-06-22,84717,912
2016-06-23,83773,1677
2016-06-24,82830,4111
2016-06-27,83354,3930
2016-06-28,83144,1355
2016-06-29,83459,840
