period,price,volume
2015-12-30,19074,96708
2016-01-04,17949,271760
2016-01-05,17705,165834
2016-01-06,17167,406855
2016-01-07,17069,215139
2016-01-08,16629,247793
2016-01-11,16237,231873
2016-01-12,15993,382946
2016-01-13,16091,184386
2016-01-14,16286,269129
2016-01-15,16384,231238
2016-01-18,16433,100206
2016-01-19,15846,159688
2016-01-20,15210,476027
2016-01-21,15357,259677
2016-01-22,15406,293576
2016-01-25,15553,235160
2016-01-26,15113,371352
2016-01-27,14819,550963
2016-01-28,15064,403478
2016-01-29,15259,194118
2016-02-01,15455,313423
2016-02-02,15113,300361
2016-02-03,14819,384963
2016-02-04,14868,260628
2016-02-05,15113,297713
2016-02-11,14281,501937
2016-02-12,13792,465608
2016-02-15,14037,347884
2016-02-16,13939,353116
2016-02-17,13841,190285
2016-02-18,14134,350018
2016-02-19,14134,111043
2016-02-22,14623,242454
2016-02-23,14379,187483
2016-02-24,14330,87160
2016-02-25,14281,325405
2016-02-26,14232,101319
2016-02-29,14379,254015
2016-03-02,14526,252689
2016-03-03,15748,844707
2016-03-04,17069,1963468
2016-03-07,17754,1215893
2016-03-08,18389,1063946
2016-03-09,18585,459645
2016-03-10,18732,554232
2016-03-11,19465,892610
2016-03-14,19563,658037
2016-03-15,18976,544949
2016-03-16,19514,550876
2016-03-17,20492,941354
2016-03-18,20737,353944
2016-03-21,20933,312599
2016-03-22,21324,485033
2016-03-23,21128,542280
2016-03-24,20639,603891
2016-03-25,20003,506304
2016-03-28,20003,467291
2016-03-29,21226,1067907
2016-03-30,22008,864430
2016-03-31,21911,623811
2016-04-01,20835,649154
2016-04-04,20395,494995
2016-04-05,18829,2678919
2016-04-06,19954,780165
2016-04-07,20248,304792
2016-04-08,20101,307560
2016-04-11,19905,308278
2016-04-12,19661,349260
2016-04-14,20492,615197
2016-04-15,19857,296274
2016-04-18,19221,486022
2016-04-19,19172,306096
2016-04-20,18976,255208
2016-04-21,19416,271981
2016-04-22,18585,615096
2016-04-25,20150,2015734
2016-04-26,20150,922450
2016-04-27,19900,496003
2016-04-28,19950,297257
2016-04-29,19750,232874
2016-05-02,19050,258454
2016-05-03,18950,160453
2016-05-04,18600,210635
2016-05-09,18100,286837
2016-05-10,18650,269996
2016-05-11,18350,155517
2016-05-12,18550,190246
2016-05-13,19000,287309
2016-05-16,19000,231050
2016-05-17,18450,388028
2016-05-18,18150,253891
2016-05-19,17900,259069
2016-05-20,17750,272688
2016-05-23,17700,143903
2016-05-24,17200,268128
2016-05-25,18200,418684
2016-05-26,17500,297108
2016-05-27,17700,175666
2016-05-30,17400,265312
2016-05-31,17850,262195
2016-06-01,17800,188506
2016-06-02,17750,218514
2016-06-03,17150,676170
2016-06-07,16550,504076
2016-06-08,16800,466797
2016-06-09,16450,550559
2016-06-10,17050,419464
2016-06-13,15900,544525
2016-06-14,15900,268920
2016-06-15,16050,183399
2016-06-16,15700,247743
2016-06-17,15900,202252
2016-06-20,16750,262154
2016-06-21,16800,175513
2016-06-22,17000,161624
2016-06-23,16550,210379
2016-06-24,15800,455629
2016-06-27,15100,464047
2016-06-28,15500,258691
2016-06-29,16100,169107
2016-06-30,16500,352150
2016-07-01,16400,142938
2016-07-04,16300,153109
2016-07-05,16350,78165
2016-07-06,15800,158692
2016-07-07,15900,113334
2016-07-08,15700,154481
2016-07-11,15850,124969
2016-07-12,15700,227995
2016-07-13,16050,401378
2016-07-14,15650,304363
2016-07-15,17300,1609200
2016-07-18,17300,615839
2016-07-19,17050,338175
2016-07-20,16700,465195
2016-07-21,16800,503360
2016-07-22,16600,410018
2016-07-25,16850,320338
2016-07-26,16850,352387
2016-07-27,17050,217781
2016-07-28,17400,393934
2016-07-29,17650,338054
2016-08-01,18250,801817
2016-08-02,18550,677288
2016-08-03,18000,440675
2016-08-04,17250,491764
2016-08-05,17250,237707
2016-08-08,17450,161537
2016-08-09,17750,246033
2016-08-10,18100,581804
2016-08-11,19250,2314445
2016-08-12,20150,1702186
2016-08-16,20050,551064
2016-08-17,18150,1824502
2016-08-18,18350,806719
2016-08-19,18300,588064
2016-08-22,18500,602662
2016-08-23,16900,1761000
2016-08-24,17650,824068
2016-08-25,17300,516418
2016-08-26,17900,1284079
2016-08-29,17950,520268
2016-08-30,19000,3073453
2016-08-31,19000,1776591
2016-09-01,20000,1715643
2016-09-02,20600,1209194
2016-09-05,20050,992360
2016-09-06,19650,1550620
2016-09-07,19200,442028
2016-09-08,19200,664501
2016-09-09,18400,1300309
2016-09-12,17900,508928
2016-09-13,17800,623157
2016-09-19,17900,376100
2016-09-20,17800,251305
2016-09-21,18100,446660
2016-09-22,19100,903361
2016-09-23,19050,365857
2016-09-26,19100,314517
2016-09-27,19600,590024
2016-09-28,19600,512212
2016-09-29,19450,492004
2016-09-30,18700,464976
2016-10-04,18050,530538
2016-10-05,18050,320845
