period,price,volume
2015-12-30,2830,561091
2016-01-04,2820,622106
2016-01-05,2865,830220
2016-01-06,2870,1409397
2016-01-07,2780,830955
2016-01-08,2720,1236784
2016-01-11,2690,484011
2016-01-12,2770,1601406
2016-01-13,3180,13982321
2016-01-14,3330,6831242
2016-01-15,3335,3253326
2016-01-18,3320,2097991
2016-01-19,3355,2052872
2016-01-20,3280,1914959
2016-01-21,3190,1662282
2016-01-22,3150,1594317
2016-01-25,3195,1375878
2016-01-26,3100,969373
2016-01-27,3145,1591466
2016-01-28,3175,1095740
2016-01-29,3135,769483
2016-02-01,3160,971252
2016-02-02,3170,633305
2016-02-03,3180,3853436
2016-02-04,3470,5594115
2016-02-05,3395,2375735
2016-02-11,3230,2585289
2016-02-12,3205,2758156
2016-02-15,3480,7239105
2016-02-16,3465,3787782
2016-02-17,3395,1450119
2016-02-18,3395,3104815
2016-02-19,3475,13722154
2016-02-22,3770,10310948
2016-02-23,3735,5842561
2016-02-24,3725,4122950
2016-02-25,3655,2602842
2016-02-26,3750,2385192
2016-02-29,3695,2476173
2016-03-02,3790,2215741
2016-03-03,3780,1706999
2016-03-04,3690,1673798
2016-03-07,3635,2239662
2016-03-08,3670,2081038
2016-03-09,3525,4892918
2016-03-10,3660,4271892
2016-03-11,3700,2086858
2016-03-14,3550,2657933
2016-03-15,3550,2339729
2016-03-16,3605,1870819
2016-03-17,3625,1694296
2016-03-18,3635,889558
2016-03-21,3520,2104288
2016-03-22,3410,3118128
2016-03-23,3435,2529880
2016-03-24,3445,1303753
2016-03-25,3620,3487942
2016-03-28,3565,1510373
2016-03-29,3575,1308784
2016-03-30,3525,2980342
2016-03-31,3470,1960568
2016-04-01,3375,1930340
2016-04-04,3350,1268781
2016-04-05,3320,1577171
2016-04-06,3265,1354929
2016-04-07,3395,2129712
2016-04-08,3340,1254130
2016-04-11,3410,1117016
2016-04-12,3345,1960328
2016-04-14,3295,1360702
2016-04-15,3335,819493
2016-04-18,3365,1048390
2016-04-19,3330,790728
2016-04-20,3315,874303
2016-04-21,3335,1075048
2016-04-22,3300,813254
2016-04-25,3265,712728
2016-04-26,3270,603510
2016-04-27,3240,1018598
2016-04-28,3220,827208
2016-04-29,3510,7064759
2016-05-02,3515,2883112
2016-05-03,3485,1841437
2016-05-04,3530,2559106
2016-05-09,3580,2027659
2016-05-10,3520,1131824
2016-05-11,3500,988754
2016-05-12,3505,912215
2016-05-13,3500,911904
2016-05-16,3520,1252270
2016-05-17,3550,1108292
2016-05-18,3510,17315834
2016-05-19,3575,3445514
2016-05-20,3500,2566295
2016-05-23,3655,4571623
2016-05-24,3630,1823800
2016-05-25,3695,2295335
2016-05-26,3550,2385904
2016-05-27,3605,1330592
2016-05-30,3515,1050058
2016-05-31,3650,1771443
2016-06-01,3605,1657556
2016-06-02,3550,1514280
2016-06-03,3485,1604383
2016-06-07,3490,1568556
2016-06-08,3480,756197
2016-06-09,3595,3572652
2016-06-10,3695,7764683
2016-06-13,3700,2549493
2016-06-14,3920,12279802
2016-06-15,3950,4550001
2016-06-16,4020,5363120
2016-06-17,3895,4400025
2016-06-20,3870,3191322
2016-06-21,3905,2514129
