period,price,volume
2015-12-30,30750,1801261
2016-01-04,30150,1878039
2016-01-05,30600,2482905
2016-01-06,30750,2461593
2016-01-07,30200,2424880
2016-01-08,29700,3967121
2016-01-11,28650,5358223
2016-01-12,27800,4418384
2016-01-13,28100,3481523
2016-01-14,27900,3957935
2016-01-15,26800,5431851
2016-01-18,26700,3658921
2016-01-19,28300,4291742
2016-01-20,26800,4186899
2016-01-21,26600,2840628
2016-01-22,27150,2361216
2016-01-25,28000,2977310
2016-01-26,27850,5351814
2016-01-27,27650,3205822
2016-01-28,27650,3035447
2016-01-29,27300,2898720
2016-02-01,28400,4767927
2016-02-02,28450,2865209
2016-02-03,27450,2705269
2016-02-04,28100,2459305
2016-02-05,28100,1484771
2016-02-11,27150,2468082
2016-02-12,27350,2429857
2016-02-15,27700,2162111
2016-02-16,28900,3851681
2016-02-17,30050,6106318
2016-02-18,30200,2972873
2016-02-19,29600,2336536
2016-02-22,29900,1366180
2016-02-23,30400,2123648
2016-02-24,30900,3480563
2016-02-25,30800,2527297
2016-02-26,30800,1282277
2016-02-29,30000,2989861
2016-03-02,30950,3567312
2016-03-03,31950,3898363
2016-03-04,31900,1913316
2016-03-07,31900,3487206
2016-03-08,30500,4616147
2016-03-09,30550,3503375
2016-03-10,30300,2734070
2016-03-11,30700,2117430
2016-03-14,30350,2062549
2016-03-15,29900,2078857
2016-03-16,29200,2902896
2016-03-17,29250,2768278
2016-03-18,29450,2864640
2016-03-21,29550,1783055
2016-03-22,30200,2546366
2016-03-23,30250,1868041
2016-03-24,29450,3587082
2016-03-25,29150,1978956
2016-03-28,28550,2795412
2016-03-29,28900,2343876
2016-03-30,28650,3512889
2016-03-31,28150,4336581
2016-04-01,28200,2991431
2016-04-04,27900,2823088
2016-04-05,27850,2032745
2016-04-06,27500,2410844
2016-04-07,26900,4588396
2016-04-08,27800,3718690
2016-04-11,27150,2425426
2016-04-12,27150,1850577
2016-04-14,27250,4761215
2016-04-15,27650,2785108
2016-04-18,27200,3861103
2016-04-19,27450,1843729
2016-04-20,27550,3231788
2016-04-21,27550,2999400
2016-04-22,27500,1556764
2016-04-25,27500,1506644
2016-04-26,29150,7750203
2016-04-27,29150,6213757
2016-04-28,27900,6766879
2016-04-29,28150,2878692
2016-05-02,27850,1306092
2016-05-03,27650,1373116
2016-05-04,26650,4388484
2016-05-09,25750,5291220
2016-05-10,26400,2564593
2016-05-11,26200,1735332
2016-05-12,26100,1759282
2016-05-13,26100,1849910
2016-05-16,26100,1337159
2016-05-17,25900,1545947
2016-05-18,26200,2474774
2016-05-19,26600,4367007
2016-05-20,26300,2245019
2016-05-23,27200,4534043
2016-05-24,26850,2428278
2016-05-25,27050,2250906
2016-05-26,27000,1938084
2016-05-27,28650,7719656
2016-05-30,29000,5492886
2016-05-31,28700,5414611
2016-06-01,28500,3630711
2016-06-02,28050,3443745
2016-06-03,27600,3680988
2016-06-07,28650,4435065
2016-06-08,28550,3940058
2016-06-09,29000,5336122
2016-06-10,29000,2413698
2016-06-13,28350,2607031
2016-06-14,29050,3490535
2016-06-15,29950,5751526
2016-06-16,29650,3687253
2016-06-17,29000,2891783
2016-06-20,30050,4501015
2016-06-21,29800,2376833
2016-06-22,30950,5122638
2016-06-23,31750,7147499
2016-06-24,31800,16852175
2016-06-27,32050,6146337
2016-06-28,31150,5072467
2016-06-29,31800,3801424
2016-06-30,32400,4558372
2016-07-01,32150,5289586
2016-07-04,32750,3192033
