period,price,volume
2015-12-30,40100,45069
2016-01-04,40900,54353
2016-01-05,40250,19571
2016-01-06,39250,41047
2016-01-07,37500,75068
2016-01-08,38200,36127
2016-01-11,38300,23090
2016-01-12,37450,89327
2016-01-13,36900,84164
2016-01-14,37150,62528
2016-01-15,35950,52273
2016-01-18,35100,23373
2016-01-19,32200,200386
2016-01-20,29200,338758
2016-01-21,30950,267883
2016-01-22,31300,112224
2016-01-25,31750,101675
2016-01-26,32200,76626
2016-01-27,32800,47853
2016-01-28,31750,81382
2016-01-29,30700,79326
2016-02-01,30850,84389
2016-02-02,31750,66933
2016-02-03,31200,81781
2016-02-04,30500,675401
2016-02-05,31600,192232
2016-02-11,32200,135857
2016-02-12,31250,166657
2016-02-15,31900,63517
2016-02-16,32600,189209
2016-02-17,33500,238539
2016-02-18,34250,135063
2016-02-19,34100,72924
2016-02-22,34300,77827
2016-02-23,33000,98577
2016-02-24,32750,41631
2016-02-25,32500,40013
2016-02-26,32650,35713
2016-02-29,33300,45247
2016-03-02,33100,63964
2016-03-03,34950,163297
2016-03-04,35600,89455
2016-03-07,35800,110682
2016-03-08,35300,53669
2016-03-09,37150,141089
2016-03-10,38000,105804
2016-03-11,39150,103252
2016-03-14,38000,70004
2016-03-15,37150,59526
2016-03-16,37300,36047
2016-03-17,36900,64433
2016-03-18,37700,76073
2016-03-21,37000,106424
2016-03-22,36850,83600
2016-03-23,38000,86762
2016-03-24,38000,98927
2016-03-25,37500,69945
2016-03-28,37000,71543
2016-03-29,36300,137952
2016-03-30,36000,72658
2016-03-31,35550,118976
2016-04-01,34900,164551
2016-04-04,35500,60309
2016-04-05,35050,116649
2016-04-06,34500,171766
2016-04-07,35050,128456
2016-04-08,35000,78469
2016-04-11,36500,140867
2016-04-12,36600,81813
2016-04-14,36900,87641
2016-04-15,35900,102591
2016-04-18,35400,81677
2016-04-19,35250,90527
2016-04-20,34750,134471
2016-04-21,33850,232843
2016-04-22,34550,113193
2016-04-25,34850,75265
2016-04-26,34800,36512
2016-04-27,34300,55216
2016-04-28,34600,61393
2016-04-29,34000,53629
2016-05-02,32500,98107
2016-05-03,32200,92102
2016-05-04,31650,70027
