period,price,volume
2015-12-30,158,169282
2016-01-04,155,68451
2016-01-05,156,26718
2016-01-06,153,80786
2016-01-07,151,55530
2016-01-08,150,72540
2016-01-11,145,69689
2016-01-12,146,44216
2016-01-13,146,41526
2016-01-14,146,49702
2016-01-15,150,74529
2016-01-18,153,52552
2016-01-19,152,32778
2016-01-20,145,114465
2016-01-21,142,64380
2016-01-22,142,69561
2016-01-25,142,124346
2016-01-26,140,69568
2016-01-27,141,58066
2016-01-28,138,80449
2016-01-29,138,147824
2016-02-01,136,128094
2016-02-02,144,236638
2016-02-03,150,141271
2016-02-04,151,79135
2016-02-05,149,51683
2016-02-11,140,85604
2016-02-12,135,108256
2016-02-15,138,53491
2016-02-16,140,52186
2016-02-17,138,84409
2016-02-18,142,93810
2016-02-19,153,587286
2016-02-22,152,123055
2016-02-23,158,187104
2016-02-24,159,108187
2016-02-25,159,100849
2016-02-26,158,77785
2016-02-29,156,48270
2016-03-02,154,55914
2016-03-03,155,79358
2016-03-04,158,86139
2016-03-07,160,117083
2016-03-08,156,90056
2016-03-09,156,43850
2016-03-10,157,51022
2016-03-11,157,52063
2016-03-14,156,25964
2016-03-15,162,191263
2016-03-16,161,72181
2016-03-17,162,52659
2016-03-18,164,92739
2016-03-21,174,239562
2016-03-22,173,100650
2016-03-23,167,74837
2016-03-24,166,113854
2016-03-25,167,48619
2016-03-28,170,49873
2016-03-29,169,46080
2016-03-30,165,83506
2016-03-31,165,46508
2016-04-01,159,92689
2016-04-04,165,58213
2016-04-05,165,41928
2016-04-06,162,40339
2016-04-07,158,117530
2016-04-08,158,77149
2016-04-11,155,48530
2016-04-12,156,35371
2016-04-14,156,61103
2016-04-15,156,62273
2016-04-18,158,65995
2016-04-19,162,104488
2016-04-20,164,128455
2016-04-21,168,154036
2016-04-22,168,90502
2016-04-25,163,96031
2016-04-26,167,86392
2016-04-27,166,60385
2016-04-28,164,83028
2016-04-29,165,67088
2016-05-02,162,41379
2016-05-03,162,35314
2016-05-04,161,58848
2016-05-09,160,43166
2016-05-10,164,51149
2016-05-11,164,53316
2016-05-12,170,137439
2016-05-13,170,67908
2016-05-16,168,101505
2016-05-17,188,1942897
2016-05-18,184,362538
2016-05-19,172,277135
2016-05-20,174,104224
2016-05-23,178,131091
2016-05-24,169,151158
2016-05-25,167,155611
2016-05-26,167,131650
2016-05-27,168,68318
2016-05-30,170,125871
2016-05-31,168,113336
2016-06-01,165,119954
2016-06-02,169,87691
2016-06-03,165,86464
2016-06-07,165,88979
2016-06-08,165,99576
2016-06-09,163,56762
2016-06-10,165,56312
2016-06-13,161,69413
2016-06-14,160,69785
2016-06-15,155,71680
2016-06-16,149,80440
2016-06-17,152,87360
2016-06-20,153,35984
2016-06-21,158,42202
2016-06-22,160,78961
2016-06-23,156,77675
2016-06-24,140,159919
2016-06-27,145,101498
2016-06-28,150,50779
2016-06-29,154,42741
2016-06-30,155,49858
2016-07-01,156,46864
2016-07-04,157,32314
2016-07-05,156,43275
2016-07-06,153,42816
2016-07-07,155,22038
2016-07-08,155,29827
2016-07-11,154,36037
2016-07-12,155,27131
2016-07-13,155,17681
2016-07-14,153,41525
2016-07-15,150,106466
2016-07-18,151,51920
2016-07-19,153,36403
2016-07-20,152,41011
2016-07-21,150,74006
2016-07-22,150,26849
2016-07-25,152,37182
2016-07-26,152,33719
2016-07-27,149,32015
2016-07-28,153,66224
2016-07-29,156,99688
2016-08-01,156,46283
2016-08-02,153,34230
2016-08-03,151,46623
2016-08-04,151,15493
2016-08-05,151,57760
2016-08-08,151,31713
2016-08-09,149,36754
2016-08-10,150,32970
2016-08-11,148,57408
