period,price,volume
2015-12-30,236684,65136
2016-01-04,230084,60411
2016-01-05,226783,79105
2016-01-06,236213,95186
2016-01-07,232441,50537
2016-01-08,234327,60381
2016-01-11,232441,32767
2016-01-12,232441,44439
2016-01-13,255072,199874
2016-01-14,257430,105839
2016-01-15,254601,72644
2016-01-18,248943,46463
2016-01-19,253658,62247
2016-01-20,249414,73109
2016-01-21,244228,50909
2016-01-22,249886,54179
2016-01-25,262616,139434
2016-01-26,261202,48814
2016-01-27,264030,109357
2016-01-28,272046,95541
2016-01-29,277232,76733
2016-02-01,274875,61444
2016-02-02,266388,56224
2016-02-03,265445,39434
2016-02-04,267331,50125
2016-02-05,248471,200114
2016-02-11,236213,123699
2016-02-12,226312,139663
2016-02-15,221125,143910
2016-02-16,228669,80548
2016-02-17,215939,180024
2016-02-18,220183,140302
2016-02-19,226783,101147
2016-02-22,225369,71336
2016-02-23,215468,238547
2016-02-24,217354,80747
2016-02-25,222540,93506
2016-02-26,220183,36675
2016-02-29,224426,80365
2016-03-02,220654,163841
2016-03-03,222540,78115
2016-03-04,221125,44563
2016-03-07,220183,50454
2016-03-08,213110,144070
2016-03-09,218768,82974
2016-03-10,219240,54362
2016-03-11,215939,53871
2016-03-14,217354,42077
2016-03-15,215468,34334
2016-03-16,221597,108288
2016-03-17,222540,95406
2016-03-18,220183,87072
2016-03-21,215468,58651
2016-03-22,213582,77786
2016-03-23,214996,52502
2016-03-24,210753,69816
2016-03-25,206981,105261
2016-03-28,196137,193843
2016-03-29,190951,288400
2016-03-30,188122,148476
2016-03-31,184350,210386
2016-04-01,186707,144024
2016-04-04,181049,109459
2016-04-05,184821,121171
2016-04-06,190479,155315
2016-04-07,186236,112530
2016-04-08,190951,117105
2016-04-11,190008,61467
2016-04-12,190479,69457
2016-04-14,185293,147131
2016-04-15,190479,139827
2016-04-18,193308,133725
2016-04-19,198023,142694
2016-04-20,200852,130642
2016-04-21,204624,152799
2016-04-22,200852,74180
2016-04-25,200852,83056
2016-04-26,201323,70817
2016-04-27,198966,67744
2016-04-28,203681,95248
2016-04-29,201795,62185
2016-05-02,203681,37391
2016-05-03,207452,100092
2016-05-04,206981,116901
2016-05-09,210281,88824
2016-05-10,222068,331138
2016-05-11,227255,187503
2016-05-12,226312,67401
2016-05-13,218768,97459
2016-05-16,218768,58311
2016-05-17,214996,63645
2016-05-18,213110,68118
2016-05-19,207452,111568
2016-05-20,213110,65770
2016-05-23,210281,40487
2016-05-24,204624,92087
2016-05-25,206038,93569
2016-05-26,205095,49149
2016-05-27,206510,31811
2016-05-30,205567,41504
2016-05-31,204624,81827
2016-06-01,208867,70277
2016-06-02,203209,68674
2016-06-03,199909,90072
2016-06-07,199909,43334
2016-06-08,204624,73481
2016-06-09,206038,87303
2016-06-10,204152,56776
2016-06-13,203209,59974
2016-06-14,197080,75899
2016-06-15,196608,61884
2016-06-16,193779,38985
2016-06-17,194251,40677
2016-06-20,198023,44244
2016-06-21,196137,29424
2016-06-22,199909,39276
2016-06-23,198494,81023
2016-06-24,190951,149347
2016-06-27,191894,44214
2016-06-28,190951,36286
2016-06-29,190479,76878
2016-06-30,190479,81345
2016-07-01,198494,90558
2016-07-04,198023,64066
2016-07-05,198494,53883
2016-07-06,196137,74591
2016-07-07,197080,35130
2016-07-08,195194,36779
2016-07-11,196608,54857
2016-07-12,202266,110489
2016-07-13,206510,84587
2016-07-14,206981,63702
2016-07-15,203681,44732
2016-07-18,205095,34696
2016-07-19,206981,62427
2016-07-20,206981,40784
