period,price,volume
2015-12-30,12019,50194
2016-01-04,11878,41930
2016-01-05,11786,34029
2016-01-06,11553,59139
2016-01-07,11645,46795
2016-01-08,11460,62014
2016-01-11,11460,55205
2016-01-12,11645,25943
2016-01-13,11553,45248
2016-01-14,11553,27004
2016-01-15,11413,32634
2016-01-18,11320,26338
2016-01-19,11413,28830
2016-01-20,11040,73829
2016-01-21,10760,47387
2016-01-22,10807,44508
2016-01-25,11133,39929
2016-01-26,11087,22741
2016-01-27,11040,13892
2016-01-28,10854,25124
2016-01-29,11320,46369
2016-02-01,11087,21840
2016-02-02,11320,30166
2016-02-03,11320,50400
2016-02-04,11273,19178
2016-02-05,11320,19524
2016-02-11,10714,57763
2016-02-12,10389,74302
2016-02-15,10527,28275
2016-02-16,10574,39655
2016-02-17,10807,26656
2016-02-18,10668,30943
2016-02-19,10994,29047
2016-02-22,10994,22699
2016-02-23,11040,25162
2016-02-24,10947,30127
2016-02-25,10901,14519
2016-02-26,10994,18554
2016-02-29,11320,38665
2016-03-02,11972,93018
2016-03-03,11972,33825
2016-03-04,11972,28887
2016-03-07,12065,38792
2016-03-08,12112,24777
2016-03-09,12019,22030
2016-03-10,12019,49922
2016-03-11,11972,37386
2016-03-14,12019,17315
2016-03-15,11878,26443
2016-03-16,11878,22645
2016-03-17,11925,31105
2016-03-18,11878,24860
2016-03-21,11692,43753
2016-03-22,11786,15675
2016-03-23,11599,29166
2016-03-24,11739,21495
2016-03-25,11786,13859
2016-03-28,11739,22729
2016-03-29,11786,20108
2016-03-30,11878,22825
2016-03-31,12019,65036
2016-04-01,11925,36845
2016-04-04,11739,23973
2016-04-05,11878,17858
2016-04-06,11645,35550
2016-04-07,11692,22794
2016-04-08,11878,42523
2016-04-11,11925,34386
2016-04-12,12159,44525
2016-04-14,11972,55138
2016-04-15,11832,56997
2016-04-18,11972,118226
2016-04-19,12019,25117
2016-04-20,12112,45203
2016-04-21,12159,36643
2016-04-22,12344,63486
2016-04-25,12112,41246
2016-04-26,12112,31451
2016-04-27,11739,59415
2016-04-28,11506,48840
2016-04-29,11506,40316
2016-05-02,11273,35373
2016-05-03,12019,87257
2016-05-04,12019,63923
2016-05-09,11925,14817
2016-05-10,11692,24154
2016-05-11,12065,37903
2016-05-12,11925,9285
2016-05-13,11925,28789
2016-05-16,12019,38609
2016-05-17,12251,104429
2016-05-18,12159,52095
2016-05-19,12204,44769
2016-05-20,12204,35924
2016-05-23,12065,25300
2016-05-24,12019,28043
2016-05-25,12159,25907
2016-05-26,12718,243471
2016-05-27,12671,95181
2016-05-30,12624,510666
2016-05-31,12344,67201
2016-06-01,13043,183202
2016-06-02,13043,98877
2016-06-03,13229,117825
2016-06-07,13137,58736
2016-06-08,12996,77408
2016-06-09,12391,124502
2016-06-10,12764,49937
2016-06-13,12391,43965
2016-06-14,12251,78198
2016-06-15,12297,31844
2016-06-16,11972,64354
2016-06-17,11972,34512
2016-06-20,12019,33949
2016-06-21,12391,48847
2016-06-22,12297,47242
2016-06-23,12204,38549
2016-06-24,11460,113050
2016-06-27,11226,121527
2016-06-28,11832,100606
2016-06-29,12019,47636
2016-06-30,12159,19242
2016-07-01,12159,28433
2016-07-04,12112,29643
2016-07-05,12485,97917
2016-07-06,12065,44378
2016-07-07,12671,121618
2016-07-08,12530,34396
2016-07-11,12671,31259
2016-07-12,12485,30216
2016-07-13,12344,56223
2016-07-14,12577,39000
2016-07-15,12485,23286
2016-07-18,12159,48746
2016-07-19,12297,21344
2016-07-20,12671,60915
2016-07-21,12718,56062
2016-07-22,13043,89144
2016-07-25,13229,67016
2016-07-26,13137,26680
2016-07-27,13090,60328
2016-07-28,13276,47685
2016-07-29,13462,35717
2016-08-01,13043,45152
2016-08-02,13556,61414
2016-08-03,13415,55393
2016-08-04,13370,30926
2016-08-05,13137,38184
2016-08-08,13509,47264
