period,price,volume
2015-12-30,9170,42851
2016-01-04,9130,27213
2016-01-05,9100,26160
2016-01-06,9030,25568
2016-01-07,9040,14735
2016-01-08,8930,21909
2016-01-11,8940,23809
2016-01-12,8880,17335
2016-01-13,9200,34874
2016-01-14,9190,30595
2016-01-15,9290,270401
2016-01-18,9300,19207
2016-01-19,9090,7668
2016-01-20,8940,19532
2016-01-21,8770,30960
2016-01-22,8790,8049
2016-01-25,8940,13520
2016-01-26,8750,23404
2016-01-27,8620,16299
2016-01-28,8650,9305
2016-01-29,9000,37056
2016-02-01,8790,10816
2016-02-02,8880,6306
2016-02-03,8870,6780
2016-02-04,8910,16159
2016-02-05,9010,8318
2016-02-11,8900,12881
2016-02-12,8330,25962
2016-02-15,8280,16445
2016-02-16,8270,20756
2016-02-17,8230,19166
2016-02-18,8330,17906
2016-02-19,8290,16947
2016-02-22,8390,34801
2016-02-23,8390,14142
2016-02-24,8370,21990
2016-02-25,8270,17740
2016-02-26,8290,8033
2016-02-29,7910,22373
2016-03-02,8010,28766
2016-03-03,8200,14559
2016-03-04,8200,15615
2016-03-07,8170,20654
2016-03-08,8220,11298
2016-03-09,8230,43380
2016-03-10,8090,23064
2016-03-11,8210,17953
2016-03-14,8230,13291
2016-03-15,8240,10802
2016-03-16,8210,8081
2016-03-17,8190,6262
2016-03-18,8210,25905
2016-03-21,8080,13701
2016-03-22,8080,10410
2016-03-23,8020,23898
2016-03-24,8070,7638
2016-03-25,8060,7668
2016-03-28,8100,12763
2016-03-29,8070,12268
2016-03-30,8370,60568
2016-03-31,8330,13036
2016-04-01,8360,12810
2016-04-04,8240,12827
2016-04-05,8190,4405
2016-04-06,8150,23648
2016-04-07,8100,48133
2016-04-08,8060,35659
2016-04-11,8030,22067
2016-04-12,8040,8117
2016-04-14,8050,14902
2016-04-15,8010,56194
2016-04-18,7900,22629
2016-04-19,7920,56689
2016-04-20,7990,17709
2016-04-21,8040,18422
2016-04-22,8060,14280
2016-04-25,8030,17223
2016-04-26,8040,17109
2016-04-27,7900,23062
2016-04-28,7840,12232
2016-04-29,7700,40678
2016-05-02,7460,46539
2016-05-03,7300,48721
2016-05-04,7310,24477
2016-05-09,7430,31197
2016-05-10,7480,18605
2016-05-11,7520,16443
2016-05-12,7500,10832
2016-05-13,7680,26172
2016-05-16,7460,18724
2016-05-17,7500,9668
2016-05-18,7440,19066
2016-05-19,7440,12399
2016-05-20,7480,13946
2016-05-23,7470,18656
2016-05-24,7620,25628
2016-05-25,7910,42901
2016-05-26,7990,53660
2016-05-27,8300,86251
2016-05-30,8500,362955
2016-05-31,8600,82090
2016-06-01,8250,81333
2016-06-02,8360,35503
2016-06-03,8430,30541
2016-06-07,8470,16593
2016-06-08,8360,20088
2016-06-09,8380,35137
2016-06-10,8430,6623
2016-06-13,8190,9420
2016-06-14,8090,23395
2016-06-15,7870,26105
2016-06-16,7880,14438
2016-06-17,7920,6782
2016-06-20,7980,5303
2016-06-21,8050,9114
2016-06-22,8100,8292
2016-06-23,7830,12254
2016-06-24,7350,30366
2016-06-27,7260,40454
2016-06-28,7400,10666
2016-06-29,7490,27274
2016-06-30,7600,12872
2016-07-01,7780,24983
2016-07-04,8150,47272
2016-07-05,8300,52077
2016-07-06,8060,34490
2016-07-07,8050,34540
2016-07-08,7940,31649
2016-07-11,7780,26850
2016-07-12,7720,33947
2016-07-13,7840,39597
