period,price,volume
2015-12-30,2647,1124958
2016-01-04,2593,1187386
2016-01-05,2614,1672517
2016-01-06,3394,45276683
2016-01-07,3113,45639083
2016-01-08,3489,48210049
2016-01-11,3716,41139535
2016-01-12,3588,21206619
2016-01-13,3402,10612993
2016-01-14,3439,17256751
2016-01-15,3514,8358956
2016-01-18,3634,7999934
2016-01-19,3857,23180310
2016-01-20,3840,19163286
2016-01-21,3617,7691607
2016-01-22,3592,6062777
2016-01-25,3745,5535041
2016-01-26,3662,6085783
2016-01-27,3563,5509046
2016-01-28,3592,3436476
2016-01-29,3745,7049971
2016-02-01,3790,9642325
2016-02-02,3683,3896133
2016-02-03,4121,31781294
2016-02-04,4137,15998470
2016-02-05,4022,6732793
2016-02-11,3782,5875892
2016-02-12,3485,9069162
2016-02-15,3534,3930029
2016-02-16,3695,4949825
2016-02-17,3733,11199582
2016-02-18,3828,3724790
2016-02-19,3836,4309454
2016-02-22,3890,5114582
2016-02-23,3766,5465888
2016-02-24,3712,2798954
2016-02-25,3605,3654358
2016-02-26,3625,2340130
2016-02-29,3621,1561536
2016-03-02,3679,2015603
2016-03-03,3650,2382000
2016-03-04,3576,2463031
2016-03-07,3497,3105511
2016-03-08,3522,2003986
2016-03-09,3547,1424711
2016-03-10,3629,3505992
2016-03-11,3588,2476658
2016-03-14,3621,2244575
2016-03-15,3576,1843668
2016-03-16,3481,2066132
2016-03-17,3518,1852169
2016-03-18,3559,1947613
2016-03-21,3757,9936374
2016-03-22,3708,6068172
2016-03-23,3613,2922778
2016-03-24,3675,2596906
2016-03-25,3642,8278237
2016-03-28,3592,2765536
2016-03-29,3621,2039497
2016-03-30,3638,5316943
2016-03-31,3650,4421690
2016-04-01,3704,2412572
2016-04-04,3881,9754115
2016-04-05,3832,3672974
2016-04-06,3716,3512631
2016-04-07,3733,2973293
2016-04-08,3687,2376150
2016-04-11,3683,1998784
2016-04-12,3621,3375135
2016-04-14,3555,2066349
2016-04-15,3613,2298139
2016-04-18,3613,1418484
2016-04-19,3621,1395342
2016-04-20,3555,2365816
2016-04-21,3572,1824561
2016-04-22,3567,1276011
2016-04-25,3510,1892692
2016-04-26,3844,16221581
2016-04-27,3737,10080142
2016-04-28,3799,4774204
2016-04-29,4625,62976925
2016-05-02,4666,18130263
2016-05-03,4724,13150902
2016-05-04,4625,10765854
2016-05-09,4302,9484572
2016-05-10,4492,10891172
2016-05-11,4525,5607121
2016-05-12,5037,49699983
2016-05-13,4930,17326399
2016-05-16,5062,10605849
2016-05-17,5310,16851226
2016-05-18,5574,17299981
2016-05-19,5368,8680865
2016-05-20,5500,8439185
2016-05-23,5508,6132080
2016-05-24,5905,22699529
2016-05-25,5591,28006344
2016-05-26,6152,20278359
2016-05-27,5979,9517644
2016-05-30,5541,7788304
2016-05-31,5946,7706073
2016-06-01,5954,6746379
2016-06-02,5838,4597496
2016-06-03,5880,5219765
2016-06-07,5748,4233374
2016-06-08,5946,19013033
2016-06-09,5739,6581958
2016-06-10,5665,3422325
2016-06-13,5326,4644003
2016-06-14,5343,4572069
2016-06-15,5401,3472056
2016-06-16,5021,5089241
2016-06-17,4938,3718838
2016-06-20,5087,3656877
2016-06-21,5037,2848449
