period,price,volume
2015-12-30,18550,7424
2016-01-04,18250,4100
2016-01-05,18200,4145
2016-01-06,17600,16772
2016-01-07,17150,14951
2016-01-08,17300,17637
2016-01-11,17350,2113
2016-01-12,17550,3383
2016-01-13,17750,3830
2016-01-14,17550,2627
2016-01-15,17650,4605
2016-01-18,17650,6093
2016-01-19,17650,4204
2016-01-20,17950,4878
2016-01-21,18000,3688
2016-01-22,18000,5656
2016-01-25,18250,5872
2016-01-26,18100,3293
2016-01-27,17800,2065
2016-01-28,18000,2967
2016-01-29,18350,2344
2016-02-01,18500,2173
2016-02-02,18600,5527
2016-02-03,19200,8784
2016-02-04,18900,7413
2016-02-05,19100,2903
2016-02-11,18300,1455
2016-02-12,18000,5049
2016-02-15,17800,1216
2016-02-16,18200,3057
2016-02-17,17800,1807
2016-02-18,18350,5824
2016-02-19,18400,11205
2016-02-22,19000,7832
2016-02-23,19150,3377
2016-02-24,19150,2094
2016-02-25,19200,2687
2016-02-26,19350,3479
2016-02-29,19500,5282
2016-03-02,19100,5634
2016-03-03,19250,4818
2016-03-04,19200,6849
2016-03-07,18850,5332
2016-03-08,19000,5452
2016-03-09,19150,2594
2016-03-10,18900,3743
2016-03-11,19100,6074
2016-03-14,19200,4201
2016-03-15,19050,4438
2016-03-16,19050,10158
2016-03-17,19100,5730
2016-03-18,19250,5600
2016-03-21,19100,3968
2016-03-22,19400,5982
2016-03-23,19400,6673
2016-03-24,19400,6142
2016-03-25,19450,3494
2016-03-28,19000,2050
2016-03-29,18950,5198
2016-03-30,19000,4842
2016-03-31,18800,7955
2016-04-01,18400,12141
2016-04-04,18300,5955
2016-04-05,18400,6664
2016-04-06,18700,3886
2016-04-07,18850,2055
2016-04-08,18850,6757
2016-04-11,18350,4963
2016-04-12,17900,12615
2016-04-14,17850,9757
2016-04-15,17350,34314
2016-04-18,17150,11485
2016-04-19,17300,12921
2016-04-20,17550,14328
2016-04-21,18150,21518
2016-04-22,18200,5981
2016-04-25,18150,2682
2016-04-26,17500,12664
2016-04-27,17350,7977
2016-04-28,16800,48130
2016-04-29,15000,140404
2016-05-02,15600,45456
2016-05-03,16100,43320
2016-05-04,15850,21361
2016-05-09,16150,16753
2016-05-10,16200,8764
2016-05-11,16450,19117
2016-05-12,16400,12578
2016-05-13,17050,43221
2016-05-16,17000,9183
2016-05-17,17300,9305
2016-05-18,17200,10992
2016-05-19,17200,10232
2016-05-20,17150,8962
2016-05-23,17150,7108
2016-05-24,16700,9384
2016-05-25,17000,15387
2016-05-26,17300,12011
2016-05-27,17350,7070
2016-05-30,17100,7404
2016-05-31,17850,12609
2016-06-01,17650,9217
2016-06-02,17600,5571
2016-06-03,17150,7519
2016-06-07,17600,7222
2016-06-08,17050,12464
2016-06-09,16600,9948
2016-06-10,17000,13945
2016-06-13,16700,11202
2016-06-14,17100,7954
2016-06-15,16900,7301
2016-06-16,17100,7394
2016-06-17,17300,9686
2016-06-20,17850,19168
2016-06-21,18600,25919
2016-06-22,18300,15948
2016-06-23,18600,10183
2016-06-24,18550,16415
2016-06-27,18450,17607
2016-06-28,17850,32594
2016-06-29,18800,33654
2016-06-30,19250,36232
2016-07-01,19100,14067
2016-07-04,18650,12678
2016-07-05,18350,5416
2016-07-06,18050,17125
2016-07-07,18400,10069
2016-07-08,17800,19641
2016-07-11,18150,6078
2016-07-12,18650,16841
2016-07-13,18900,19121
2016-07-14,19000,10805
2016-07-15,19050,8204
2016-07-18,18800,13472
2016-07-19,18050,24659
2016-07-20,18350,14020
2016-07-21,18200,6865
2016-07-22,18150,11738
2016-07-25,18150,8792
2016-07-26,18000,12714
2016-07-27,17900,12964
2016-07-28,17850,8432
2016-07-29,17900,13623
2016-08-01,17650,12186
2016-08-02,17700,8090
2016-08-03,17950,13847
2016-08-04,18200,13293
2016-08-05,18800,17817
2016-08-08,18350,19890
2016-08-09,17800,41509
2016-08-10,17650,13469
2016-08-11,17450,14016
2016-08-12,17450,6983
2016-08-16,17200,8353
2016-08-17,17400,13390
2016-08-18,17150,13768
2016-08-19,17150,8684
2016-08-22,16750,14750
2016-08-23,16200,30362
2016-08-24,16200,25992
2016-08-25,16050,17536
2016-08-26,16050,10218
2016-08-29,16050,17269
2016-08-30,15950,16112
2016-08-31,15550,24811
2016-09-01,16050,12421
2016-09-02,15750,10631
2016-09-05,15800,11168
2016-09-06,16450,18561
2016-09-07,16450,15133
2016-09-08,16150,11003
2016-09-09,16300,11492
2016-09-12,16000,18025
2016-09-13,16400,5750
2016-09-19,15900,11564
2016-09-20,15500,19855
2016-09-21,15300,17800
2016-09-22,15550,16527
2016-09-23,15900,15787
2016-09-26,15900,6526
2016-09-27,16100,9768
2016-09-28,15900,8431
2016-09-29,15900,10021
2016-09-30,16000,7405
2016-10-04,16200,15334
2016-10-05,16150,8888
2016-10-06,16200,6880
2016-10-07,16000,5677
2016-10-10,16100,9094
2016-10-11,16200,6493
2016-10-12,16200,9925
2016-10-13,16150,7585
2016-10-14,15950,10340
2016-10-17,16000,9833
2016-10-18,15950,6766
2016-10-19,15950,6298
2016-10-20,16000,5209
2016-10-21,16200,5617
2016-10-24,16350,3916
2016-10-25,16350,6158
2016-10-26,16300,5967
2016-10-27,16400,3437
2016-10-28,16550,5331
2016-10-31,16500,4785
2016-11-01,16450,5092
2016-11-02,16100,6048
2016-11-03,16150,1535
2016-11-04,16000,5955
2016-11-07,15950,5393
2016-11-08,16050,5207
2016-11-09,15750,7582
2016-11-10,16000,2797
2016-11-11,15950,2557
2016-11-14,16000,1695
2016-11-15,16000,3159
2016-11-16,15650,7638
2016-11-17,15800,3584
2016-11-18,15900,3095
2016-11-21,15750,1982
2016-11-22,15850,5835
2016-11-23,15850,3007
2016-11-24,15700,2322
2016-11-25,15600,7206
2016-11-28,15250,5748
2016-11-29,15500,4972
2016-11-30,15500,4669
2016-12-01,15400,5385
2016-12-02,15250,10478
2016-12-05,14850,7919
2016-12-06,14450,15356
2016-12-07,14400,3446
2016-12-08,15050,8904
2016-12-09,14600,8479
2016-12-12,14700,3503
2016-12-13,14950,3879
2016-12-14,15050,1392
2016-12-15,15150,3965
2016-12-16,14800,7746
2016-12-19,14750,5539
2016-12-20,14800,4224
2016-12-21,15100,7852
2016-12-22,15000,7738
2016-12-23,15000,4994
2016-12-26,15400,9767
2016-12-27,15450,5059
2016-12-28,15400,4153
2016-12-29,15350,5018
2017-01-02,15400,1940
2017-01-03,15650,4214
2017-01-04,15550,4855
2017-01-05,15450,2877
2017-01-06,15100,6783
2017-01-09,15150,1472
2017-01-10,15100,4055
2017-01-11,15100,2682
2017-01-12,15200,4822
2017-01-13,15200,2756
2017-01-16,14950,3737
2017-01-17,14950,3004
2017-01-18,15000,1106
2017-01-19,15100,4385
2017-01-20,15150,3042
2017-01-23,15400,3464
2017-01-24,15550,6215
2017-01-25,15350,5535
2017-01-26,14950,11589
2017-01-31,15050,6084
2017-02-01,15200,4888
2017-02-02,15250,5257
2017-02-03,16000,19148
2017-02-06,15750,9953
2017-02-07,15900,7738
2017-02-08,15250,16766
2017-02-09,15050,11788
2017-02-10,15200,10204
2017-02-13,15350,6010
2017-02-14,15650,6065
2017-02-15,15750,5515
2017-02-16,16100,4719
2017-02-17,16000,3160
2017-02-20,16000,3989
2017-02-21,16200,8674
2017-02-22,16200,4322
2017-02-23,16500,8865
2017-02-24,16550,11610
2017-02-27,16650,3668
2017-02-28,16500,3540
2017-03-02,16550,4707
2017-03-03,16300,8783
2017-03-06,16350,5167
2017-03-07,16550,5498
2017-03-08,16650,6968
2017-03-09,16950,12023
2017-03-10,16800,5526
2017-03-13,16750,5923
2017-03-14,16600,12159
2017-03-15,16400,5933
2017-03-16,16500,5445
2017-03-17,16800,6638
2017-03-20,16750,5699
2017-03-21,16800,7833
2017-03-22,16650,4386
2017-03-23,16450,6081
2017-03-24,16850,6771
2017-03-27,16800,7498
2017-03-28,16550,7044
2017-03-29,16800,6008
2017-03-30,16800,5625
2017-03-31,16950,8235
2017-04-03,17000,5914
2017-04-04,17000,4837
2017-04-05,17050,10400
2017-04-06,16950,3677
2017-04-07,17000,4427
2017-04-10,16900,9534
2017-04-11,16500,8989
2017-04-12,16400,4628
2017-04-13,16400,4587
2017-04-14,16900,10975
2017-04-17,17400,10656
2017-04-18,17000,26196
2017-04-19,17000,0
2017-04-20,17000,0
2017-04-21,17000,0
2017-04-24,17000,0
2017-04-25,17000,0
2017-04-26,17000,0
2017-04-27,17000,0
2017-04-28,17000,0
2017-05-02,17000,0
2017-05-04,17000,0
2017-05-08,17000,0
2017-05-10,17000,0
2017-05-11,16150,618470
2017-05-12,16000,379548
2017-05-15,16150,72659
2017-05-16,16350,62399
2017-05-17,16450,101701
2017-05-18,16550,75251
2017-05-19,16700,86853
2017-05-22,16500,39645
2017-05-23,16550,62206
2017-05-24,16300,77402
2017-05-25,16450,58450
2017-05-26,16450,26787
2017-05-29,16450,38525
2017-05-30,16350,34030
2017-05-31,17300,553241
2017-06-01,18000,195136
2017-06-02,18050,146105
2017-06-05,18200,78655
2017-06-07,18350,76169
2017-06-08,17900,78886
2017-06-09,17950,92867
2017-06-12,17600,70702
2017-06-13,17850,87434
2017-06-14,17500,59540
2017-06-15,17650,56176
2017-06-16,17400,65005
2017-06-19,17000,88911
2017-06-20,17100,82097
2017-06-21,16950,38122
2017-06-22,17200,76778
2017-06-23,16900,49302
2017-06-26,17250,57781
2017-06-27,17300,52976
2017-06-28,16950,46395
2017-06-29,16950,27793
2017-06-30,17200,48856
2017-07-03,16800,42420
2017-07-04,17100,42849
2017-07-05,17150,77609
2017-07-06,16900,27915
2017-07-07,17050,22266
2017-07-10,16850,41784
2017-07-11,16650,36101
2017-07-12,16700,29537
2017-07-13,17000,54576
2017-07-14,16700,45224
2017-07-17,16850,53925
2017-07-18,17000,44793
2017-07-19,16900,54100
2017-07-20,16800,51426
2017-07-21,16500,123438
2017-07-24,16450,57878
2017-07-25,16400,74498
2017-07-26,16550,96197
2017-07-27,16700,36026
2017-07-28,16900,97376
2017-07-31,16700,70733
2017-08-01,16950,42590
2017-08-02,16850,44214
2017-08-03,16250,71632
2017-08-04,16550,72445
2017-08-07,16300,34140
2017-08-08,16900,133620
2017-08-09,17000,101314
2017-08-10,17000,60614
2017-08-11,16850,80267
2017-08-14,16550,32379
2017-08-16,16650,72082
2017-08-17,16900,26068
2017-08-18,16850,22868
2017-08-21,16850,35234
2017-08-22,16450,45381
2017-08-23,16600,12798
2017-08-24,16500,30665
2017-08-25,16450,25572
2017-08-28,16500,43633
2017-08-29,16450,52742
