period,price,volume
2018-01-11,40200,109013
2018-01-12,37900,79579
2018-01-15,36600,47466
2018-01-16,35500,29257
2018-01-17,33900,55657
2018-01-18,32800,43571
2018-01-19,35000,88014
2018-01-22,36900,102422
2018-01-23,37900,47273
2018-01-24,38500,21604
2018-01-25,38300,24323
2018-01-26,38600,20492
2018-01-29,39900,27478
2018-01-30,39000,29889
2018-01-31,38500,19297
2018-02-01,38600,9631
2018-02-02,37900,18835
2018-02-05,36600,12870
2018-02-06,36700,20150
2018-02-07,36900,17974
2018-02-08,36600,10468
2018-02-09,38000,13235
2018-02-12,41100,30744
2018-02-13,39000,32577
2018-02-14,37200,25856
2018-02-19,37400,9235
2018-02-20,36800,5492
2018-02-21,37000,10521
2018-02-22,36900,2936
2018-02-23,37000,6638
2018-02-26,36700,3538
2018-02-27,36200,6936
2018-02-28,35600,3885
2018-03-02,38300,16208
2018-03-05,37700,5153
2018-03-06,37600,5461
2018-03-07,37400,11849
2018-03-08,36400,10963
2018-03-09,36400,31918
2018-03-12,36300,18224
2018-03-13,35800,12546
2018-03-14,35300,7450
2018-03-15,36300,12968
2018-03-16,35800,13027
2018-03-19,35700,4446
2018-03-20,35700,17551
2018-03-21,36900,15205
2018-03-22,35400,9441
2018-03-23,34300,14865
2018-03-26,34600,5348
2018-03-27,34600,7575
2018-03-28,34800,3894
2018-03-29,34500,4596
2018-03-30,34600,6355
2018-04-02,37600,22795
2018-04-03,36800,5967
2018-04-04,36200,7599
2018-04-05,39500,25930
2018-04-06,39000,9140
2018-04-09,39400,7738
2018-04-10,42000,12799
2018-04-11,41300,8244
2018-04-12,39200,14329
2018-04-13,40700,8327
2018-04-16,41000,8381
2018-04-17,41300,10971
2018-04-18,42200,9594
2018-04-19,42300,10186
2018-04-20,42300,13741
2018-04-23,42600,7270
2018-04-24,42800,9104
2018-04-25,44400,7672
2018-04-26,43700,4731
2018-04-27,43100,1953
2018-04-30,42600,6328
2018-05-02,43000,4291
2018-05-03,42600,1604
2018-05-04,43900,7365
2018-05-08,42800,1864
2018-05-09,42800,5065
2018-05-10,41300,3113
2018-05-11,40200,7527
2018-05-14,38400,6586
2018-05-15,39900,21090
2018-05-16,43300,24334
2018-05-17,45400,21369
2018-05-18,44900,6848
2018-05-21,45300,4334
2018-05-23,44100,3186
2018-05-24,44100,1353
2018-05-25,44300,3040
2018-05-28,44300,2206
2018-05-29,45000,4923
2018-05-30,46800,6503
2018-05-31,45700,6377
2018-06-01,44500,4989
2018-06-04,47100,6558
2018-06-05,46000,1838
2018-06-07,45200,2083
2018-06-08,44100,1630
2018-06-11,46200,4700
2018-06-12,46500,826
2018-06-14,47400,2351
2018-06-15,45100,6175
2018-06-18,40800,4476
2018-06-19,43200,5845
2018-06-20,43300,2029
2018-06-21,42000,2029
2018-06-22,42300,2852
2018-06-25,42300,3224
2018-06-26,43800,3509
2018-06-27,44100,1669
2018-06-28,44600,6926
2018-06-29,44400,1111
2018-07-02,43100,2335
2018-07-03,44900,6759
2018-07-04,44300,874
2018-07-05,44700,3870
2018-07-06,45700,1746
2018-07-09,46000,1067
2018-07-10,46100,5518
2018-07-11,46700,3302
2018-07-12,47900,1757
2018-07-13,47900,1366
2018-07-16,48000,1056
2018-07-17,46100,1968
2018-07-18,46400,1814
2018-07-19,45400,4396
2018-07-20,45100,1595
2018-07-23,43700,768
2018-07-24,45800,1030
2018-07-25,46700,1352
2018-07-26,47000,1100
2018-07-27,44900,3355
2018-07-30,44800,1759
2018-07-31,44000,2629
2018-08-01,42800,8363
2018-08-02,43100,6052
2018-08-03,42400,1226
2018-08-06,41800,2749
2018-08-07,41800,1650
2018-08-08,41900,3487
2018-08-09,42400,2979
2018-08-10,40200,4049
2018-08-13,39800,2704
2018-08-14,38000,15981
2018-08-16,39400,14315
2018-08-17,40200,4383
2018-08-20,42200,8767
2018-08-21,44300,10153
2018-08-22,44300,12202
2018-08-23,45900,14338
2018-08-24,45300,6006
2018-08-27,45000,4635
2018-08-28,45000,3375
2018-08-29,45800,2587
2018-08-30,44200,4133
2018-08-31,45800,7300
2018-09-03,44700,2762
2018-09-04,45000,4802
2018-09-05,43500,4345
2018-09-06,43900,4273
2018-09-07,45300,8148
2018-09-10,43300,6961
2018-09-11,41300,6675
2018-09-12,42000,12615
2018-09-13,41100,5664
2018-09-14,42200,1433
2018-09-17,41800,1752
2018-09-18,41800,3727
2018-09-19,43400,6556
2018-09-20,42000,9996
2018-09-21,44000,3637
2018-09-27,43100,2433
2018-09-28,42700,1377
2018-10-01,42500,2145
2018-10-02,42200,655
2018-10-04,42700,788
2018-10-05,42400,4419
2018-10-08,42300,559
2018-10-10,41200,2258
2018-10-11,38900,5782
2018-10-12,40200,1972
2018-10-15,39600,1043
2018-10-16,39000,455
2018-10-17,38900,730
2018-10-18,40200,1420
2018-10-19,39100,2049
2018-10-22,37300,3459
2018-10-23,35200,2513
2018-10-24,35000,3225
2018-10-25,34900,4976
2018-10-26,34500,6288
2018-10-29,32300,2949
2018-10-30,32400,4131
2018-10-31,31200,3340
2018-11-01,31400,5337
2018-11-02,32000,7479
2018-11-05,31800,3452
2018-11-06,33600,16314
2018-11-07,31300,23394
2018-11-08,31600,21803
2018-11-09,32600,7370
2018-11-12,32600,3935
2018-11-13,32600,6785
2018-11-14,31400,3900
2018-11-15,33500,12423
2018-11-16,34800,6913
2018-11-19,35400,2530
2018-11-20,34200,4011
2018-11-21,33400,5118
2018-11-22,34900,3759
2018-11-23,34100,3305
2018-11-26,34400,1994
2018-11-27,34200,1738
2018-11-28,33900,845
2018-11-29,33900,4022
2018-11-30,35400,3210
2018-12-03,34700,2184
2018-12-04,34800,2169
2018-12-05,34600,2581
2018-12-06,34000,1310
2018-12-07,33500,2418
2018-12-10,33000,1740
2018-12-11,32300,2285
2018-12-12,32200,3995
2018-12-13,33000,5191
2018-12-14,34600,4235
2018-12-17,34400,3632
2018-12-18,35600,3384
2018-12-19,36000,4825
