period,ratio
2016-01-01,1.30071
2016-01-02,1.32288
2016-01-03,1.55938
2016-01-04,7.85603
2016-01-05,10.14706
2016-01-06,8.41031
2016-01-07,6.61444
2016-01-08,5.80149
2016-01-09,1.35984
2016-01-10,1.22681
2016-01-11,6.09711
2016-01-12,6.30404
2016-01-13,8.4177
2016-01-14,6.70312
2016-01-15,8.67637
2016-01-16,1.81804
2016-01-17,1.72197
2016-01-18,6.80659
2016-01-19,7.43477
2016-01-20,7.08003
2016-01-21,6.42967
2016-01-22,5.38762
2016-01-23,1.13073
2016-01-24,1.04944
2016-01-25,5.86061
2016-01-26,5.69063
2016-01-27,6.04537
2016-01-28,5.77193
2016-01-29,6.1784
2016-01-30,1.61111
2016-01-31,1.35244
2016-02-01,6.98396
2016-02-02,9.12718
2016-02-03,6.99135
2016-02-04,9.38585
2016-02-05,8.01862
2016-02-06,1.84021
2016-02-07,1.21203
2016-02-08,1.01988
2016-02-09,1.18246
2016-02-10,1.76631
2016-02-11,6.73268
2016-02-12,5.68324
2016-02-13,0.96814
2016-02-14,1.02727
2016-02-15,5.83105
2016-02-16,6.08971
2016-02-17,6.76964
2016-02-18,17.76661
2016-02-19,8.38075
2016-02-20,2.19495
2016-02-21,1.84021
2016-02-22,6.77703
2016-02-23,21.60224
2016-02-24,20.46411
2016-02-25,12.41593
2016-02-26,18.60911
2016-02-27,4.43426
2016-02-28,4.46382
2016-02-29,14.71435
2016-03-01,4.11647
2016-03-02,11.94294
2016-03-03,12.38637
2016-03-04,10.33183
2016-03-05,2.4684
2016-03-06,2.24669
2016-03-07,8.94981
2016-03-08,7.94471
2016-03-09,7.66388
2016-03-10,6.84354
2016-03-11,6.99874
2016-03-12,1.71458
2016-03-13,1.4633
2016-03-14,8.69115
2016-03-15,8.86852
2016-03-16,11.34432
2016-03-17,13.45059
2016-03-18,8.91286
2016-03-19,2.97834
2016-03-20,2.20974
2016-03-21,8.5729
2016-03-22,7.43477
2016-03-23,6.8731
2016-03-24,6.78442
2016-03-25,7.15394
2016-03-26,2.03976
2016-03-27,1.6185
2016-03-28,6.78442
2016-03-29,5.95669
2016-03-30,16.56196
2016-03-31,41.68206
2016-04-01,37.38082
2016-04-02,8.39553
2016-04-03,8.83157
2016-04-04,24.84664
2016-04-05,18.49826
