period,ratio
2016-01-01,0.15456
2016-01-02,0.12111
2016-01-03,0.11298
2016-01-04,0.90206
2016-01-05,0.85054
2016-01-06,1.05572
2016-01-07,0.90116
2016-01-08,1.14701
2016-01-09,0.2106
2016-01-10,0.1401
2016-01-11,0.77281
2016-01-12,0.77281
2016-01-13,0.76829
2016-01-14,0.66976
2016-01-15,0.74659
2016-01-16,0.15365
2016-01-17,0.12473
2016-01-18,0.73936
2016-01-19,0.75202
2016-01-20,0.75021
2016-01-21,0.76196
2016-01-22,0.74388
2016-01-23,0.18981
2016-01-24,0.15817
2016-01-25,0.84964
2016-01-26,0.76286
2016-01-27,0.724
2016-01-28,0.80173
2016-01-29,0.75383
2016-01-30,0.20789
2016-01-31,0.15727
2016-02-01,0.82071
2016-02-02,0.78185
2016-02-03,0.62548
2016-02-04,0.80806
2016-02-05,1.21028
2016-02-06,0.17354
2016-02-07,0.10484
2016-02-08,0.10394
2016-02-09,0.11659
2016-02-10,0.1645
2016-02-11,0.84512
2016-02-12,0.83698
2016-02-13,0.18529
2016-02-14,0.13377
2016-02-15,0.80083
2016-02-16,0.724
2016-02-17,0.69507
2016-02-18,0.79179
2016-02-19,0.6788
2016-02-20,0.15094
2016-02-21,0.12473
2016-02-22,0.79721
2016-02-23,0.77552
2016-02-24,0.71134
2016-02-25,0.70773
2016-02-26,0.69417
2016-02-27,0.15275
2016-02-28,0.1401
2016-02-29,1.13345
2016-03-01,0.31816
2016-03-02,1.00329
2016-03-03,0.9572
2016-03-04,0.80535
2016-03-05,0.22777
2016-03-06,0.15275
2016-03-07,0.85596
2016-03-08,0.7936
2016-03-09,0.70954
2016-03-10,1.74357
2016-03-11,0.92195
2016-03-12,0.19162
2016-03-13,0.21331
2016-03-14,0.85687
2016-03-15,0.94454
2016-03-16,0.7719
2016-03-17,0.92556
2016-03-18,0.83156
2016-03-19,0.1871
2016-03-20,0.17987
2016-03-21,0.80715
2016-03-22,0.9337
2016-03-23,0.82975
2016-03-24,0.77552
2016-03-25,0.75563
2016-03-26,0.18077
2016-03-27,0.14552
2016-03-28,0.78636
2016-03-29,0.76558
2016-03-30,0.7475
2016-03-31,0.66073
2016-04-01,0.65801
2016-04-02,0.13829
2016-04-03,0.1175
2016-04-04,0.68694
2016-04-05,0.63271
2016-04-06,0.68784
2016-04-07,0.65169
2016-04-08,1.55285
2016-04-09,0.25489
2016-04-10,0.15456
2016-04-11,0.73756
2016-04-12,0.68423
2016-04-13,0.25218
2016-04-14,0.67067
2016-04-15,0.66073
2016-04-16,0.13467
2016-04-17,0.11117
2016-04-18,0.64898
2016-04-19,0.7475
2016-04-20,1.12532
2016-04-21,0.95629
2016-04-22,0.79721
2016-04-23,0.17173
2016-04-24,0.1401
2016-04-25,0.84331
2016-04-26,0.80444
2016-04-27,0.70682
2016-04-28,0.71677
2016-04-29,0.70954
2016-04-30,0.13919
2016-05-01,0.11298
2016-05-02,0.68152
2016-05-03,0.71948
2016-05-04,0.64626
2016-05-05,0.12202
2016-05-06,0.17625
2016-05-07,0.12654
2016-05-08,0.13738
2016-05-09,0.74388
2016-05-10,1.32778
2016-05-11,0.78998
2016-05-12,0.89754
2016-05-13,0.71767
2016-05-14,0.13467
2016-05-15,0.10032
2016-05-16,0.68603
2016-05-17,0.71315
2016-05-18,0.72038
2016-05-19,0.72129
2016-05-20,0.75744
2016-05-21,0.19162
2016-05-22,0.16721
2016-05-23,0.7014
2016-05-24,0.7945
2016-05-25,0.79902
2016-05-26,0.67609
2016-05-27,0.66163
2016-05-28,0.17625
2016-05-29,0.1636
2016-05-30,0.8189
2016-05-31,0.78908
2016-06-01,0.92646
2016-06-02,0.91381
2016-06-03,2.99181
2016-06-04,0.39499
2016-06-05,0.30731
2016-06-06,0.35341
2016-06-07,1.92796
2016-06-08,1.42088
2016-06-09,1.28349
2016-06-10,2.23437
2016-06-11,0.37058
2016-06-12,0.24404
2016-06-13,1.5646
2016-06-14,1.30338
2016-06-15,1.37388
2016-06-16,1.63058
2016-06-17,1.24553
2016-06-18,0.28833
2016-06-19,0.21692
2016-06-20,1.13797
2016-06-21,1.31061
2016-06-22,1.11266
2016-06-23,0.95177
2016-06-24,1.1452
2016-06-25,0.18529
2016-06-26,0.17535
2016-06-27,1.07922
2016-06-28,1.08645
2016-06-29,1.06385
2016-06-30,0.94454
2016-07-01,0.86139
2016-07-02,0.19794
2016-07-03,0.17444
2016-07-04,1.13978
2016-07-05,1.09368
2016-07-06,1.03493
2016-07-07,1.00872
2016-07-08,1.19943
2016-07-09,0.24946
2016-07-10,0.1871
2016-07-11,1.03764
2016-07-12,1.13074
2016-07-13,0.99426
2016-07-14,0.94183
2016-07-15,0.93822
2016-07-16,0.2115
2016-07-17,0.18167
2016-07-18,0.83879
2016-07-19,0.91381
2016-07-20,0.9111
2016-07-21,0.75925
2016-07-22,0.74027
2016-07-23,0.21964
2016-07-24,0.15094
2016-07-25,0.79179
2016-07-26,0.86591
2016-07-27,0.86681
2016-07-28,1.17051
2016-07-29,1.10905
2016-07-30,0.21241
2016-07-31,0.20427
2016-08-01,0.96624
2016-08-02,1.48325
2016-08-03,1.10724
2016-08-04,1.17774
2016-08-05,0.95268
2016-08-06,0.23591
