period,ratio
2016-01-01,1.71242
2016-01-02,1.57651
2016-01-03,1.79396
2016-01-04,13.48192
2016-01-05,10.95406
2016-01-06,13.5091
2016-01-07,11.3346
2016-01-08,8.99701
2016-01-09,2.01141
2016-01-10,1.52215
2016-01-11,10.95406
2016-01-12,9.86681
2016-01-13,9.81244
2016-01-14,8.45338
2016-01-15,9.48627
2016-01-16,2.06577
2016-01-17,1.25033
2016-01-18,10.43761
2016-01-19,16.98831
2016-01-20,15.35743
2016-01-21,12.88393
2016-01-22,10.1658
2016-01-23,2.14732
2016-01-24,2.14732
2016-01-25,11.25305
2016-01-26,19.40744
2016-01-27,35.79777
2016-01-28,20.27724
2016-01-29,32.72628
2016-01-30,6.14297
2016-01-31,5.13726
2016-02-01,18.75509
2016-02-02,15.87387
2016-02-03,13.37319
2016-02-04,12.31312
2016-02-05,11.0356
2016-02-06,1.8755
2016-02-07,1.54933
2016-02-08,1.41342
2016-02-09,1.46779
2016-02-10,2.06577
2016-02-11,11.41614
2016-02-12,10.76379
2016-02-13,1.92987
2016-02-14,2.28322
2016-02-15,13.34601
2016-02-16,11.60641
2016-02-17,11.4705
2016-02-18,12.23158
2016-02-19,10.24734
2016-02-20,2.22886
2016-02-21,1.84832
2016-02-22,11.3346
2016-02-23,12.01413
2016-02-24,11.08997
2016-02-25,9.48627
2016-02-26,10.95406
2016-02-27,2.50067
2016-02-28,1.8755
2016-02-29,10.24734
2016-03-01,2.28322
2016-03-02,10.4648
2016-03-03,10.57352
2016-03-04,10.32889
2016-03-05,2.36477
2016-03-06,1.63087
2016-03-07,12.6393
2016-03-08,12.93829
2016-03-09,11.41614
2016-03-10,11.14433
2016-03-11,10.76379
2016-03-12,2.22886
2016-03-13,2.88121
2016-03-14,12.93829
2016-03-15,12.99266
2016-03-16,11.87822
2016-03-17,17.61348
2016-03-18,24.8437
2016-03-19,3.83256
2016-03-20,2.98994
2016-03-21,16.25441
2016-03-22,20.1957
2016-03-23,29.73634
2016-03-24,20.11416
2016-03-25,20.9296
2016-03-26,4.97417
2016-03-27,4.37618
2016-03-28,17.20576
2016-03-29,17.31448
2016-03-30,16.36314
2016-03-31,13.42756
2016-04-01,14.02555
2016-04-02,2.58222
2016-04-03,2.66376
2016-04-04,13.97118
2016-04-05,22.42457
2016-04-06,27.09975
2016-04-07,19.7608
2016-04-08,17.64066
2016-04-09,3.0443
2016-04-10,3.07148
2016-04-11,20.05979
2016-04-12,15.22152
2016-04-13,4.15873
2016-04-14,15.08562
2016-04-15,12.74802
2016-04-16,2.50067
2016-04-17,2.36477
2016-04-18,14.21581
2016-04-19,16.00978
2016-04-20,14.07991
2016-04-21,14.73226
2016-04-22,13.15574
2016-04-23,3.12584
2016-04-24,3.31611
2016-04-25,21.58195
2016-04-26,18.0212
2016-04-27,15.46615
2016-04-28,15.41179
2016-04-29,12.72084
2016-04-30,2.63658
2016-05-01,2.20168
2016-05-02,14.84098
2016-05-03,14.6779
2016-05-04,14.70508
2016-05-05,2.03859
2016-05-06,2.63658
2016-05-07,1.8755
2016-05-08,2.03859
2016-05-09,12.69366
2016-05-10,13.86246
2016-05-11,14.40608
2016-05-12,15.71079
2016-05-13,13.29165
2016-05-14,2.55504
2016-05-15,1.79396
2016-05-16,13.86246
2016-05-17,13.75373
2016-05-18,13.04702
2016-05-19,12.2044
2016-05-20,11.3346
2016-05-21,2.06577
2016-05-22,1.65805
2016-05-23,11.3346
2016-05-24,10.43761
2016-05-25,10.81815
2016-05-26,12.09567
2016-05-27,19.0269
2016-05-28,2.77249
2016-05-29,3.15303
2016-05-30,15.62924
2016-05-31,15.92824
2016-06-01,20.79369
2016-06-02,22.58765
2016-06-03,16.68931
2016-06-04,3.83256
2016-06-05,2.28322
2016-06-06,2.93558
2016-06-07,22.96819
2016-06-08,18.07556
2016-06-09,19.0269
2016-06-10,14.92253
2016-06-11,3.0443
2016-06-12,2.01141
2016-06-13,14.16145
2016-06-14,17.06985
2016-06-15,15.38461
2016-06-16,15.27589
2016-06-17,16.00978
2016-06-18,3.01712
2016-06-19,2.79967
2016-06-20,15.95542
2016-06-21,15.2487
2016-06-22,13.86246
2016-06-23,13.69937
2016-06-24,14.48763
2016-06-25,2.69094
2016-06-26,2.63658
2016-06-27,16.06414
2016-06-28,20.82087
2016-06-29,17.06985
2016-06-30,15.60206
2016-07-01,13.53628
2016-07-02,2.39195
2016-07-03,2.33759
2016-07-04,13.29165
2016-07-05,12.99266
2016-07-06,12.53057
2016-07-07,12.74802
2016-07-08,11.08997
2016-07-09,2.50067
2016-07-10,1.49497
2016-07-11,12.44903
2016-07-12,12.01413
2016-07-13,15.79233
2016-07-14,15.81951
2016-07-15,13.75373
2016-07-16,3.07148
2016-07-17,2.33759
2016-07-18,14.94971
2016-07-19,18.0212
2016-07-20,29.87224
2016-07-21,20.38597
2016-07-22,16.14569
2016-07-23,4.2131
2016-07-24,3.23457
2016-07-25,23.70209
2016-07-26,22.56047
2016-07-27,17.83093
2016-07-28,16.47186
2016-07-29,13.91682
2016-07-30,3.07148
2016-07-31,3.28893
2016-08-01,13.78091
2016-08-02,14.02555
2016-08-03,12.85675
2016-08-04,12.01413
2016-08-05,11.95977
2016-08-06,2.41913
2016-08-07,2.63658
2016-08-08,11.38896
2016-08-09,13.64501
2016-08-10,15.08562
2016-08-11,14.16145
2016-08-12,10.79097
2016-08-13,2.55504
2016-08-14,2.14732
2016-08-15,2.55504
2016-08-16,16.58059
2016-08-17,14.46045
2016-08-18,13.18293
2016-08-19,11.52487
2016-08-20,3.15303
2016-08-21,3.23457
2016-08-22,12.04131
2016-08-23,11.87822
2016-08-24,11.93259
2016-08-25,12.01413
2016-08-26,11.14433
2016-08-27,2.31041
2016-08-28,2.47349
2016-08-29,13.944
2016-08-30,19.70644
2016-08-31,14.56917
2016-09-01,14.35172
2016-09-02,16.47186
2016-09-03,4.26746
2016-09-04,4.94699
2016-09-05,13.75373
2016-09-06,14.56917
2016-09-07,13.944
2016-09-08,13.56346
2016-09-09,15.1128
2016-09-10,3.53356
2016-09-11,2.44631
2016-09-12,14.27018
2016-09-13,11.28023
2016-09-14,2.31041
2016-09-15,2.66376
2016-09-16,2.82685
2016-09-17,2.33759
2016-09-18,2.88121
2016-09-19,16.09132
2016-09-20,15.27589
2016-09-21,14.94971
2016-09-22,22.80511
2016-09-23,15.00407
2016-09-24,3.69665
2016-09-25,2.93558
2016-09-26,16.58059
2016-09-27,90.67681
2016-09-28,77.98314
2016-09-29,46.58874
2016-09-30,41.04376
2016-10-01,11.00842
2016-10-02,7.82821
2016-10-03,8.80674
2016-10-04,39.79342
2016-10-05,37.42864
2016-10-06,32.78064
2016-10-07,31.88366
2016-10-08,6.03424
2016-10-09,5.11008
2016-10-10,46.42565
2016-10-11,49.06224
2016-10-12,52.18809
2016-10-13,35.49877
2016-10-14,27.99673
2016-10-15,5.65371
2016-10-16,6.00706
2016-10-17,28.54036
2016-10-18,23.9739
2016-10-19,22.42457
2016-10-20,24.78934
2016-10-21,24.92525
2016-10-22,6.84968
2016-10-23,5.27317
2016-10-24,23.59336
2016-10-25,22.91383
2016-10-26,22.2343
2016-10-27,21.7994
2016-10-28,24.87088
2016-10-29,5.49062
2016-10-30,4.75672
2016-10-31,21.0655
2016-11-01,19.08127
2016-11-02,22.64202
2016-11-03,21.71785
2016-11-04,17.80375
2016-11-05,3.28893
2016-11-06,3.80538
2016-11-07,19.54335
2016-11-08,21.90812
2016-11-09,20.79369
2016-11-10,20.46751
2016-11-11,16.87958
2016-11-12,3.4792
2016-11-13,2.88121
2016-11-14,15.9826
2016-11-15,14.94971
2016-11-16,15.92824
2016-11-17,14.40608
2016-11-18,13.15574
2016-11-19,2.74531
2016-11-20,2.98994
2016-11-21,14.40608
2016-11-22,19.97825
2016-11-23,15.35743
2016-11-24,15.1128
2016-11-25,23.07692
2016-11-26,4.83827
2016-11-27,4.07719
2016-11-28,17.55911
2016-11-29,14.51481
2016-11-30,13.944
2016-12-01,12.96547
2016-12-02,13.67219
2016-12-03,2.66376
2016-12-04,2.25604
2016-12-05,13.21011
2016-12-06,13.12856
2016-12-07,13.53628
2016-12-08,14.10709
2016-12-09,12.77521
2016-12-10,2.6094
2016-12-11,3.01712
2016-12-12,14.07991
2016-12-13,14.21581
2016-12-14,12.06849
2016-12-15,12.15004
2016-12-16,11.7695
2016-12-17,2.90839
2016-12-18,2.55504
2016-12-19,11.85104
2016-12-20,12.01413
2016-12-21,11.95977
2016-12-22,10.68225
2016-12-23,10.81815
2016-12-24,1.65805
2016-12-25,1.4406
2016-12-26,9.64936
2016-12-27,9.64936
2016-12-28,9.70372
2016-12-29,10.30171
2016-12-30,4.37618
2016-12-31,1.98423
2017-01-01,1.57651
2017-01-02,13.15574
2017-01-03,13.29165
2017-01-04,13.78091
2017-01-05,12.66648
2017-01-06,17.53193
2017-01-07,2.82685
2017-01-08,2.63658
2017-01-09,15.92824
2017-01-10,25.5776
2017-01-11,19.84234
2017-01-12,17.5863
2017-01-13,17.23294
2017-01-14,3.26175
2017-01-15,3.53356
2017-01-16,17.74938
2017-01-17,16.74368
2017-01-18,15.49334
2017-01-19,14.07991
2017-01-20,12.17722
2017-01-21,2.74531
2017-01-22,2.88121
2017-01-23,15.71079
2017-01-24,15.9826
2017-01-25,13.86246
2017-01-26,14.62353
2017-01-27,2.41913
2017-01-28,2.55504
2017-01-29,2.33759
2017-01-30,2.82685
2017-01-31,24.16417
