period,ratio
2016-01-01,1.06141
2016-01-02,1.8701
2016-01-03,2.09754
2016-01-04,7.98584
2016-01-05,8.49128
2016-01-06,7.7584
2016-01-07,8.03639
2016-01-08,8.66818
2016-01-09,2.35026
2016-01-10,1.76901
2016-01-11,8.1122
2016-01-12,9.14834
2016-01-13,8.2891
2016-01-14,7.70785
2016-01-15,7.5815
2016-01-16,1.84483
2016-01-17,1.79428
2016-01-18,13.84887
2016-01-19,9.37578
2016-01-20,8.01111
2016-01-21,8.56709
2016-01-22,8.36492
2016-01-23,2.24917
2016-01-24,2.57771
2016-01-25,8.56709
2016-01-26,7.55622
2016-01-27,16.32549
2016-01-28,12.00404
2016-01-29,8.49128
2016-01-30,2.95678
2016-01-31,2.19863
2016-02-01,7.85948
2016-02-02,8.36492
2016-02-03,6.57063
2016-02-04,7.63204
2016-02-05,6.67172
2016-02-06,1.71847
2016-02-07,2.047
2016-02-08,1.84483
2016-02-09,1.99646
2016-02-10,2.70406
2016-02-11,9.32524
2016-02-12,9.35051
2016-02-13,2.83042
2016-02-14,2.70406
2016-02-15,10.15921
2016-02-16,8.54182
2016-02-17,9.22415
2016-02-18,9.04725
2016-02-19,6.97498
2016-02-20,3.0326
2016-02-21,2.72934
2016-02-22,8.97144
2016-02-23,8.97144
2016-02-24,9.57796
2016-02-25,7.63204
2016-02-26,6.09047
2016-02-27,2.14809
2016-02-28,2.62825
2016-02-29,7.7584
2016-03-01,3.48749
2016-03-02,10.9679
2016-03-03,10.10866
2016-03-04,9.02198
2016-03-05,2.55243
2016-03-06,2.75461
2016-03-07,8.49128
2016-03-08,8.51655
2016-03-09,9.65377
2016-03-10,10.51301
2016-03-11,10.89208
2016-03-12,3.58857
2016-03-13,3.26004
2016-03-14,12.1304
2016-03-15,10.9679
2016-03-16,9.17361
2016-03-17,8.36492
2016-03-18,8.39019
2016-03-19,2.72934
2016-03-20,2.55243
2016-03-21,9.17361
2016-03-22,7.48041
2016-03-23,7.32878
2016-03-24,8.1122
2016-03-25,9.93176
2016-03-26,2.65352
2016-03-27,2.85569
2016-03-28,7.91003
2016-03-29,6.29264
2016-03-30,7.88476
2016-03-31,6.97498
2016-04-01,7.07606
2016-04-02,2.29972
2016-04-03,2.047
2016-04-04,7.27824
2016-04-05,6.62117
2016-04-06,7.20242
2016-04-07,7.55622
2016-04-08,6.57063
2016-04-09,2.19863
2016-04-10,1.66793
2016-04-11,6.49481
2016-04-12,6.69699
2016-04-13,2.42608
2016-04-14,6.84862
2016-04-15,7.7584
2016-04-16,1.94591
2016-04-17,2.07227
2016-04-18,7.02552
2016-04-19,6.64644
2016-04-20,7.85948
2016-04-21,7.27824
2016-04-22,8.81981
2016-04-23,2.27445
2016-04-24,2.29972
2016-04-25,7.60677
2016-04-26,12.6611
2016-04-27,11.42279
2016-04-28,8.87035
2016-04-29,7.70785
2016-04-30,2.83042
2016-05-01,2.57771
2016-05-02,8.94617
2016-05-03,9.12307
2016-05-04,8.1122
2016-05-05,2.32499
2016-05-06,2.65352
2016-05-07,2.27445
2016-05-08,2.09754
2016-05-09,8.01111
2016-05-10,7.88476
2016-05-11,8.06166
2016-05-12,7.96057
2016-05-13,7.96057
2016-05-14,1.97119
2016-05-15,2.12282
2016-05-16,9.57796
2016-05-17,10.26029
2016-05-18,8.56709
2016-05-19,7.30351
2016-05-20,7.22769
