period,ratio
2016-01-01,1.97668
2016-01-02,1.67257
2016-01-03,1.08971
2016-01-04,11.04916
2016-01-05,12.6964
2016-01-06,15.07856
2016-01-07,15.5854
2016-01-08,11.78408
2016-01-09,1.54586
2016-01-10,1.59655
2016-01-11,10.87176
2016-01-12,10.26355
2016-01-13,11.15053
2016-01-14,9.45261
2016-01-15,9.27521
2016-01-16,1.69792
2016-01-17,1.24176
2016-01-18,10.33958
2016-01-19,8.84439
2016-01-20,11.02382
2016-01-21,10.13684
2016-01-22,8.92042
2016-01-23,1.36847
2016-01-24,1.03902
2016-01-25,11.63203
2016-01-26,11.15053
2016-01-27,10.71971
2016-01-28,11.09984
2016-01-29,10.64368
2016-01-30,1.69792
2016-01-31,1.21642
2016-02-01,9.45261
2016-02-02,8.76837
2016-02-03,8.56563
2016-02-04,11.60669
2016-02-05,8.56563
2016-02-06,0.963
2016-02-07,0.65889
2016-02-08,0.88697
2016-02-09,2.81297
2016-02-10,3.26913
2016-02-11,10.71971
2016-02-12,12.89913
2016-02-13,2.28079
2016-02-14,1.41915
2016-02-15,10.33958
2016-02-16,9.47795
2016-02-17,9.68068
2016-02-18,11.17587
2016-02-19,9.75671
2016-02-20,1.87531
2016-02-21,0.91231
2016-02-22,10.03547
2016-02-23,9.83274
2016-02-24,10.23821
2016-02-25,10.06082
2016-02-26,9.04713
2016-02-27,1.7486
2016-02-28,0.963
2016-02-29,7.78003
2016-03-01,1.69792
2016-03-02,8.89508
2016-03-03,8.99645
2016-03-04,10.39026
2016-03-05,1.52052
2016-03-06,1.21642
2016-03-07,10.41561
2016-03-08,10.82108
2016-03-09,9.73137
2016-03-10,9.93411
2016-03-11,8.69234
2016-03-12,1.69792
2016-03-13,1.31779
2016-03-14,9.70603
2016-03-15,9.32589
2016-03-16,15.5854
2016-03-17,17.71414
2016-03-18,12.29092
2016-03-19,2.00202
2016-03-20,1.41915
2016-03-21,10.97313
2016-03-22,11.0745
2016-03-23,11.02382
2016-03-24,8.9711
2016-03-25,9.07247
2016-03-26,5.62595
2016-03-27,5.70197
2016-03-28,18.62645
2016-03-29,18.09427
2016-03-30,17.20729
2016-03-31,15.94019
2016-04-01,11.86011
2016-04-02,1.62189
2016-04-03,2.10339
2016-04-04,16.52306
2016-04-05,13.93816
2016-04-06,12.79776
2016-04-07,12.56969
2016-04-08,13.1779
2016-04-09,2.66092
2016-04-10,2.02736
2016-04-11,13.83679
2016-04-12,14.64774
2016-04-13,2.73694
2016-04-14,13.32995
2016-04-15,14.6224
2016-04-16,2.35681
2016-04-17,1.926
2016-04-18,18.22098
2016-04-19,16.97921
2016-04-20,18.27166
2016-04-21,17.66345
2016-04-22,15.78813
2016-04-23,2.43284
2016-04-24,2.15408
2016-04-25,12.13887
2016-04-26,13.12721
2016-04-27,12.67105
2016-04-28,15.17992
2016-04-29,12.94982
2016-04-30,2.45818
2016-05-01,2.15408
2016-05-02,10.84642
2016-05-03,10.71971
2016-05-04,9.70603
2016-05-05,1.97668
2016-05-06,2.35681
2016-05-07,1.14039
2016-05-08,1.29244
2016-05-09,10.54232
2016-05-10,9.12316
2016-05-11,26.20375
2016-05-12,18.57577
2016-05-13,21.49011
2016-05-14,3.64926
2016-05-15,3.852
2016-05-16,28.91535
2016-05-17,24.93664
2016-05-18,21.66751
2016-05-19,18.67714
2016-05-20,20.04561
2016-05-21,4.13076
2016-05-22,3.54789
2016-05-23,19.18398
2016-05-24,18.11961
2016-05-25,19.96958
2016-05-26,21.10998
2016-05-27,17.66345
2016-05-28,3.92802
2016-05-29,2.86365
2016-05-30,16.42169
2016-05-31,13.9635
2016-06-01,16.09224
2016-06-02,13.38063
2016-06-03,12.49366
2016-06-04,2.58489
2016-06-05,2.38215
2016-06-06,2.20476
2016-06-07,12.94982
2016-06-08,14.01419
2016-06-09,13.91282
2016-06-10,12.36695
2016-06-11,2.7116
2016-06-12,2.15408
2016-06-13,12.01216
2016-06-14,11.60669
2016-06-15,11.47997
2016-06-16,11.98682
2016-06-17,12.31626
2016-06-18,2.33147
2016-06-19,1.72326
2016-06-20,11.7334
2016-06-21,91.53573
2016-06-22,84.36391
2016-06-23,60.46629
2016-06-24,37.07551
2016-06-25,5.62595
2016-06-26,6.23416
2016-06-27,27.42017
2016-06-28,24.58185
2016-06-29,23.51748
2016-06-30,21.49011
2016-07-01,22.63051
2016-07-02,5.1191
2016-07-03,4.71363
2016-07-04,26.20375
2016-07-05,21.16066
2016-07-06,20.62848
2016-07-07,19.69082
2016-07-08,19.66548
2016-07-09,3.95337
2016-07-10,3.54789
2016-07-11,19.84287
2016-07-12,23.06132
2016-07-13,23.89761
2016-07-14,21.76887
2016-07-15,19.36137
2016-07-16,3.64926
2016-07-17,3.69994
2016-07-18,22.30106
2016-07-19,21.74353
2016-07-20,19.20932
2016-07-21,20.02027
2016-07-22,19.81753
2016-07-23,4.46021
2016-07-24,3.69994
2016-07-25,33.40091
2016-07-26,43.79118
2016-07-27,35.96046
2016-07-28,25.6969
2016-07-29,32.89406
2016-07-30,5.75266
2016-07-31,7.01976
2016-08-01,27.04004
2016-08-02,31.24683
2016-08-03,75.44348
2016-08-04,56.69031
2016-08-05,45.23568
2016-08-06,10.23821
2016-08-07,8.86974
2016-08-08,49.03699
2016-08-09,44.67815
2016-08-10,40.54738
2016-08-11,45.21033
2016-08-12,68.72782
2016-08-13,15.02787
2016-08-14,11.30258
2016-08-15,11.68271
2016-08-16,49.56918
2016-08-17,44.42473
2016-08-18,39.35631
2016-08-19,36.69538
2016-08-20,7.47592
2016-08-21,8.0081
2016-08-22,32.66599
2016-08-23,31.88038
2016-08-24,36.13786
2016-08-25,33.70501
2016-08-26,34.43993
2016-08-27,7.62797
2016-08-28,9.98479
2016-08-29,67.56208
2016-08-30,47.94728
2016-08-31,39.78712
2016-09-01,38.97617
2016-09-02,40.09123
2016-09-03,11.32792
2016-09-04,11.32792
2016-09-05,56.741
2016-09-06,49.87328
2016-09-07,48.50481
2016-09-08,58.43892
2016-09-09,53.09173
2016-09-10,17.20729
2016-09-11,16.39635
2016-09-12,67.43537
2016-09-13,55.87937
2016-09-14,9.52863
2016-09-15,6.91839
2016-09-16,6.99442
2016-09-17,10.71971
2016-09-18,8.667
2016-09-19,58.81905
2016-09-20,57.75468
2016-09-21,49.72123
2016-09-22,44.42473
2016-09-23,37.02483
2016-09-24,9.35124
2016-09-25,7.39989
2016-09-26,34.26254
2016-09-27,34.64267
2016-09-28,30.41054
2016-09-29,31.3482
2016-09-30,30.28383
2016-10-01,6.23416
2016-10-02,4.40952
2016-10-03,6.28484
2016-10-04,31.67764
2016-10-05,29.27014
2016-10-06,26.93867
2016-10-07,28.07906
2016-10-08,5.19513
2016-10-09,4.35884
2016-10-10,24.32843
2016-10-11,27.49619
2016-10-12,27.04004
2016-10-13,23.54282
2016-10-14,21.0593
2016-10-15,4.815
2016-10-16,5.42321
2016-10-17,32.51393
2016-10-18,22.55448
2016-10-19,24.45514
2016-10-20,18.93056
2016-10-21,18.11961
2016-10-22,4.25747
2016-10-23,4.43487
2016-10-24,21.49011
2016-10-25,24.30309
2016-10-26,36.69538
2016-10-27,35.93512
2016-10-28,47.56715
2016-10-29,11.30258
2016-10-30,12.11353
2016-10-31,50.963
2016-11-01,45.86923
2016-11-02,36.84744
2016-11-03,29.67562
2016-11-04,48.32742
2016-11-05,16.70045
2016-11-06,24.04967
2016-11-07,60.26355
2016-11-08,33.52762
2016-11-09,37.9118
2016-11-10,34.99746
2016-11-11,32.56462
2016-11-12,8.86974
2016-11-13,9.98479
2016-11-14,61.09984
2016-11-15,54.25747
2016-11-16,39.02686
2016-11-17,34.84541
2016-11-18,30.53725
2016-11-19,5.19513
2016-11-20,6.86771
2016-11-21,24.93664
2016-11-22,25.67156
2016-11-23,24.17638
2016-11-24,22.12366
2016-11-25,23.54282
2016-11-26,5.75266
2016-11-27,4.08008
2016-11-28,21.71819
2016-11-29,23.11201
2016-11-30,20.32437
2016-12-01,21.71819
2016-12-02,21.5408
2016-12-03,3.24379
2016-12-04,3.95337
2016-12-05,22.57982
2016-12-06,19.69082
2016-12-07,20.78053
