period,ratio
2016-01-01,0.78434
2016-01-02,0.84467
2016-01-03,0.75417
2016-01-04,1.72706
2016-01-05,1.95708
2016-01-06,1.90429
2016-01-07,1.70066
2016-01-08,1.93823
2016-01-09,0.8409
2016-01-10,0.78057
2016-01-11,1.76477
2016-01-12,1.7082
2016-01-13,1.61016
2016-01-14,1.79871
2016-01-15,1.57622
2016-01-16,0.67498
2016-01-17,0.74663
2016-01-18,1.761
2016-01-19,1.6705
2016-01-20,1.79116
2016-01-21,1.93069
2016-01-22,1.79116
2016-01-23,0.99551
2016-01-24,0.8673
2016-01-25,1.80625
2016-01-26,1.74591
2016-01-27,1.6705
2016-01-28,1.77608
2016-01-29,1.78739
2016-01-30,0.85221
2016-01-31,0.85221
2016-02-01,1.59508
2016-02-02,1.70066
2016-02-03,1.94954
2016-02-04,1.63656
2016-02-05,1.35751
2016-02-06,0.93894
2016-02-07,0.69384
2016-02-08,0.78057
2016-02-09,0.87107
2016-02-10,1.05961
2016-02-11,12.52309
2016-02-12,33.07817
2016-02-13,8.58252
2016-02-14,7.46257
2016-02-15,25.66461
2016-02-16,16.97273
2016-02-17,11.67841
2016-02-18,9.26128
2016-02-19,7.57192
2016-02-20,3.21279
2016-02-21,2.23613
2016-02-22,5.98061
2016-02-23,7.5229
2016-02-24,5.3471
2016-02-25,4.73245
2016-02-26,4.80787
2016-02-27,1.92314
2016-02-28,1.40653
2016-02-29,3.57856
2016-03-01,1.65541
2016-03-02,4.30257
2016-03-03,6.19178
2016-03-04,4.55522
2016-03-05,1.67804
2016-03-06,1.59508
2016-03-07,6.21818
2016-03-08,4.53259
2016-03-09,3.54839
2016-03-10,3.72563
2016-03-11,3.11474
2016-03-12,1.07093
2016-03-13,1.04076
2016-03-14,3.15245
2016-03-15,3.58233
2016-03-16,3.09212
2016-03-17,3.03555
2016-03-18,3.1336
2016-03-19,0.90878
2016-03-20,1.10109
2016-03-21,3.64644
2016-03-22,3.16754
2016-03-23,3.20524
2016-03-24,3.46921
2016-03-25,2.9526
2016-03-26,1.29341
2016-03-27,0.98797
2016-03-28,2.9526
2016-03-29,2.64338
2016-03-30,2.97522
2016-03-31,2.77536
2016-04-01,2.60567
2016-04-02,0.94272
2016-04-03,3.60496
2016-04-04,2.81684
2016-04-05,2.37942
2016-04-06,2.38319
2016-04-07,2.31155
2016-04-08,2.40959
2016-04-09,0.9578
2016-04-10,1.37637
2016-04-11,2.61322
2016-04-12,3.03178
2016-04-13,1.58754
2016-04-14,2.7188
2016-04-15,2.31909
2016-04-16,0.90124
2016-04-17,1.11995
2016-04-18,4.61178
2016-04-19,3.87646
2016-04-20,3.57479
2016-04-21,3.522
2016-04-22,2.82439
2016-04-23,1.41785
2016-04-24,1.56491
2016-04-25,4.07255
2016-04-26,3.29197
2016-04-27,3.00916
2016-04-28,3.01293
2016-04-29,3.32591
2016-04-30,1.39899
2016-05-01,1.37637
2016-05-02,2.83193
2016-05-03,3.31837
2016-05-04,2.88095
2016-05-05,1.00682
2016-05-06,1.12372
2016-05-07,0.82205
2016-05-08,0.99551
2016-05-09,2.60944
2016-05-10,2.31909
2016-05-11,2.17956
2016-05-12,2.34925
2016-05-13,2.25121
2016-05-14,1.20668
2016-05-15,1.20668
2016-05-16,2.46992
2016-05-17,2.00233
2016-05-18,2.14563
2016-05-19,9.78166
2016-05-20,2.49255
2016-05-21,1.0219
2016-05-22,1.01813
2016-05-23,2.40205
2016-05-24,2.11169
2016-05-25,2.18334
2016-05-26,1.7082
2016-05-27,2.42467
2016-05-28,1.15011
2016-05-29,1.05584
2016-05-30,2.42467
2016-05-31,3.9104
2016-06-01,2.48878
2016-06-02,2.2399
2016-06-03,1.93069
2016-06-04,0.97288
2016-06-05,0.88992
2016-06-06,1.14257
2016-06-07,2.21727
2016-06-08,2.10038
2016-06-09,2.45107
2016-06-10,3.73317
2016-06-11,1.27078
2016-06-12,1.7082
2016-06-13,2.51517
2016-06-14,3.78219
2016-06-15,2.89603
2016-06-16,2.93374
2016-06-17,2.46992
2016-06-18,1.21799
2016-06-19,1.87412
2016-06-20,2.90357
2016-06-21,2.9526
2016-06-22,3.06572
2016-06-23,3.16754
2016-06-24,3.54085
2016-06-25,1.1124
2016-06-26,1.82887
2016-06-27,2.68863
2016-06-28,7.9641
2016-06-29,5.29431
2016-06-30,4.35536
2016-07-01,4.07632
2016-07-02,1.49703
2016-07-03,1.59508
2016-07-04,4.70605
2016-07-05,5.63746
2016-07-06,4.3893
2016-07-07,4.16305
2016-07-08,4.64195
2016-07-09,1.53474
2016-07-10,1.66295
2016-07-11,3.82367
2016-07-12,3.2882
2016-07-13,3.60496
2016-07-14,3.52954
2016-07-15,2.61699
2016-07-16,1.20291
2016-07-17,1.51589
2016-07-18,2.6019
2016-07-19,2.60944
2016-07-20,3.00162
2016-07-21,3.74071
2016-07-22,3.02801
2016-07-23,1.21045
2016-07-24,1.24816
2016-07-25,2.47746
2016-07-26,2.3568
2016-07-27,2.45107
2016-07-28,2.79045
2016-07-29,2.69618
2016-07-30,1.05584
2016-07-31,1.24439
2016-08-01,2.33794
2016-08-02,2.32663
2016-08-03,2.51894
2016-08-04,2.39073
2016-08-05,3.49183
2016-08-06,1.20291
2016-08-07,1.30849
2016-08-08,2.87718
2016-08-09,3.10343
2016-08-10,2.8357
2016-08-11,2.68486
2016-08-12,2.87341
2016-08-13,0.96911
2016-08-14,0.92009
2016-08-15,0.8673
2016-08-16,3.68792
2016-08-17,3.80104
2016-08-18,3.16376
2016-08-19,2.8357
2016-08-20,0.90878
2016-08-21,0.96534
2016-08-22,2.42844
2016-08-23,2.66978
2016-08-24,2.63584
2016-08-25,2.69618
2016-08-26,2.37565
2016-08-27,0.97665
2016-08-28,1.0219
2016-08-29,2.3568
2016-08-30,2.59059
2016-08-31,2.41336
2016-09-01,2.64715
2016-09-02,2.89226
2016-09-03,1.1652
2016-09-04,1.48572
2016-09-05,2.34171
2016-09-06,2.28515
2016-09-07,2.64715
2016-09-08,2.37942
2016-09-09,3.22787
2016-09-10,1.08978
2016-09-11,1.09732
2016-09-12,2.6283
2016-09-13,2.04758
2016-09-14,0.91255
2016-09-15,0.96534
2016-09-16,0.88992
2016-09-17,0.91632
2016-09-18,0.92386
2016-09-19,2.37565
2016-09-20,2.51894
2016-09-21,2.57551
2016-09-22,8.91059
2016-09-23,4.23469
2016-09-24,1.45556
2016-09-25,1.51589
2016-09-26,3.97827
2016-09-27,7.59078
2016-09-28,6.02586
2016-09-29,5.13971
2016-09-30,4.69851
2016-10-01,1.2557
2016-10-02,1.42539
2016-10-03,1.50835
2016-10-04,3.92925
2016-10-05,3.71054
2016-10-06,3.4956
2016-10-07,5.84863
2016-10-08,1.69689
2016-10-09,1.42162
2016-10-10,4.34028
2016-10-11,3.52577
2016-10-12,3.33345
2016-10-13,3.74825
2016-10-14,3.09212
2016-10-15,1.23307
2016-10-16,1.30849
2016-10-17,2.85832
2016-10-18,2.9262
2016-10-19,4.01975
2016-10-20,2.88095
2016-10-21,2.73388
2016-10-22,1.14257
2016-10-23,1.16143
2016-10-24,3.50314
2016-10-25,3.51069
2016-10-26,3.00162
2016-10-27,2.87341
2016-10-28,2.48878
2016-10-29,1.23684
2016-10-30,1.77985
2016-10-31,2.71503
2016-11-01,2.68486
2016-11-02,2.46992
2016-11-03,2.85455
2016-11-04,2.45861
2016-11-05,1.08224
2016-11-06,1.02945
2016-11-07,2.57551
2016-11-08,2.4473
2016-11-09,11.56152
2016-11-10,8.65794
2016-11-11,5.70157
2016-11-12,1.59508
2016-11-13,1.62147
2016-11-14,4.54391
2016-11-15,3.65021
2016-11-16,3.9368
2016-11-17,3.25804
2016-11-18,2.75651
2016-11-19,1.29718
2016-11-20,1.24439
2016-11-21,2.79799
2016-11-22,2.86964
2016-11-23,2.80553
2016-11-24,2.78291
2016-11-25,2.52649
2016-11-26,0.98042
2016-11-27,1.09732
2016-11-28,2.11546
2016-11-29,2.304
2016-11-30,2.28138
2016-12-01,2.17956
2016-12-02,2.08152
2016-12-03,0.79565
2016-12-04,0.92386
2016-12-05,1.79871
2016-12-06,2.07775
2016-12-07,2.00987
2016-12-08,2.05513
2016-12-09,2.42467
2016-12-10,0.96911
2016-12-11,1.05207
2016-12-12,2.72257
2016-12-13,2.81307
2016-12-14,2.81684
2016-12-15,2.63584
2016-12-16,2.53403
2016-12-17,0.91255
2016-12-18,0.96911
2016-12-19,2.48123
2016-12-20,2.48878
2016-12-21,2.58305
2016-12-22,2.56797
2016-12-23,2.19088
2016-12-24,0.83336
2016-12-25,1.19914
2016-12-26,5.55073
2016-12-27,3.51069
2016-12-28,2.97145
2016-12-29,2.74897
2016-12-30,1.76854
2016-12-31,1.10109
2017-01-01,1.6177
2017-01-02,3.66529
2017-01-03,3.4315
2017-01-04,3.53331
2017-01-05,2.76782
2017-01-06,2.96391
2017-01-07,1.33489
2017-01-08,1.55737
2017-01-09,4.2724
2017-01-10,2.96391
2017-01-11,3.12228
2017-01-12,3.02047
2017-01-13,2.76782
2017-01-14,1.0747
2017-01-15,1.02567
2017-01-16,2.65847
2017-01-17,2.75274
2017-01-18,2.39828
2017-01-19,2.20973
2017-01-20,1.97217
2017-01-21,0.89369
2017-01-22,0.73909
2017-01-23,3.16754
2017-01-24,2.90357
2017-01-25,3.12606
2017-01-26,3.42396
2017-01-27,1.0747
2017-01-28,0.79942
2017-01-29,2.37942
2017-01-30,1.24061
2017-01-31,3.15999
2017-02-01,2.56042
2017-02-02,2.72257
2017-02-03,2.6283
2017-02-04,0.94272
2017-02-05,0.88238
2017-02-06,2.28515
2017-02-07,1.86281
2017-02-08,1.9684
2017-02-09,1.97217
2017-02-10,2.04381
2017-02-11,0.73155
2017-02-12,0.70892
2017-02-13,1.98348
2017-02-14,1.79493
2017-02-15,1.79493
2017-02-16,2.07021
2017-02-17,1.9156
2017-02-18,0.84467
2017-02-19,0.6863
2017-02-20,2.02873
2017-02-21,2.16448
2017-02-22,2.10038
2017-02-23,1.95331
2017-02-24,1.83264
2017-02-25,0.75417
2017-02-26,0.63727
2017-02-27,1.59885
2017-02-28,1.64033
2017-03-01,0.87484
2017-03-02,1.88544
2017-03-03,1.84396
2017-03-04,0.80319
2017-03-05,0.70892
2017-03-06,1.76477
2017-03-07,1.67427
2017-03-08,1.81756
2017-03-09,1.60262
2017-03-10,1.41785
2017-03-11,0.64104
2017-03-12,0.71646
2017-03-13,1.84773
2017-03-14,13.54877
2017-03-15,8.23183
2017-03-16,6.07866
2017-03-17,4.45341
2017-03-18,1.27832
2017-03-19,1.33866
2017-03-20,3.72185
2017-03-21,3.48429
2017-03-22,3.03555
2017-03-23,3.09589
2017-03-24,3.23164
2017-03-25,0.85599
2017-03-26,1.09355
2017-03-27,3.12228
2017-03-28,2.66601
2017-03-29,2.48878
2017-03-30,2.76782
2017-03-31,3.18639
2017-04-01,0.98797
2017-04-02,0.87107
2017-04-03,2.96391
2017-04-04,3.28066
2017-04-05,2.74143
2017-04-06,6.50099
2017-04-07,4.22338
2017-04-08,1.0219
2017-04-09,1.19914
2017-04-10,8.72959
2017-04-11,5.62238
2017-04-12,4.73999
2017-04-13,3.42396
2017-04-14,3.52577
2017-04-15,1.1124
2017-04-16,1.42539
2017-04-17,4.57407
2017-04-18,3.46921
2017-04-19,3.60119
2017-04-20,3.54462
2017-04-21,3.40133
2017-04-22,1.10486
2017-04-23,1.23684
2017-04-24,3.36362
2017-04-25,3.08458
2017-04-26,3.85761
2017-04-27,4.22715
2017-04-28,3.66529
2017-04-29,1.19536
2017-04-30,0.99174
2017-05-01,1.81002
2017-05-02,4.12157
2017-05-03,1.4103
2017-05-04,3.46166
2017-05-05,0.94272
2017-05-06,0.85599
2017-05-07,0.80319
2017-05-08,2.91112
2017-05-09,1.02945
2017-05-10,7.4324
2017-05-11,34.91458
2017-05-12,16.33168
2017-05-13,3.35985
2017-05-14,3.20147
2017-05-15,11.79154
2017-05-16,14.40853
2017-05-17,11.45593
2017-05-18,8.14133
2017-05-19,7.39846
2017-05-20,2.15317
2017-05-21,2.38319
2017-05-22,25.50624
2017-05-23,18.39435
2017-05-24,11.85942
2017-05-25,10.36238
2017-05-26,6.5915
2017-05-27,1.67804
2017-05-28,2.04004
2017-05-29,6.3577
2017-05-30,5.39236
2017-05-31,4.88329
2017-06-01,4.99264
2017-06-02,4.60047
2017-06-03,1.34997
2017-06-04,1.25193
2017-06-05,4.35536
2017-06-06,1.50458
2017-06-07,3.99713
2017-06-08,3.60119
2017-06-09,4.86066
2017-06-10,1.08224
2017-06-11,1.0219
2017-06-12,4.0273
2017-06-13,3.59742
2017-06-14,3.96319
2017-06-15,3.38625
2017-06-16,3.13737
2017-06-17,1.01436
2017-06-18,0.92386
2017-06-19,3.50314
2017-06-20,13.33383
2017-06-21,11.3692
2017-06-22,8.28085
2017-06-23,5.29808
2017-06-24,1.19159
2017-06-25,1.33489
2017-06-26,5.00018
2017-06-27,4.83049
2017-06-28,5.95045
2017-06-29,6.28605
2017-06-30,4.13665
2017-07-01,1.27455
2017-07-02,1.21799
2017-07-03,5.05298
2017-07-04,7.56438
2017-07-05,6.96104
2017-07-06,6.1767
2017-07-07,4.43078
2017-07-08,1.17274
2017-07-09,0.9842
2017-07-10,4.16305
2017-07-11,3.97073
2017-07-12,3.95942
2017-07-13,4.70605
2017-07-14,4.75885
2017-07-15,1.18782
2017-07-16,1.10486
2017-07-17,3.91417
2017-07-18,4.30634
2017-07-19,3.88023
2017-07-20,3.91794
2017-07-21,3.55971
2017-07-22,1.06338
2017-07-23,0.95026
2017-07-24,3.60119
2017-07-25,4.23847
2017-07-26,3.6389
2017-07-27,3.55594
2017-07-28,3.80859
2017-07-29,1.42539
2017-07-30,1.38768
2017-07-31,3.95565
2017-08-01,3.9368
2017-08-02,3.73694
2017-08-03,3.45789
2017-08-04,2.68863
2017-08-05,1.22553
2017-08-06,1.02945
2017-08-07,5.08691
2017-08-08,3.99336
2017-08-09,4.55522
2017-08-10,4.26863
2017-08-11,3.42018
2017-08-12,1.08978
2017-08-13,0.98042
2017-08-14,3.27312
2017-08-15,1.24816
2017-08-16,2.99407
2017-08-17,3.28066
2017-08-18,2.4473
2017-08-19,0.95403
2017-08-20,0.96911
2017-08-21,3.13737
2017-08-22,3.0808
2017-08-23,3.03933
2017-08-24,3.0808
2017-08-25,2.56419
2017-08-26,0.78811
2017-08-27,0.9578
2017-08-28,2.52271
2017-08-29,2.86209
2017-08-30,2.54157
2017-08-31,2.64338
2017-09-01,2.38319
2017-09-02,0.85599
2017-09-03,1.10486
2017-09-04,3.03178
2017-09-05,6.73856
2017-09-06,4.35913
2017-09-07,3.12228
2017-09-08,2.83947
2017-09-09,2.43221
2017-09-10,1.42162
2017-09-11,6.27097
2017-09-12,5.69403
2017-09-13,4.55899
2017-09-14,3.05818
2017-09-15,2.59813
2017-09-16,1.41408
2017-09-17,0.87107
2017-09-18,2.69995
2017-09-19,2.36057
2017-09-20,2.77913
2017-09-21,2.60944
2017-09-22,2.7188
2017-09-23,1.08224
2017-09-24,1.04453
2017-09-25,3.23918
2017-09-26,3.2882
2017-09-27,3.48429
2017-09-28,2.83193
2017-09-29,2.16448
2017-09-30,1.23684
2017-10-01,0.74663
2017-10-02,2.20596
2017-10-03,0.81073
2017-10-04,0.87107
2017-10-05,0.67498
2017-10-06,0.79942
2017-10-07,0.65613
2017-10-08,0.61842
2017-10-09,0.79565
2017-10-10,3.71808
2017-10-11,3.27312
2017-10-12,2.33794
2017-10-13,2.5378
2017-10-14,1.28964
2017-10-15,0.87107
2017-10-16,2.18334
2017-10-17,2.13431
2017-10-18,2.46615
2017-10-19,3.32591
2017-10-20,2.88849
2017-10-21,0.89746
2017-10-22,0.72023
2017-10-23,2.48501
2017-10-24,2.50009
2017-10-25,2.40582
2017-10-26,1.97217
2017-10-27,2.10415
2017-10-28,0.80696
2017-10-29,0.95403
2017-10-30,2.51517
2017-10-31,3.77088
2017-11-01,2.57551
2017-11-02,2.00233
2017-11-03,2.34548
2017-11-04,0.79565
2017-11-05,0.724
2017-11-06,2.04381
2017-11-07,2.18334
2017-11-08,2.33794
2017-11-09,2.24367
2017-11-10,1.94954
2017-11-11,0.87107
2017-11-12,1.15011
2017-11-13,2.13054
2017-11-14,2.37565
2017-11-15,2.63584
2017-11-16,2.07021
2017-11-17,2.02496
2017-11-18,0.78057
2017-11-19,0.6863
2017-11-20,1.85904
2017-11-21,2.22481
2017-11-22,2.15694
2017-11-23,2.56419
2017-11-24,2.304
2017-11-25,0.82582
2017-11-26,1.62524
2017-11-27,2.6019
2017-11-28,2.304
2017-11-29,2.94505
2017-11-30,1.82133
2017-12-01,1.7346
2017-12-02,0.71269
2017-12-03,0.64859
2017-12-04,2.02873
2017-12-05,1.88921
2017-12-06,2.02496
2017-12-07,2.03627
2017-12-08,2.07398
2017-12-09,0.60334
2017-12-10,1.07847
2017-12-11,3.17885
2017-12-12,1.97594
2017-12-13,1.98725
2017-12-14,1.83264
