period,ratio
2019-03-22,0.02874
2019-03-24,0.02395
2019-03-25,0.02395
2019-03-27,0.02874
2019-03-28,0.18202
2019-03-29,0.07185
2019-03-30,0.02874
2019-03-31,0.06227
2019-04-01,0.10538
2019-04-02,0.06227
2019-04-03,0.02395
2019-04-04,0.03832
2019-04-05,0.06227
2019-04-08,0.09101
2019-04-09,0.05269
2019-04-10,0.06227
2019-04-11,0.05748
2019-04-12,0.03832
2019-04-15,0.08622
2019-04-16,0.07664
2019-04-17,0.06706
2019-04-18,0.02395
2019-04-19,0.09101
2019-04-20,0.03832
2019-04-21,0.11017
2019-04-22,2.02146
2019-04-23,1.12569
2019-04-24,0.17244
2019-04-25,0.17244
2019-04-26,0.08622
2019-04-27,0.02395
2019-04-28,0.06227
2019-04-29,0.22992
2019-04-30,0.34489
2019-05-01,0.35447
2019-05-02,1.06821
2019-05-03,20.43015
2019-05-04,4.58421
2019-05-05,3.29086
2019-05-06,4.75186
2019-05-07,26.74841
2019-05-08,32.69783
2019-05-09,43.6003
2019-05-10,43.93082
2019-05-11,11.41981
2019-05-12,9.88695
2019-05-13,63.7191
2019-05-14,100.0
2019-05-15,63.99693
2019-05-16,35.15041
2019-05-17,22.54263
2019-05-18,4.75186
2019-05-19,4.17225
2019-05-20,17.21594
2019-05-21,37.11917
2019-05-22,51.73883
2019-05-23,34.48457
2019-05-24,24.81797
2019-05-25,3.82257
2019-05-26,3.32918
2019-05-27,18.28894
2019-05-28,15.40525
2019-05-29,22.41329
2019-05-30,17.69975
2019-05-31,17.17762
2019-06-01,2.51963
2019-06-02,2.10768
2019-06-03,27.64418
2019-06-04,21.13431
2019-06-05,14.65798
2019-06-06,2.75435
2019-06-07,11.50603
2019-06-08,2.04062
2019-06-09,1.64782
2019-06-10,9.50373
2019-06-11,15.6208
2019-06-12,9.6666
2019-06-13,8.4451
2019-06-14,10.77313
2019-06-15,2.09331
2019-06-16,1.74362
2019-06-17,13.14428
2019-06-18,7.81279
2019-06-19,6.91703
2019-06-20,8.37325
2019-06-21,7.00804
2019-06-22,0.99156
2019-06-23,0.77601
2019-06-24,7.67388
2019-06-25,7.68825
2019-06-26,9.56121
2019-06-27,7.09427
2019-06-28,5.25483
2019-06-29,0.91492
2019-06-30,0.77601
2019-07-01,5.53745
2019-07-02,4.89557
2019-07-03,5.00574
2019-07-04,4.39739
2019-07-05,8.85706
2019-07-06,1.24544
2019-07-07,1.05863
2019-07-08,6.13144
2019-07-09,6.2943
2019-07-10,4.67522
2019-07-11,3.97106
2019-07-12,3.24774
2019-07-13,0.51255
2019-07-14,0.4838
2019-07-15,4.02854
2019-07-16,3.53995
2019-07-17,3.68365
2019-07-18,3.24295
2019-07-19,15.89863
2019-07-20,4.3447
2019-07-21,4.2968
2019-07-22,38.46522
2019-07-23,29.08124
2019-07-24,27.51484
2019-07-25,20.00383
2019-07-26,17.11534
2019-07-27,2.46694
2019-07-28,2.22743
2019-07-29,12.41617
2019-07-30,8.59839
2019-07-31,7.94213
2019-08-01,9.57558
2019-08-02,7.24755
2019-08-03,0.85265
2019-08-04,0.88618
2019-08-05,6.35658
2019-08-06,6.60088
2019-08-07,5.13029
2019-08-08,5.73864
2019-08-09,4.33033
2019-08-10,0.66104
2019-08-11,0.5365
2019-08-12,4.46445
2019-08-13,16.89499
2019-08-14,17.58957
2019-08-15,2.17953
2019-08-16,11.29047
2019-08-17,1.63345
2019-08-18,1.34604
2019-08-19,7.7601
2019-08-20,6.73979
2019-08-21,12.52634
2019-08-22,8.78999
2019-08-23,6.33742
2019-08-24,0.7808
2019-08-25,0.71852
2019-08-26,4.81414
2019-08-27,7.97566
2019-08-28,5.7099
2019-08-29,6.78769
2019-08-30,5.48955
2019-08-31,0.72331
2019-09-01,0.73768
2019-09-02,5.03927
2019-09-03,4.94826
2019-09-04,4.26805
2019-09-05,3.4633
2019-09-06,3.6118
2019-09-07,0.45027
2019-09-08,0.40237
2019-09-09,3.6597
2019-09-10,3.32918
2019-09-11,3.05614
2019-09-12,0.25867
2019-09-13,0.2395
2019-09-14,0.2922
2019-09-15,0.36884
2019-09-16,2.90285
2019-09-17,2.54838
2019-09-18,3.00823
2019-09-19,2.99865
2019-09-20,2.62981
2019-09-21,0.34489
2019-09-22,0.31136
2019-09-23,2.7304
2019-09-24,8.55048
2019-09-25,4.95305
