period,ratio
2016-01-01,0.21191
2016-01-02,0.27922
2016-01-03,0.34061
2016-01-04,1.06823
2016-01-05,1.0555
2016-01-06,1.00957
2016-01-07,1.14054
2016-01-08,1.1369
2016-01-09,0.28786
2016-01-10,0.26785
2016-01-11,1.13554
2016-01-12,1.23422
2016-01-13,1.06187
2016-01-14,1.02639
2016-01-15,0.94727
2016-01-16,0.27649
2016-01-17,0.28604
2016-01-18,1.02457
2016-01-19,1.02594
2016-01-20,1.05095
2016-01-21,1.00275
2016-01-22,0.91543
2016-01-23,0.32242
2016-01-24,0.31878
2016-01-25,1.36792
2016-01-26,1.35064
2016-01-27,1.2756
2016-01-28,1.32881
2016-01-29,1.44068
2016-01-30,0.45021
2016-01-31,0.40201
2016-02-01,2.01641
2016-02-02,1.6426
2016-02-03,1.27651
2016-02-04,1.40066
2016-02-05,1.12781
2016-02-06,0.31605
2016-02-07,0.21373
2016-02-08,0.22146
2016-02-09,0.29377
2016-02-10,0.42201
2016-02-11,1.67216
2016-02-12,1.68216
2016-02-13,0.45248
2016-02-14,0.38381
2016-02-15,1.41885
2016-02-16,1.46751
2016-02-17,1.51572
2016-02-18,1.38384
2016-02-19,1.32881
2016-02-20,0.40564
2016-02-21,0.39336
2016-02-22,1.37201
2016-02-23,1.31198
2016-02-24,1.25468
2016-02-25,1.23786
2016-02-26,1.15555
2016-02-27,0.39246
2016-02-28,0.37836
2016-02-29,1.30835
2016-03-01,0.44021
2016-03-02,2.11055
2016-03-03,2.1392
2016-03-04,2.16421
2016-03-05,0.81538
2016-03-06,1.06232
2016-03-07,2.95732
2016-03-08,2.36931
2016-03-09,2.04415
2016-03-10,2.01141
2016-03-11,1.75356
2016-03-12,0.48295
2016-03-13,0.45976
2016-03-14,1.82678
2016-03-15,1.67398
2016-03-16,1.83678
2016-03-17,1.71081
2016-03-18,1.50662
2016-03-19,0.49796
2016-03-20,0.45794
2016-03-21,1.77903
2016-03-22,1.66534
2016-03-23,1.72354
2016-03-24,1.60758
2016-03-25,1.35018
2016-03-26,0.40382
2016-03-27,0.44339
2016-03-28,1.45933
2016-03-29,1.60394
2016-03-30,1.58666
2016-03-31,1.3611
2016-04-01,1.16964
2016-04-02,0.45703
2016-04-03,0.48796
2016-04-04,1.34154
2016-04-05,1.29198
2016-04-06,1.30425
2016-04-07,1.19602
2016-04-08,1.22603
2016-04-09,0.53207
2016-04-10,0.74762
2016-04-11,1.90363
2016-04-12,1.59257
2016-04-13,0.60938
2016-04-14,1.53027
2016-04-15,1.38429
2016-04-16,0.49978
2016-04-17,0.48796
2016-04-18,1.83223
2016-04-19,1.6426
2016-04-20,1.54482
2016-04-21,2.0155
2016-04-22,2.08326
2016-04-23,1.18192
