period,ratio
2016-01-01,0.00477
2016-01-03,0.01433
2016-01-04,0.03727
2016-01-05,0.04873
2016-01-06,0.04491
2016-01-07,0.02866
2016-01-08,0.03918
2016-01-09,0.01911
2016-01-10,0.02293
2016-01-11,0.06498
2016-01-12,0.04969
2016-01-13,0.04969
2016-01-14,0.05447
2016-01-15,0.03822
2016-01-16,0.01529
2016-01-17,0.00955
2016-01-18,0.04491
2016-01-19,0.03822
2016-01-20,0.05638
2016-01-21,0.04587
2016-01-22,0.04396
2016-01-23,0.01337
2016-01-24,0.01146
2016-01-25,0.04204
2016-01-26,0.03535
2016-01-27,0.04109
2016-01-28,0.03822
2016-01-29,0.05064
2016-01-30,0.02675
2016-01-31,0.01337
2016-02-01,0.0688
2016-02-02,0.05256
2016-02-03,0.03344
2016-02-04,0.03535
2016-02-05,0.043
2016-02-06,0.01242
2016-02-07,0.01051
2016-02-08,0.01242
2016-02-09,0.02389
2016-02-10,0.01051
2016-02-11,0.03631
2016-02-12,0.04491
2016-02-13,0.02198
2016-02-14,0.02198
2016-02-15,0.06211
2016-02-16,0.04969
2016-02-17,0.05638
2016-02-18,0.07262
2016-02-19,0.04013
2016-02-20,0.02389
2016-02-21,0.02198
2016-02-22,0.07549
2016-02-23,0.05447
2016-02-24,0.06116
2016-02-25,0.0602
2016-02-26,0.06785
2016-02-27,0.01529
2016-02-28,0.01433
2016-02-29,0.03822
2016-03-01,0.02293
2016-03-02,0.06402
2016-03-03,0.0516
2016-03-04,0.06498
2016-03-05,0.04109
2016-03-06,0.00955
2016-03-07,0.04873
2016-03-08,0.04587
2016-03-09,0.05829
2016-03-10,0.03535
2016-03-11,0.02675
2016-03-12,0.01624
2016-03-13,0.01911
2016-03-14,0.043
2016-03-15,0.05447
2016-03-16,0.05542
2016-03-17,0.05638
2016-03-18,0.04204
2016-03-19,0.01911
2016-03-20,0.01815
2016-03-21,0.05829
2016-03-22,0.04013
2016-03-23,0.03153
2016-03-24,0.03918
2016-03-25,0.03727
2016-03-26,0.01815
2016-03-27,0.0172
2016-03-28,0.02962
2016-03-29,0.03727
2016-03-30,0.03153
2016-03-31,0.03058
2016-04-01,0.02389
2016-04-02,0.00668
2016-04-03,0.00477
2016-04-04,0.02866
2016-04-05,0.02866
2016-04-06,0.03058
2016-04-07,0.04778
2016-04-08,0.04109
2016-04-09,0.00477
2016-04-10,0.02198
2016-04-11,0.04873
2016-04-12,0.03727
2016-04-13,0.01146
2016-04-14,0.03058
2016-04-15,0.03535
2016-04-16,0.01146
2016-04-17,0.01051
2016-04-18,0.03631
2016-04-19,0.043
2016-04-20,0.03058
2016-04-21,0.03631
2016-04-22,0.02962
2016-04-23,0.0086
2016-04-24,0.01051
2016-04-25,0.05351
2016-04-26,0.0344
2016-04-27,0.04396
2016-04-28,0.04013
2016-04-29,0.04109
2016-04-30,0.01337
2016-05-01,0.02006
2016-05-02,0.03918
2016-05-03,0.03918
2016-05-04,0.03153
2016-05-05,0.00668
2016-05-07,0.00668
2016-05-08,0.01242
2016-05-09,0.0344
2016-05-10,0.03535
2016-05-11,0.04491
2016-05-12,0.01911
2016-05-13,0.02675
2016-05-14,0.01624
2016-05-15,0.01433
2016-05-16,0.02484
2016-05-17,0.043
2016-05-18,0.03153
2016-05-19,0.0344
2016-05-20,0.05447
2016-05-21,0.02198
2016-05-22,0.02293
2016-05-23,0.03535
2016-05-24,0.04778
2016-05-25,0.02389
2016-05-26,0.02102
2016-05-27,0.02389
2016-05-30,0.04491
2016-05-31,0.03822
2016-06-01,0.03058
2016-06-02,0.02198
2016-06-03,0.01433
2016-06-04,0.00668
2016-06-05,0.00477
2016-06-06,0.01337
2016-06-07,0.03344
2016-06-08,0.03727
2016-06-09,0.02962
2016-06-10,0.03058
2016-06-11,0.01146
2016-06-12,0.00573
2016-06-13,0.04587
2016-06-14,0.04491
2016-06-15,0.02866
2016-06-16,0.043
2016-06-17,0.02293
2016-06-18,0.0086
2016-06-19,0.00764
2016-06-20,0.03249
2016-06-21,0.06211
2016-06-22,0.0602
2016-06-23,0.02484
2016-06-24,0.03249
2016-06-25,0.00955
2016-06-26,0.00668
2016-06-27,0.03822
2016-06-28,0.05064
2016-06-29,0.05351
2016-06-30,0.03727
2016-07-01,0.02198
2016-07-02,0.00477
2016-07-03,0.00668
2016-07-04,0.03058
2016-07-05,0.02102
2016-07-06,0.02102
2016-07-07,0.043
2016-07-08,0.03535
2016-07-09,0.01337
2016-07-10,0.03249
2016-07-11,0.06498
2016-07-12,0.04969
2016-07-13,0.04682
2016-07-14,0.04682
2016-07-15,0.04396
2016-07-16,0.00668
2016-07-17,0.00573
2016-07-18,0.08314
2016-07-19,0.07358
2016-07-20,0.06402
2016-07-21,0.04109
2016-07-22,0.02866
2016-07-23,0.00668
2016-07-24,0.01146
2016-07-25,0.03727
2016-07-26,0.03822
2016-07-27,0.04013
2016-07-28,0.01815
2016-07-29,0.02484
2016-07-30,0.01146
2016-07-31,0.0172
2016-08-01,0.03249
2016-08-02,0.04587
2016-08-03,0.02962
2016-08-04,0.02484
2016-08-05,0.0258
2016-08-06,0.0086
2016-08-07,0.00477
2016-08-08,0.0344
2016-08-09,0.02293
2016-08-10,0.03344
2016-08-11,0.02771
2016-08-12,0.02389
2016-08-14,0.01146
2016-08-15,0.00573
2016-08-16,0.02102
2016-08-17,0.03344
2016-08-18,0.01146
2016-08-19,0.02484
2016-08-20,0.00573
2016-08-22,0.02198
2016-08-23,0.0258
2016-08-24,0.02484
2016-08-25,0.0258
2016-08-26,0.02389
2016-08-27,0.00955
2016-08-28,0.00764
2016-08-29,0.01529
2016-08-30,0.03631
2016-08-31,0.03918
2016-09-01,0.02771
2016-09-02,0.03344
2016-09-03,0.0086
2016-09-05,0.05351
2016-09-06,0.03727
2016-09-07,0.02198
2016-09-08,0.03153
2016-09-09,0.02866
2016-09-10,0.01337
2016-09-12,0.01911
2016-09-13,0.02866
2016-09-14,0.01242
2016-09-15,0.00764
2016-09-16,0.00764
2016-09-17,0.01146
2016-09-18,0.00573
2016-09-19,0.02962
2016-09-20,0.043
2016-09-21,0.03153
